source_row_number,source_event_identifier,canonical_source_event_key,tic_id,sector,source_start_time,source_peak_time,source_end_time,source_duration,log_duration,source_qpp_selected,source_reference_role,duplicate_status,source_identity_status,sector_assignment_evidence,sector_partition_margin_s
2760,SRC_c430dc664325faf07c935f7e0297cf1be1cc672513241790a2d600545b53b272,BAIIW0001|TIC294750180|S31|SRC_c430dc664325faf07c935f7e0297cf1be1cc672513241790a2d600545b53b272,294750180,31,2150.705223,2150.705454,2150.768879,0.063656,-2.7542616929069035,false,PUBLISHED_NOT_SELECTED_REFERENCE,UNIQUE,DETERMINISTIC_FALLBACK_HASH,CONTACT_INTERVAL_CROSSCHECK,534999.2256
2761,SRC_e8db6452322a5ca9994269734fff73a35223b018764878bec0e716164fef6690,BAIIW0001|TIC294750180|S31|SRC_e8db6452322a5ca9994269734fff73a35223b018764878bec0e716164fef6690,294750180,31,2162.099509,2162.10113,2162.10738,0.007871,-4.8445701598218243,false,PUBLISHED_NOT_SELECTED_REFERENCE,UNIQUE,DETERMINISTIC_FALLBACK_HASH,CONTACT_INTERVAL_CROSSCHECK,1047213.368
2762,SRC_579ce772b3ed41f0b270f9e05d2c96e0b3d5942fecda56e1e0c8d7b16c43d8f3,BAIIW0001|TIC294750180|S32|SRC_579ce772b3ed41f0b270f9e05d2c96e0b3d5942fecda56e1e0c8d7b16c43d8f3,294750180,32,2183.05199,2183.052916,2183.055462,0.003472,-5.6630244821840332,false,PUBLISHED_NOT_SELECTED_REFERENCE,UNIQUE,DETERMINISTIC_FALLBACK_HASH,CONTACT_INTERVAL_CROSSCHECK,763020.9424
2763,SRC_f2ca6e8a8136cf0bd3f0c8fe0a9c0901b5f8705988b29cdd083f724dee907841,BAIIW0001|TIC294750180|S32|SRC_f2ca6e8a8136cf0bd3f0c8fe0a9c0901b5f8705988b29cdd083f724dee907841,294750180,32,2192.337748,2192.338442,2192.352794,0.015046,-4.1966431038441074,false,PUBLISHED_NOT_SELECTED_REFERENCE,UNIQUE,DETERMINISTIC_FALLBACK_HASH,CONTACT_INTERVAL_CROSSCHECK,811308.6112
2764,SRC_db2efaec76e8e400007e999bb39e3991eb92edebfa5d907f4e8dd30430afd160,BAIIW0001|TIC294750180|S34|SRC_db2efaec76e8e400007e999bb39e3991eb92edebfa5d907f4e8dd30430afd160,294750180,34,2235.009779,2235.011168,2235.017649,0.00787,-4.8446972165528255,false,PUBLISHED_NOT_SELECTED_REFERENCE,UNIQUE,DETERMINISTIC_FALLBACK_HASH,CONTACT_INTERVAL_CROSSCHECK,541015.9152
2765,SRC_b076907e07182191cc4455027d9934617ebff384a3dae71e27b6e3a9782d1005,BAIIW0001|TIC294750180|S34|SRC_b076907e07182191cc4455027d9934617ebff384a3dae71e27b6e3a9782d1005,294750180,34,2245.338204,2245.338898,2245.344454,0.00625,-5.0751738152338266,false,PUBLISHED_NOT_SELECTED_REFERENCE,UNIQUE,DETERMINISTIC_FALLBACK_HASH,CONTACT_INTERVAL_CROSSCHECK,833467.2128
2766,SRC_d1eb50d52f8b56f1427d5372dba6a3bef4fe0242e22b57aae022ae614d004743,BAIIW0001|TIC294750180|S35|SRC_d1eb50d52f8b56f1427d5372dba6a3bef4fe0242e22b57aae022ae614d004743,294750180,35,2256.910633,2256.911328,2256.929615,0.018982,-3.9642641172738369,false,PUBLISHED_NOT_SELECTED_REFERENCE,UNIQUE,DETERMINISTIC_FALLBACK_HASH,CONTACT_INTERVAL_CROSSCHECK,166390.7392
2767,SRC_9248bfe758e092ea32fde260a810fc4d29432571998cad2c116c1e2726cc8e25,BAIIW0001|TIC294750180|S35|SRC_9248bfe758e092ea32fde260a810fc4d29432571998cad2c116c1e2726cc8e25,294750180,35,2277.752797,2277.75326,2277.759741,0.006944,-4.9698773016240878,false,PUBLISHED_NOT_SELECTED_REFERENCE,UNIQUE,DETERMINISTIC_FALLBACK_HASH,CONTACT_INTERVAL_CROSSCHECK,272065.336
2768,SRC_ff35e33a7eedda1900fb29adfae1abbf9305c82f82cf407355daba93d593562f,BAIIW0001|TIC294750180|S36|SRC_ff35e33a7eedda1900fb29adfae1abbf9305c82f82cf407355daba93d593562f,294750180,36,2300.894387,2300.895082,2300.896934,0.002547,-5.9728390829848168,false,PUBLISHED_NOT_SELECTED_REFERENCE,UNIQUE,DETERMINISTIC_FALLBACK_HASH,CONTACT_INTERVAL_CROSSCHECK,547810.9152
2769,SRC_20e02c3a16f56c876046bd704efa19b1a6cc40c50e6f26700e38d3fd965d150d,BAIIW0001|TIC294750180|S37|SRC_20e02c3a16f56c876046bd704efa19b1a6cc40c50e6f26700e38d3fd965d150d,294750180,37,2326.521049,2326.522438,2326.525679,0.00463,-5.3751984108839945,false,PUBLISHED_NOT_SELECTED_REFERENCE,UNIQUE,DETERMINISTIC_FALLBACK_HASH,CONTACT_INTERVAL_CROSSCHECK,633405.3568
2770,SRC_56bd59c2b5b40987637140c27ec50e01505e17334cb53a7555878175c5ea9a58,BAIIW0001|TIC294750180|S37|SRC_56bd59c2b5b40987637140c27ec50e01505e17334cb53a7555878175c5ea9a58,294750180,37,2330.641929,2330.642623,2330.647253,0.005324,-5.2355303784492717,false,PUBLISHED_NOT_SELECTED_REFERENCE,UNIQUE,DETERMINISTIC_FALLBACK_HASH,CONTACT_INTERVAL_CROSSCHECK,277421.3728
2771,SRC_5524a66b992618e86137f95dc1852b30e15bad1e1e9b999020d2a799f532aba3,BAIIW0001|TIC294750180|S39|SRC_5524a66b992618e86137f95dc1852b30e15bad1e1e9b999020d2a799f532aba3,294750180,39,2385.354875,2385.355338,2385.357652,0.002777,-5.8863840706574742,false,PUBLISHED_NOT_SELECTED_REFERENCE,UNIQUE,DETERMINISTIC_FALLBACK_HASH,CONTACT_INTERVAL_CROSSCHECK,457640.7968
2772,SRC_7237ef88154f27f7ec8e3998d09373f668c829e0542097a26908c4f78c482f8c,BAIIW0001|TIC294750180|S39|SRC_7237ef88154f27f7ec8e3998d09373f668c829e0542097a26908c4f78c482f8c,294750180,39,2387.783137,2387.7836,2387.788925,0.005788,-5.1519684702128998,false,PUBLISHED_NOT_SELECTED_REFERENCE,UNIQUE,DETERMINISTIC_FALLBACK_HASH,CONTACT_INTERVAL_CROSSCHECK,247838.96
2773,SRC_62a5b3a77eae48ed6cb00cc17f14775a8721db7e99ca3beee7afeee34780bb80,BAIIW0001|TIC294754396|S29|SRC_62a5b3a77eae48ed6cb00cc17f14775a8721db7e99ca3beee7afeee34780bb80,294754396,29,2093.53214,2093.533066,2093.538622,0.006482,-5.0387261742627816,false,PUBLISHED_NOT_SELECTED_REFERENCE,UNIQUE,DETERMINISTIC_FALLBACK_HASH,CONTACT_INTERVAL_CROSSCHECK,457702.9024
2774,SRC_fb83a29896e078899b38c2dbea1144b1abc2b86db3638b6e93c9f6f613316061,BAIIW0001|TIC294754396|S30|SRC_fb83a29896e078899b38c2dbea1144b1abc2b86db3638b6e93c9f6f613316061,294754396,30,2116.654126,2116.654357,2116.666857,0.012731,-4.3637153149026284,false,PUBLISHED_NOT_SELECTED_REFERENCE,UNIQUE,DETERMINISTIC_FALLBACK_HASH,CONTACT_INTERVAL_CROSSCHECK,66783.4448
2775,SRC_30b2056606549a3966913c1af361a54274676d9577a31a2f14ef703d5ff6501b,BAIIW0001|TIC294754396|S30|SRC_30b2056606549a3966913c1af361a54274676d9577a31a2f14ef703d5ff6501b,294754396,30,2140.305624,2140.307475,2140.326688,0.021064,-3.860189856788129,false,PUBLISHED_NOT_SELECTED_REFERENCE,UNIQUE,DETERMINISTIC_FALLBACK_HASH,CONTACT_INTERVAL_CROSSCHECK,363386.16
2776,SRC_ee59e26f78ec1f4a53135f59dc6db21bb5c007566937d8157783c54c1ac1fbf0,BAIIW0001|TIC294754396|S32|SRC_ee59e26f78ec1f4a53135f59dc6db21bb5c007566937d8157783c54c1ac1fbf0,294754396,32,2179.791083,2179.794093,2179.806824,0.015741,-4.1514865056094523,false,PUBLISHED_NOT_SELECTED_REFERENCE,UNIQUE,DETERMINISTIC_FALLBACK_HASH,CONTACT_INTERVAL_CROSSCHECK,481458.6352
2777,SRC_d485c26baa0b19dbfbd43823509e46d8e88c395079e7bbcee57de945ca4ad606,BAIIW0001|TIC294754396|S33|SRC_d485c26baa0b19dbfbd43823509e46d8e88c395079e7bbcee57de945ca4ad606,294754396,33,2219.684067,2219.685224,2219.688697,0.00463,-5.3751984108839945,false,PUBLISHED_NOT_SELECTED_REFERENCE,UNIQUE,DETERMINISTIC_FALLBACK_HASH,CONTACT_INTERVAL_CROSSCHECK,783145.6464
2778,SRC_ed5a883f7a1cf2655f796af9c6303c73bdf5859dd47bd5d08ce73d8f7d62f9bc,BAIIW0001|TIC294754396|S35|SRC_ed5a883f7a1cf2655f796af9c6303c73bdf5859dd47bd5d08ce73d8f7d62f9bc,294754396,35,2272.009757,2272.01022,2272.01184,0.002083,-6.1739461167033021,false,PUBLISHED_NOT_SELECTED_REFERENCE,UNIQUE,DETERMINISTIC_FALLBACK_HASH,CONTACT_INTERVAL_CROSSCHECK,768263.992
2779,SRC_6d8e1cd4b5bc1006d47d83fd916e3ecc6454a6597073118ac54af2c9208e450d,BAIIW0001|TIC294754396|S36|SRC_6d8e1cd4b5bc1006d47d83fd916e3ecc6454a6597073118ac54af2c9208e450d,294754396,36,2300.356031,2300.357651,2300.365059,0.009028,-4.7074244200268476,false,PUBLISHED_NOT_SELECTED_REFERENCE,UNIQUE,DETERMINISTIC_FALLBACK_HASH,CONTACT_INTERVAL_CROSSCHECK,594244.9536
2780,SRC_17109c012a02695c0aba9c3277935168ad22500a1f16323192d28729b1ff9809,BAIIW0001|TIC294754396|S37|SRC_17109c012a02695c0aba9c3277935168ad22500a1f16323192d28729b1ff9809,294754396,37,2324.58555,2324.586244,2324.588096,0.002546,-5.9732317788469222,false,PUBLISHED_NOT_SELECTED_REFERENCE,UNIQUE,DETERMINISTIC_FALLBACK_HASH,CONTACT_INTERVAL_CROSSCHECK,800692.5184
2781,SRC_77488d2607869939e6622ee6cf041bfd6da8f28f4f94aa5677be1151aa8de8ca,BAIIW0001|TIC294754396|S39|SRC_77488d2607869939e6622ee6cf041bfd6da8f28f4f94aa5677be1151aa8de8ca,294754396,39,2368.720723,2368.721881,2368.727668,0.006945,-4.9697333027758299,false,PUBLISHED_NOT_SELECTED_REFERENCE,UNIQUE,DETERMINISTIC_FALLBACK_HASH,CONTACT_INTERVAL_CROSSCHECK,600627.5184
2782,SRC_3c0387a10ae655ae47c9f8c479109e48e09f5b1a45ae32a8cc2507538d8192e6,BAIIW0001|TIC294769049|S39|SRC_3c0387a10ae655ae47c9f8c479109e48e09f5b1a45ae32a8cc2507538d8192e6,294769049,39,2371.912827,2371.913059,2371.913521,0.000694,-7.2730385974574698,false,PUBLISHED_NOT_SELECTED_REFERENCE,UNIQUE,DETERMINISTIC_FALLBACK_HASH,CONTACT_INTERVAL_CROSSCHECK,876345.2976
2783,SRC_ca726878704bda82e0f40cd5f33ced922317732d01d5f214765a2cdfcaec3761,BAIIW0001|TIC296321403|S41|SRC_ca726878704bda82e0f40cd5f33ced922317732d01d5f214765a2cdfcaec3761,296321403,41,2424.541829,2424.542986,2424.545533,0.003704,-5.5983419621982042,false,PUBLISHED_NOT_SELECTED_REFERENCE,UNIQUE,DETERMINISTIC_FALLBACK_HASH,CONTACT_INTERVAL_CROSSCHECK,393772.9904
2784,SRC_ebbdc849c5e58c09b290cd223ba1c4a29c7f74f77cd3b745c2ab5370aac0cb86,BAIIW0001|TIC296321403|S41|SRC_ebbdc849c5e58c09b290cd223ba1c4a29c7f74f77cd3b745c2ab5370aac0cb86,296321403,41,2427.585406,2427.587026,2427.592119,0.006713,-5.0037093340255225,false,PUBLISHED_NOT_SELECTED_REFERENCE,UNIQUE,DETERMINISTIC_FALLBACK_HASH,CONTACT_INTERVAL_CROSSCHECK,656778.0464
2785,SRC_82b269275d50fe55b62183867081cd5b1678a72ca96a49271c5783db1ace70d1,BAIIW0001|TIC296321403|S41|SRC_82b269275d50fe55b62183867081cd5b1678a72ca96a49271c5783db1ace70d1,296321403,41,2427.662027,2427.663416,2427.684713,0.022686,-3.7860072848452861,false,PUBLISHED_NOT_SELECTED_REFERENCE,UNIQUE,DETERMINISTIC_FALLBACK_HASH,CONTACT_INTERVAL_CROSSCHECK,663378.1424
2786,SRC_b7e40974254b6c7ce486627a023e44ef943131ea52a48e8b1728922231e999eb,BAIIW0001|TIC296321403|S41|SRC_b7e40974254b6c7ce486627a023e44ef943131ea52a48e8b1728922231e999eb,296321403,41,2430.331522,2430.332216,2430.34055,0.009028,-4.7074244200268476,false,PUBLISHED_NOT_SELECTED_REFERENCE,UNIQUE,DETERMINISTIC_FALLBACK_HASH,CONTACT_INTERVAL_CROSSCHECK,893962.4624
2787,SRC_1fcd79990d960a092e717ecbccce0495b9bfdb747e24877c665a81dd0aaab58b,BAIIW0001|TIC296321403|S41|SRC_1fcd79990d960a092e717ecbccce0495b9bfdb747e24877c665a81dd0aaab58b,296321403,41,2433.995473,2433.996168,2434.00589,0.010417,-4.5643161919798256,false,PUBLISHED_NOT_SELECTED_REFERENCE,UNIQUE,DETERMINISTIC_FALLBACK_HASH,CONTACT_INTERVAL_CROSSCHECK,1182871.0848
2788,SRC_32a9885c2e2363f9fe40c2b146d32fab3820ca9795b7f6f84e722eaab51c9f70,BAIIW0001|TIC296321403|S41|SRC_32a9885c2e2363f9fe40c2b146d32fab3820ca9795b7f6f84e722eaab51c9f70,296321403,41,2440.941615,2440.942541,2440.978652,0.037037,-3.2958378660048289,false,PUBLISHED_NOT_SELECTED_REFERENCE,UNIQUE,DETERMINISTIC_FALLBACK_HASH,CONTACT_INTERVAL_CROSSCHECK,582704.4576
2789,SRC_27bd05893f4615dc674c8375665c771a1f65f165d5115331d19538a7b798da48,BAIIW0001|TIC296790810|S65|SRC_27bd05893f4615dc674c8375665c771a1f65f165d5115331d19538a7b798da48,296790810,65,3081.57559,3081.575821,3081.578367,0.002777,-5.8863840706574742,false,PUBLISHED_NOT_SELECTED_REFERENCE,UNIQUE,DETERMINISTIC_FALLBACK_HASH,CONTACT_INTERVAL_CROSSCHECK,1109634.9344
2790,SRC_98f668adcafe887e95bc23117ea018244a6b9610b05a33e9564a4aa4dbe98a36,BAIIW0001|TIC297138738|S46|SRC_98f668adcafe887e95bc23117ea018244a6b9610b05a33e9564a4aa4dbe98a36,297138738,46,2560.019331,2560.019794,2560.020952,0.001621,-6.4247120362285983,false,PUBLISHED_NOT_SELECTED_REFERENCE,UNIQUE,DETERMINISTIC_FALLBACK_HASH,CONTACT_INTERVAL_CROSSCHECK,730774.2016
2791,SRC_b4622c8d44fefd78dcbdbde541f6f67bd0b3fa4e07ff5bc7530eb71cd383b14b,BAIIW0001|TIC298071897|S60|SRC_b4622c8d44fefd78dcbdbde541f6f67bd0b3fa4e07ff5bc7530eb71cd383b14b,298071897,60,2959.207699,2959.208162,2959.210477,0.002778,-5.886024034649985,false,PUBLISHED_NOT_SELECTED_REFERENCE,UNIQUE,DETERMINISTIC_FALLBACK_HASH,CONTACT_INTERVAL_CROSSCHECK,309734.8032
2792,SRC_65eeca995d25d35a6bc6194d5aa01afa5b466a9e8429c4f1498effbe9ea727b4,BAIIW0001|TIC298071899|S48|SRC_65eeca995d25d35a6bc6194d5aa01afa5b466a9e8429c4f1498effbe9ea727b4,298071899,48,2627.330815,2627.33151,2627.333361,0.002546,-5.9732317788469222,false,PUBLISHED_NOT_SELECTED_REFERENCE,UNIQUE,DETERMINISTIC_FALLBACK_HASH,CONTACT_INTERVAL_CROSSCHECK,876090.536
2793,SRC_88b13201defe01d554d455dd9f475d03d8ae3ae2851b7a5ac6de690d815644bc,BAIIW0001|TIC298071899|S48|SRC_88b13201defe01d554d455dd9f475d03d8ae3ae2851b7a5ac6de690d815644bc,298071899,48,2628.290065,2628.290528,2628.291454,0.001389,-6.5791712152099304,false,PUBLISHED_NOT_SELECTED_REFERENCE,UNIQUE,DETERMINISTIC_FALLBACK_HASH,CONTACT_INTERVAL_CROSSCHECK,793231.3808
2794,SRC_943d96b5ec685eb59eb7c6302c28d866d7cd21650cf841510874809efe929c51,BAIIW0001|TIC298363685|S47|SRC_943d96b5ec685eb59eb7c6302c28d866d7cd21650cf841510874809efe929c51,298363685,47,2582.43068,2582.431374,2582.438782,0.008102,-4.8156443342016386,false,PUBLISHED_NOT_SELECTED_REFERENCE,UNIQUE,DETERMINISTIC_FALLBACK_HASH,CONTACT_INTERVAL_CROSSCHECK,227535.7136
2795,SRC_5c83028d6f310af3ca5039343c4b978754dd0efa8c727bdc7a7d65c9e0a566d0,BAIIW0001|TIC298363685|S53|SRC_5c83028d6f310af3ca5039343c4b978754dd0efa8c727bdc7a7d65c9e0a566d0,298363685,53,2749.301774,2749.302237,2749.30432,0.002546,-5.9732317788469222,false,PUBLISHED_NOT_SELECTED_REFERENCE,UNIQUE,DETERMINISTIC_FALLBACK_HASH,CONTACT_INTERVAL_CROSSCHECK,458785.2768
2796,SRC_bfa32ecc2aaf6962e112caa9f62fad5b3701b1f97949b82fcd227cf10c37f025,BAIIW0001|TIC298363685|S53|SRC_bfa32ecc2aaf6962e112caa9f62fad5b3701b1f97949b82fcd227cf10c37f025,298363685,53,2750.936014,2750.936477,2750.939255,0.003241,-5.731873354822727,false,PUBLISHED_NOT_SELECTED_REFERENCE,UNIQUE,DETERMINISTIC_FALLBACK_HASH,CONTACT_INTERVAL_CROSSCHECK,599983.6128
2797,SRC_e32ab17b8740252bb7626c62980166e1b9b2379bf48025f1c6c73dce56852458,BAIIW0001|TIC298363685|S53|SRC_e32ab17b8740252bb7626c62980166e1b9b2379bf48025f1c6c73dce56852458,298363685,53,2763.602355,2763.603513,2763.606291,0.003936,-5.5375902997921296,false,PUBLISHED_NOT_SELECTED_REFERENCE,UNIQUE,DETERMINISTIC_FALLBACK_HASH,CONTACT_INTERVAL_CROSSCHECK,543583.4768
2798,SRC_491bdb2ed3485cdadeb487ebc8cc2c84fd781aa1430051754ba9eb6e122e7e72,BAIIW0001|TIC298539527|S52|SRC_491bdb2ed3485cdadeb487ebc8cc2c84fd781aa1430051754ba9eb6e122e7e72,298539527,52,2727.812763,2727.814152,2727.82017,0.007407,-4.9053297799509847,false,PUBLISHED_NOT_SELECTED_REFERENCE,UNIQUE,DETERMINISTIC_FALLBACK_HASH,CONTACT_INTERVAL_CROSSCHECK,793412.7328
2799,SRC_6bf82c14c011b6f6f72f3dd2f876827e3db79e1a502bb89cf268acb6a739fff9,BAIIW0001|TIC298539527|S52|SRC_6bf82c14c011b6f6f72f3dd2f876827e3db79e1a502bb89cf268acb6a739fff9,298539527,52,2741.906366,2741.906598,2741.914005,0.007639,-4.8744885744229141,false,PUBLISHED_NOT_SELECTED_REFERENCE,UNIQUE,DETERMINISTIC_FALLBACK_HASH,CONTACT_INTERVAL_CROSSCHECK,180197.9328
2800,SRC_1aef6d0628a18d8a1b27bf9ac46c35b26de5fb1804fd9f0a7f3f4b0da37899c4,BAIIW0001|TIC298690606|S63|SRC_1aef6d0628a18d8a1b27bf9ac46c35b26de5fb1804fd9f0a7f3f4b0da37899c4,298690606,63,3019.620361,3019.620592,3019.62175,0.001389,-6.5791712152099304,false,PUBLISHED_NOT_SELECTED_REFERENCE,UNIQUE,DETERMINISTIC_FALLBACK_HASH,CONTACT_INTERVAL_CROSSCHECK,454301.1488
2801,SRC_63b1d698170f33898bce4d87f427972b7f86d4474e2d03ad97416744e41dd94d,BAIIW0001|TIC299798795|S27|SRC_63b1d698170f33898bce4d87f427972b7f86d4474e2d03ad97416744e41dd94d,299798795,27,2041.79861,2041.799536,2041.803472,0.004862,-5.3263054030882051,false,PUBLISHED_NOT_SELECTED_REFERENCE,UNIQUE,DETERMINISTIC_FALLBACK_HASH,CONTACT_INTERVAL_CROSSCHECK,477123.9104
2802,SRC_7eb2210e76cac2b249518a1e2a689ab682d43adba1f6fa21f67d3266b29c91e5,BAIIW0001|TIC299798795|S27|SRC_7eb2210e76cac2b249518a1e2a689ab682d43adba1f6fa21f67d3266b29c91e5,299798795,27,2043.953936,2043.955093,2043.957871,0.003935,-5.5378443971127709,false,PUBLISHED_NOT_SELECTED_REFERENCE,UNIQUE,DETERMINISTIC_FALLBACK_HASH,CONTACT_INTERVAL_CROSSCHECK,663364.0352
2803,SRC_47d642f34a248a8a6bc19637b31b1c5dd922915b5aafda6d07a6ea58956a5609,BAIIW0001|TIC299798795|S27|SRC_47d642f34a248a8a6bc19637b31b1c5dd922915b5aafda6d07a6ea58956a5609,299798795,27,2045.42037,2045.420601,2045.422685,0.002315,-6.0683455914439399,false,PUBLISHED_NOT_SELECTED_REFERENCE,UNIQUE,DETERMINISTIC_FALLBACK_HASH,CONTACT_INTERVAL_CROSSCHECK,789983.9264
2804,SRC_865b87ab6a3a9f3ae8f1cc8f9b82e3cac64c45a3308e16ef4cc628a2e1b3671b,BAIIW0001|TIC299798795|S27|SRC_865b87ab6a3a9f3ae8f1cc8f9b82e3cac64c45a3308e16ef4cc628a2e1b3671b,299798795,27,2055.106913,2055.10807,2055.11108,0.004167,-5.4805589265418204,false,PUBLISHED_NOT_SELECTED_REFERENCE,UNIQUE,DETERMINISTIC_FALLBACK_HASH,CONTACT_INTERVAL_CROSSCHECK,582217.752
2805,SRC_6eb95b40e4fae99f0430834c06fa06903d986ac6749541e660aecf913f3270f9,BAIIW0001|TIC299798795|S39|SRC_6eb95b40e4fae99f0430834c06fa06903d986ac6749541e660aecf913f3270f9,299798795,39,2376.661129,2376.661592,2376.663907,0.002778,-5.886024034649985,false,PUBLISHED_NOT_SELECTED_REFERENCE,UNIQUE,DETERMINISTIC_FALLBACK_HASH,CONTACT_INTERVAL_CROSSCHECK,1208780.4512
2806,SRC_c4a0f9ef369f24cc7e12cb4945f217c24bbcb30e81b34a516e239193deeed44f,BAIIW0001|TIC299798795|S67|SRC_c4a0f9ef369f24cc7e12cb4945f217c24bbcb30e81b34a516e239193deeed44f,299798795,67,3143.281234,3143.282391,3143.286327,0.005093,-5.2798882310796698,false,PUBLISHED_NOT_SELECTED_REFERENCE,UNIQUE,DETERMINISTIC_FALLBACK_HASH,CONTACT_INTERVAL_CROSSCHECK,978313.4176
2807,SRC_65957318dd8201ba98bb542bab457b4d458f90113a9c6e31be7859162fda8b42,BAIIW0001|TIC299798795|S67|SRC_65957318dd8201ba98bb542bab457b4d458f90113a9c6e31be7859162fda8b42,299798795,67,3143.32128,3143.321975,3143.323364,0.002084,-6.1734661550910168,false,PUBLISHED_NOT_SELECTED_REFERENCE,UNIQUE,DETERMINISTIC_FALLBACK_HASH,CONTACT_INTERVAL_CROSSCHECK,974893.36
2808,SRC_02f8bbce08ff6cd50220f731ba854268c8e0447683b5e8ae023d6e585a2cb4c2,BAIIW0001|TIC299798795|S68|SRC_02f8bbce08ff6cd50220f731ba854268c8e0447683b5e8ae023d6e585a2cb4c2,299798795,68,3175.274654,3175.27558,3175.277663,0.003009,-5.8061474813342286,false,PUBLISHED_NOT_SELECTED_REFERENCE,UNIQUE,DETERMINISTIC_FALLBACK_HASH,CONTACT_INTERVAL_CROSSCHECK,611100.888
2809,SRC_508c65db25ef1386233f3e6ccbd39c19b1dbddea266e2b1cfe7734f888e5b07b,BAIIW0001|TIC300651846|S32|SRC_508c65db25ef1386233f3e6ccbd39c19b1dbddea266e2b1cfe7734f888e5b07b,300651846,32,2192.898556,2192.899945,2192.904112,0.005556,-5.1928768540900396,false,PUBLISHED_NOT_SELECTED_REFERENCE,UNIQUE,DETERMINISTIC_FALLBACK_HASH,CONTACT_INTERVAL_CROSSCHECK,762794.752
2810,SRC_1776ef711e13a51125e42b0171e91723918ed508a4cfe735f9fefe4dca82e5a6,BAIIW0001|TIC300651846|S33|SRC_1776ef711e13a51125e42b0171e91723918ed508a4cfe735f9fefe4dca82e5a6,300651846,33,2209.641411,2209.641874,2209.64743,0.006019,-5.1128341464165032,false,PUBLISHED_NOT_SELECTED_REFERENCE,UNIQUE,DETERMINISTIC_FALLBACK_HASH,CONTACT_INTERVAL_CROSSCHECK,683707.9136
2811,SRC_99878ea8a313742aa95017a2980cc6763397f3b9ddd3c9b9598577787737fda8,BAIIW0001|TIC300651846|S35|SRC_99878ea8a313742aa95017a2980cc6763397f3b9ddd3c9b9598577787737fda8,300651846,35,2257.130791,2257.131717,2257.135884,0.005093,-5.2798882310796698,false,PUBLISHED_NOT_SELECTED_REFERENCE,UNIQUE,DETERMINISTIC_FALLBACK_HASH,CONTACT_INTERVAL_CROSSCHECK,185432.3488
2812,SRC_a514deaed897a03beb74e25b1c916cf7787162d432d09c1f9f637534c88c802d,BAIIW0001|TIC300651846|S35|SRC_a514deaed897a03beb74e25b1c916cf7787162d432d09c1f9f637534c88c802d,300651846,35,2262.004694,2262.005157,2262.014648,0.009954,-4.609780798545775,false,PUBLISHED_NOT_SELECTED_REFERENCE,UNIQUE,DETERMINISTIC_FALLBACK_HASH,CONTACT_INTERVAL_CROSSCHECK,606497.5648
2813,SRC_bbd28980c3abcc954b4f71bceafa8628ccffaef795a6f72f3278c7209d3b9b1e,BAIIW0001|TIC300651846|S35|SRC_bbd28980c3abcc954b4f71bceafa8628ccffaef795a6f72f3278c7209d3b9b1e,300651846,35,2275.237234,2275.238391,2275.26015,0.022916,-3.7759199224358055,false,PUBLISHED_NOT_SELECTED_REFERENCE,UNIQUE,DETERMINISTIC_FALLBACK_HASH,CONTACT_INTERVAL_CROSSCHECK,489350.0176
2814,SRC_429c204fa0c2eb786c0492bcc5f3079d8771db4ce49955f40d1e93c01ad30b82,BAIIW0001|TIC300651846|S38|SRC_429c204fa0c2eb786c0492bcc5f3079d8771db4ce49955f40d1e93c01ad30b82,300651846,38,2345.29919,2345.299653,2345.303125,0.003935,-5.5378443971127709,false,PUBLISHED_NOT_SELECTED_REFERENCE,UNIQUE,DETERMINISTIC_FALLBACK_HASH,CONTACT_INTERVAL_CROSSCHECK,988946.0192
2815,SRC_84382523e0f00dffe23094df868028a6541eac30ec93a736577824bb922cbf9e,BAIIW0001|TIC302116397|S28|SRC_84382523e0f00dffe23094df868028a6541eac30ec93a736577824bb922cbf9e,302116397,28,2070.367211,2070.367442,2070.379248,0.012037,-4.419770039584539,false,PUBLISHED_NOT_SELECTED_REFERENCE,UNIQUE,DETERMINISTIC_FALLBACK_HASH,CONTACT_INTERVAL_CROSSCHECK,736191.9888
2816,SRC_45744c1a31a351630b6832979eb12ab09eac62bef82d9a2ff005dc53226c9579,BAIIW0001|TIC302544957|S42|SRC_45744c1a31a351630b6832979eb12ab09eac62bef82d9a2ff005dc53226c9579,302544957,42,2468.117067,2468.117299,2468.117762,0.000695,-7.2715987123994816,false,PUBLISHED_NOT_SELECTED_REFERENCE,UNIQUE,DETERMINISTIC_FALLBACK_HASH,CONTACT_INTERVAL_CROSSCHECK,522604.3664
2817,SRC_fb00c729b749db6d189a94e8900b24767b9166cdd95444b66f7d861328c5ceaa,BAIIW0001|TIC302756911|S48|SRC_fb00c729b749db6d189a94e8900b24767b9166cdd95444b66f7d861328c5ceaa,302756911,48,2620.679231,2620.679925,2620.681777,0.002546,-5.9732317788469222,false,PUBLISHED_NOT_SELECTED_REFERENCE,UNIQUE,DETERMINISTIC_FALLBACK_HASH,CONTACT_INTERVAL_CROSSCHECK,1101611.52
