planned_decision_id,decision_order,decision_class,phase3a_event_id,pair_id,observational_reference_role,variant_id,matrix_cell_id,window_variant_id,processing_profile_id,external_optimizer_seed,payload_id,payload_logical_sha256,input_n_samples,resolved_decision_status
F3ADP000156,96,PRIMARY,F3AE000002,F3AP0001,PUBLISHED_NOT_SELECTED_REFERENCE,F3AV000156,F3AC078,WC2,P05,0,F3APAY000096,ca4b24442e4fd40c17df6da20e7a41ba377a9b17b920f90d21f9e59a749c5d8b,24,READY_FOR_AFINO
F3ADP000157,97,PRIMARY,F3AE000003,F3AP0002,PUBLISHED_QPP_REFERENCE,F3AV000157,F3AC001,W00,P00,0,F3APAY000097,a8f1368963f697557f0e0acdfe4727c8c720db6b5b4b74e9da87de2bf43cce5e,31,READY_FOR_AFINO
F3ADP000158,98,PRIMARY,F3AE000003,F3AP0002,PUBLISHED_QPP_REFERENCE,F3AV000158,F3AC002,W00,P01,0,F3APAY000098,0153225842a711b08e283ee7fd5fbb07927e09ebfcfe325b45f1ede8b5e81b60,31,READY_FOR_AFINO
F3ADP000161,99,PRIMARY,F3AE000003,F3AP0002,PUBLISHED_QPP_REFERENCE,F3AV000161,F3AC005,W00,P04,0,F3APAY000099,bc3ea14d4035a2cec906266441ab9d6eb525ab0fe012960f979f518767940793,31,READY_FOR_AFINO
F3ADP000162,100,PRIMARY,F3AE000003,F3AP0002,PUBLISHED_QPP_REFERENCE,F3AV000162,F3AC006,W00,P05,0,F3APAY000100,ab4727797c6bae03ad649e33ebed1f112b25d2e82b2343a9eae7b914d68e6f3f,31,READY_FOR_AFINO
F3ADP000163,101,PRIMARY,F3AE000003,F3AP0002,PUBLISHED_QPP_REFERENCE,F3AV000163,F3AC007,WSm2,P00,0,F3APAY000101,29967f38584f075af5d767da7cfa673034ebf4e9a138fe1cf5765ed61c0d246c,33,READY_FOR_AFINO
F3ADP000164,102,PRIMARY,F3AE000003,F3AP0002,PUBLISHED_QPP_REFERENCE,F3AV000164,F3AC008,WSm2,P01,0,F3APAY000102,e7d99991e71eeeae3539a73f1f1a3616459f9a8ca2f14e80fbf1b82f4638431d,33,READY_FOR_AFINO
F3ADP000167,103,PRIMARY,F3AE000003,F3AP0002,PUBLISHED_QPP_REFERENCE,F3AV000167,F3AC011,WSm2,P04,0,F3APAY000103,c64b0c3acfca071123404aea9389cd7ae124744f1911c1fb59f2425b2c44ff92,33,READY_FOR_AFINO
F3ADP000168,104,PRIMARY,F3AE000003,F3AP0002,PUBLISHED_QPP_REFERENCE,F3AV000168,F3AC012,WSm2,P05,0,F3APAY000104,f031be31e73b582a0ee84d43a415f938625b46fd1684941a84de2f78258cfa95,33,READY_FOR_AFINO
F3ADP000169,105,PRIMARY,F3AE000003,F3AP0002,PUBLISHED_QPP_REFERENCE,F3AV000169,F3AC013,WSm1,P00,0,F3APAY000105,9dd9b874d378ff80fea9f7657881c2b344af71c3f3204e013316be9cfcc63a42,32,READY_FOR_AFINO
F3ADP000170,106,PRIMARY,F3AE000003,F3AP0002,PUBLISHED_QPP_REFERENCE,F3AV000170,F3AC014,WSm1,P01,0,F3APAY000106,932ff15a9bc2b2b5806717e643bed93da1a4791f4f2c58cd6c71d3db9907ab6c,32,READY_FOR_AFINO
F3ADP000173,107,PRIMARY,F3AE000003,F3AP0002,PUBLISHED_QPP_REFERENCE,F3AV000173,F3AC017,WSm1,P04,0,F3APAY000107,e5c8ca1eaf9c0c7251464b5dbdbb1a67f555f8aeeb99dfd8ff81e757a7e5d2f5,32,READY_FOR_AFINO
F3ADP000174,108,PRIMARY,F3AE000003,F3AP0002,PUBLISHED_QPP_REFERENCE,F3AV000174,F3AC018,WSm1,P05,0,F3APAY000108,974be6907774b8f7de2bf615bfc57a243e2ac3e585ac12dd22ccb07044246998,32,READY_FOR_AFINO
F3ADP000175,109,PRIMARY,F3AE000003,F3AP0002,PUBLISHED_QPP_REFERENCE,F3AV000175,F3AC019,WSp1,P00,0,F3APAY000109,81f45963f667c29d0c319bb91055199de25a303b9a1b80d57668abd0c6dca484,30,READY_FOR_AFINO
F3ADP000176,110,PRIMARY,F3AE000003,F3AP0002,PUBLISHED_QPP_REFERENCE,F3AV000176,F3AC020,WSp1,P01,0,F3APAY000110,1e99f56df4871988c1495bc19387a294616fc7fe1e6946e64dee71f6882c1c2f,30,READY_FOR_AFINO
F3ADP000179,111,PRIMARY,F3AE000003,F3AP0002,PUBLISHED_QPP_REFERENCE,F3AV000179,F3AC023,WSp1,P04,0,F3APAY000111,e5535611158868a8ba72e57765fc1fed95b4b848a48989f6da921842941e1a3a,30,READY_FOR_AFINO
F3ADP000180,112,PRIMARY,F3AE000003,F3AP0002,PUBLISHED_QPP_REFERENCE,F3AV000180,F3AC024,WSp1,P05,0,F3APAY000112,a8965155c2c7eb1786890ca18198c8ae38ac642a8a6ce0b0e8fd5d4559af9cb1,30,READY_FOR_AFINO
F3ADP000181,113,PRIMARY,F3AE000003,F3AP0002,PUBLISHED_QPP_REFERENCE,F3AV000181,F3AC025,WSp2,P00,0,F3APAY000113,c1fbe4998f8d60993225df1a26095508c8b6959ff8bd5d28fd97bc8807b07854,29,READY_FOR_AFINO
F3ADP000182,114,PRIMARY,F3AE000003,F3AP0002,PUBLISHED_QPP_REFERENCE,F3AV000182,F3AC026,WSp2,P01,0,F3APAY000114,42e4b9fef362d4f85a02eab5a1663aadfb93dd7365f9cb2ee0c516b1a85db603,29,READY_FOR_AFINO
F3ADP000185,115,PRIMARY,F3AE000003,F3AP0002,PUBLISHED_QPP_REFERENCE,F3AV000185,F3AC029,WSp2,P04,0,F3APAY000115,6065c5fbde49bdf506ccfe40678ffd27dd60ebec90b13e7c2503fee9093cfe6b,29,READY_FOR_AFINO
F3ADP000186,116,PRIMARY,F3AE000003,F3AP0002,PUBLISHED_QPP_REFERENCE,F3AV000186,F3AC030,WSp2,P05,0,F3APAY000116,590a576362a6ed45e8fd8fe056a6b15f9ad40ad280e86e4d87c43bb805476fba,29,READY_FOR_AFINO
F3ADP000187,117,PRIMARY,F3AE000003,F3AP0002,PUBLISHED_QPP_REFERENCE,F3AV000187,F3AC031,WEm2,P00,0,F3APAY000117,90f7822f2d31bb9f166faa0de0279294a3d4689e101f09d01388e3656dad5f62,29,READY_FOR_AFINO
F3ADP000188,118,PRIMARY,F3AE000003,F3AP0002,PUBLISHED_QPP_REFERENCE,F3AV000188,F3AC032,WEm2,P01,0,F3APAY000118,435225f093530f443c82039dacff764038f1b490b5de3bcf36e22226834a1ff2,29,READY_FOR_AFINO
F3ADP000191,119,PRIMARY,F3AE000003,F3AP0002,PUBLISHED_QPP_REFERENCE,F3AV000191,F3AC035,WEm2,P04,0,F3APAY000119,3dd9d519274ba2d8af377abab3db0790fab706eb04bc6febec48dc729db80410,29,READY_FOR_AFINO
F3ADP000192,120,PRIMARY,F3AE000003,F3AP0002,PUBLISHED_QPP_REFERENCE,F3AV000192,F3AC036,WEm2,P05,0,F3APAY000120,f0be1f15790c317f336a2d2bbf0d681ef0e7d2eb22ad4776a6f651b04c9955f2,29,READY_FOR_AFINO
F3ADP000193,121,PRIMARY,F3AE000003,F3AP0002,PUBLISHED_QPP_REFERENCE,F3AV000193,F3AC037,WEm1,P00,0,F3APAY000121,5b110393261fd091a930e727c5c8b503036c35e58bd7069b4cc15bce271997bb,30,READY_FOR_AFINO
F3ADP000194,122,PRIMARY,F3AE000003,F3AP0002,PUBLISHED_QPP_REFERENCE,F3AV000194,F3AC038,WEm1,P01,0,F3APAY000122,ec575e3584fa1d81b2a3a90498cb1047f8feb7be6b238711cf3415de92b3acc9,30,READY_FOR_AFINO
F3ADP000197,123,PRIMARY,F3AE000003,F3AP0002,PUBLISHED_QPP_REFERENCE,F3AV000197,F3AC041,WEm1,P04,0,F3APAY000123,161297e4e0ed96574854564951d28bc32664f5ee96d1e621c4cbfba0897a89cc,30,READY_FOR_AFINO
F3ADP000198,124,PRIMARY,F3AE000003,F3AP0002,PUBLISHED_QPP_REFERENCE,F3AV000198,F3AC042,WEm1,P05,0,F3APAY000124,c37e279306bc1bcfd2134c10776d05104e149ee5745fdcb02f3b90fc8f2f51b1,30,READY_FOR_AFINO
F3ADP000199,125,PRIMARY,F3AE000003,F3AP0002,PUBLISHED_QPP_REFERENCE,F3AV000199,F3AC043,WEp1,P00,0,F3APAY000125,97d73737ef9987e49f8c4fc23a13e5e7c68caa9c721a5a37a029ff7d7c4d9737,32,READY_FOR_AFINO
F3ADP000200,126,PRIMARY,F3AE000003,F3AP0002,PUBLISHED_QPP_REFERENCE,F3AV000200,F3AC044,WEp1,P01,0,F3APAY000126,324fd31eea503c5deb77599659d29b636197ed1b585d93c4a0846409140e313c,32,READY_FOR_AFINO
F3ADP000203,127,PRIMARY,F3AE000003,F3AP0002,PUBLISHED_QPP_REFERENCE,F3AV000203,F3AC047,WEp1,P04,0,F3APAY000127,5ce66bd1809d8e990280c9f3079a7fbb50a2ebdb6d96d199621b4d58e9563a38,32,READY_FOR_AFINO
F3ADP000204,128,PRIMARY,F3AE000003,F3AP0002,PUBLISHED_QPP_REFERENCE,F3AV000204,F3AC048,WEp1,P05,0,F3APAY000128,59c14df89683d45c14378d8adae41fd19abac72f89971136da4c56af85703fbe,32,READY_FOR_AFINO
F3ADP000205,129,PRIMARY,F3AE000003,F3AP0002,PUBLISHED_QPP_REFERENCE,F3AV000205,F3AC049,WEp2,P00,0,F3APAY000129,9d5308d1d34c4e2c009ecc5e34a7d4e3757d6435942edd9376926c026bee02ec,33,READY_FOR_AFINO
F3ADP000206,130,PRIMARY,F3AE000003,F3AP0002,PUBLISHED_QPP_REFERENCE,F3AV000206,F3AC050,WEp2,P01,0,F3APAY000130,0bee74caa5d85a1ccfaf76b3a6999dac65bd8caa1b1c2264e95a86ea0da8013c,33,READY_FOR_AFINO
F3ADP000209,131,PRIMARY,F3AE000003,F3AP0002,PUBLISHED_QPP_REFERENCE,F3AV000209,F3AC053,WEp2,P04,0,F3APAY000131,70cc52c259001d3ce262b1627206e489166a1c063665479afad84516442e7eb1,33,READY_FOR_AFINO
F3ADP000210,132,PRIMARY,F3AE000003,F3AP0002,PUBLISHED_QPP_REFERENCE,F3AV000210,F3AC054,WEp2,P05,0,F3APAY000132,b928e584abd86fb5906b90ac9305969fcbf904cf7da8bcf02a841196c92bca9e,33,READY_FOR_AFINO
F3ADP000211,133,PRIMARY,F3AE000003,F3AP0002,PUBLISHED_QPP_REFERENCE,F3AV000211,F3AC055,WX1,P00,0,F3APAY000133,c209956b06609d785870cee7b3c1dcbd90484ded5b7410a8573dc18fc1f72021,33,READY_FOR_AFINO
F3ADP000212,134,PRIMARY,F3AE000003,F3AP0002,PUBLISHED_QPP_REFERENCE,F3AV000212,F3AC056,WX1,P01,0,F3APAY000134,8d7de20086afa46ab879570cc45bc559558000f678b995db17509c623770c7f2,33,READY_FOR_AFINO
F3ADP000215,135,PRIMARY,F3AE000003,F3AP0002,PUBLISHED_QPP_REFERENCE,F3AV000215,F3AC059,WX1,P04,0,F3APAY000135,c425e09bac3f0347eb9793e31f13213c56b6643be708ab8c68ea40c8f270d554,33,READY_FOR_AFINO
F3ADP000216,136,PRIMARY,F3AE000003,F3AP0002,PUBLISHED_QPP_REFERENCE,F3AV000216,F3AC060,WX1,P05,0,F3APAY000136,3477d59920bd95db1176f565c6026540d92106584c2b04e337ed8b9aa1f9f973,33,READY_FOR_AFINO
F3ADP000217,137,PRIMARY,F3AE000003,F3AP0002,PUBLISHED_QPP_REFERENCE,F3AV000217,F3AC061,WC1,P00,0,F3APAY000137,e2b08be85d5340e26aa66be33096232d7736f8aaf740e482ff4bf033e8f94013,29,READY_FOR_AFINO
F3ADP000218,138,PRIMARY,F3AE000003,F3AP0002,PUBLISHED_QPP_REFERENCE,F3AV000218,F3AC062,WC1,P01,0,F3APAY000138,558a679557ac949261ad68cf4e01b1f609a8b75b78586826286854fb74762995,29,READY_FOR_AFINO
F3ADP000221,139,PRIMARY,F3AE000003,F3AP0002,PUBLISHED_QPP_REFERENCE,F3AV000221,F3AC065,WC1,P04,0,F3APAY000139,e617dd6a33070ccbecb5c0f8aa23bf9eb66b8406350c048a3ef14c8763972e11,29,READY_FOR_AFINO
F3ADP000222,140,PRIMARY,F3AE000003,F3AP0002,PUBLISHED_QPP_REFERENCE,F3AV000222,F3AC066,WC1,P05,0,F3APAY000140,5bed0809337523f8a1b6a34b46c39fb385390dd0b549a7b4a9b80b136fc71d7b,29,READY_FOR_AFINO
F3ADP000223,141,PRIMARY,F3AE000003,F3AP0002,PUBLISHED_QPP_REFERENCE,F3AV000223,F3AC067,WX2,P00,0,F3APAY000141,3b29e43b46f6c0b3840eef1c985abe350cb90f7d640935fb57ada4b14ad3c8b8,35,READY_FOR_AFINO
F3ADP000224,142,PRIMARY,F3AE000003,F3AP0002,PUBLISHED_QPP_REFERENCE,F3AV000224,F3AC068,WX2,P01,0,F3APAY000142,09574f9fb74acd1514df8128c39b90ce1b027b63e0ce0a9b552260bdc5c0344f,35,READY_FOR_AFINO
F3ADP000227,143,PRIMARY,F3AE000003,F3AP0002,PUBLISHED_QPP_REFERENCE,F3AV000227,F3AC071,WX2,P04,0,F3APAY000143,9b8277e58bc54bf5aae44d0bb7eeada76153d274c8e4cd1c94adcc922740f74c,35,READY_FOR_AFINO
F3ADP000228,144,PRIMARY,F3AE000003,F3AP0002,PUBLISHED_QPP_REFERENCE,F3AV000228,F3AC072,WX2,P05,0,F3APAY000144,035f19969ab26305995be63d5c8483946423ac379e8ebb9dcb760cf5a6cc2836,35,READY_FOR_AFINO
F3ADP000229,145,PRIMARY,F3AE000003,F3AP0002,PUBLISHED_QPP_REFERENCE,F3AV000229,F3AC073,WC2,P00,0,F3APAY000145,f8bfeb477023e00593f6e9240b444049e99a51976ba2a97408cb596eb28a6dbc,27,READY_FOR_AFINO
F3ADP000230,146,PRIMARY,F3AE000003,F3AP0002,PUBLISHED_QPP_REFERENCE,F3AV000230,F3AC074,WC2,P01,0,F3APAY000146,d40097311be89101ed30d89a2192f014f43fb5de499bf4ab9813fe887ed3b42b,27,READY_FOR_AFINO
F3ADP000233,147,PRIMARY,F3AE000003,F3AP0002,PUBLISHED_QPP_REFERENCE,F3AV000233,F3AC077,WC2,P04,0,F3APAY000147,bcc4d5aa344b0c803237a5e1f3c202b3419fad5498c579967bea3c9a5f0f3187,27,READY_FOR_AFINO
F3ADP000234,148,PRIMARY,F3AE000003,F3AP0002,PUBLISHED_QPP_REFERENCE,F3AV000234,F3AC078,WC2,P05,0,F3APAY000148,a87e589b33e3217a6d2a57b34178bad83a88561edc92acf54db121393f0ad8cb,27,READY_FOR_AFINO
F3ADP000235,149,PRIMARY,F3AE000004,F3AP0002,PUBLISHED_NOT_SELECTED_REFERENCE,F3AV000235,F3AC001,W00,P00,0,F3APAY000149,b72b04a926415297b56828d9f6a6d786739bb0318f6c54d91327e34d14575175,17,READY_FOR_AFINO
F3ADP000236,150,PRIMARY,F3AE000004,F3AP0002,PUBLISHED_NOT_SELECTED_REFERENCE,F3AV000236,F3AC002,W00,P01,0,F3APAY000150,e0d03129531594b5b5b2f667befc3d2ab21dcb59e6ec7064e9ddf6a445a9db37,17,READY_FOR_AFINO
F3ADP000237,151,PRIMARY,F3AE000004,F3AP0002,PUBLISHED_NOT_SELECTED_REFERENCE,F3AV000237,F3AC003,W00,P02,0,F3APAY000151,b72b04a926415297b56828d9f6a6d786739bb0318f6c54d91327e34d14575175,17,READY_FOR_AFINO
F3ADP000238,152,PRIMARY,F3AE000004,F3AP0002,PUBLISHED_NOT_SELECTED_REFERENCE,F3AV000238,F3AC004,W00,P03,0,F3APAY000152,e0d03129531594b5b5b2f667befc3d2ab21dcb59e6ec7064e9ddf6a445a9db37,17,READY_FOR_AFINO
F3ADP000239,153,PRIMARY,F3AE000004,F3AP0002,PUBLISHED_NOT_SELECTED_REFERENCE,F3AV000239,F3AC005,W00,P04,0,F3APAY000153,99db0798a8a420f36a3500a73b6fdf961ed2385e3dfdc7e5fd16e0055b6646de,17,READY_FOR_AFINO
F3ADP000240,154,PRIMARY,F3AE000004,F3AP0002,PUBLISHED_NOT_SELECTED_REFERENCE,F3AV000240,F3AC006,W00,P05,0,F3APAY000154,785b38ec3d6461fb247cd8664c691e8f83ab29f7845c07df1f71563b223fc5d7,17,READY_FOR_AFINO
F3ADP000241,155,PRIMARY,F3AE000004,F3AP0002,PUBLISHED_NOT_SELECTED_REFERENCE,F3AV000241,F3AC007,WSm2,P00,0,F3APAY000155,e2f7e4a0c0ca93c71e51247d35af4d8208d73343f60490f713bddba9764927f5,19,READY_FOR_AFINO
F3ADP000242,156,PRIMARY,F3AE000004,F3AP0002,PUBLISHED_NOT_SELECTED_REFERENCE,F3AV000242,F3AC008,WSm2,P01,0,F3APAY000156,639baf099a116cfc49b73f6e6e79881ca411761254955a8d601003231575c960,19,READY_FOR_AFINO
F3ADP000243,157,PRIMARY,F3AE000004,F3AP0002,PUBLISHED_NOT_SELECTED_REFERENCE,F3AV000243,F3AC009,WSm2,P02,0,F3APAY000157,e2f7e4a0c0ca93c71e51247d35af4d8208d73343f60490f713bddba9764927f5,19,READY_FOR_AFINO
F3ADP000244,158,PRIMARY,F3AE000004,F3AP0002,PUBLISHED_NOT_SELECTED_REFERENCE,F3AV000244,F3AC010,WSm2,P03,0,F3APAY000158,639baf099a116cfc49b73f6e6e79881ca411761254955a8d601003231575c960,19,READY_FOR_AFINO
F3ADP000245,159,PRIMARY,F3AE000004,F3AP0002,PUBLISHED_NOT_SELECTED_REFERENCE,F3AV000245,F3AC011,WSm2,P04,0,F3APAY000159,e5facf88f9e8fc2a126e76caf37d756bf83ba0be1f5b400c71d162af249498c7,19,READY_FOR_AFINO
F3ADP000246,160,PRIMARY,F3AE000004,F3AP0002,PUBLISHED_NOT_SELECTED_REFERENCE,F3AV000246,F3AC012,WSm2,P05,0,F3APAY000160,8fca51b449dce6b5ab9d004b979174ac313522819b71a552c51d0c189cf619e9,19,READY_FOR_AFINO
F3ADP000247,161,PRIMARY,F3AE000004,F3AP0002,PUBLISHED_NOT_SELECTED_REFERENCE,F3AV000247,F3AC013,WSm1,P00,0,F3APAY000161,d2a91d83e2a6d902c9b9fca6aee564372ea60391a0e0a5799b497704a0d1556d,18,READY_FOR_AFINO
F3ADP000248,162,PRIMARY,F3AE000004,F3AP0002,PUBLISHED_NOT_SELECTED_REFERENCE,F3AV000248,F3AC014,WSm1,P01,0,F3APAY000162,3d91359b16335032f68239d75eef595bf2d36e91e67441dec30b898423acb59a,18,READY_FOR_AFINO
F3ADP000249,163,PRIMARY,F3AE000004,F3AP0002,PUBLISHED_NOT_SELECTED_REFERENCE,F3AV000249,F3AC015,WSm1,P02,0,F3APAY000163,d2a91d83e2a6d902c9b9fca6aee564372ea60391a0e0a5799b497704a0d1556d,18,READY_FOR_AFINO
F3ADP000250,164,PRIMARY,F3AE000004,F3AP0002,PUBLISHED_NOT_SELECTED_REFERENCE,F3AV000250,F3AC016,WSm1,P03,0,F3APAY000164,3d91359b16335032f68239d75eef595bf2d36e91e67441dec30b898423acb59a,18,READY_FOR_AFINO
F3ADP000251,165,PRIMARY,F3AE000004,F3AP0002,PUBLISHED_NOT_SELECTED_REFERENCE,F3AV000251,F3AC017,WSm1,P04,0,F3APAY000165,519dc50c4a5ac71c154551c12af36e03b837fc9c76a9491bcf9ebc0b01a295fa,18,READY_FOR_AFINO
F3ADP000252,166,PRIMARY,F3AE000004,F3AP0002,PUBLISHED_NOT_SELECTED_REFERENCE,F3AV000252,F3AC018,WSm1,P05,0,F3APAY000166,c3aca572b436a3cf1e2daf4ba62b47060afa5deddedf31fcf5fd1433a961112b,18,READY_FOR_AFINO
F3ADP000253,167,PRIMARY,F3AE000004,F3AP0002,PUBLISHED_NOT_SELECTED_REFERENCE,F3AV000253,F3AC019,WSp1,P00,0,F3APAY000167,d6fdcfa1b2a97eb1602f2f1b93fc000bca3a9d6103bfd762517eea72760bc071,16,READY_FOR_AFINO
F3ADP000254,168,PRIMARY,F3AE000004,F3AP0002,PUBLISHED_NOT_SELECTED_REFERENCE,F3AV000254,F3AC020,WSp1,P01,0,F3APAY000168,a3935d9022388529ab7b3b668547c0bb090388b307447bdfd7c04ac34e1730f6,16,READY_FOR_AFINO
F3ADP000255,169,PRIMARY,F3AE000004,F3AP0002,PUBLISHED_NOT_SELECTED_REFERENCE,F3AV000255,F3AC021,WSp1,P02,0,F3APAY000169,d6fdcfa1b2a97eb1602f2f1b93fc000bca3a9d6103bfd762517eea72760bc071,16,READY_FOR_AFINO
F3ADP000256,170,PRIMARY,F3AE000004,F3AP0002,PUBLISHED_NOT_SELECTED_REFERENCE,F3AV000256,F3AC022,WSp1,P03,0,F3APAY000170,a3935d9022388529ab7b3b668547c0bb090388b307447bdfd7c04ac34e1730f6,16,READY_FOR_AFINO
F3ADP000257,171,PRIMARY,F3AE000004,F3AP0002,PUBLISHED_NOT_SELECTED_REFERENCE,F3AV000257,F3AC023,WSp1,P04,0,F3APAY000171,772418a8a23e29ffca4e23f07106728a28b7ae8296b5f242d437d3df92585deb,16,READY_FOR_AFINO
F3ADP000258,172,PRIMARY,F3AE000004,F3AP0002,PUBLISHED_NOT_SELECTED_REFERENCE,F3AV000258,F3AC024,WSp1,P05,0,F3APAY000172,9ba31493b329ddad6561c8536167cf3bed483d333f7489998c2f099ac0cc872d,16,READY_FOR_AFINO
F3ADP000259,173,PRIMARY,F3AE000004,F3AP0002,PUBLISHED_NOT_SELECTED_REFERENCE,F3AV000259,F3AC025,WSp2,P00,0,F3APAY000173,b7737be2dbc466a6c65ad9c6351a32a97104c3e3223f79770e2f3562e4176bc0,15,READY_FOR_AFINO
F3ADP000260,174,PRIMARY,F3AE000004,F3AP0002,PUBLISHED_NOT_SELECTED_REFERENCE,F3AV000260,F3AC026,WSp2,P01,0,F3APAY000174,28497bf30de6c2564743effc8b55db0eaac38fcc88ffdc872a3141f9cbb04a51,15,READY_FOR_AFINO
F3ADP000261,175,PRIMARY,F3AE000004,F3AP0002,PUBLISHED_NOT_SELECTED_REFERENCE,F3AV000261,F3AC027,WSp2,P02,0,F3APAY000175,b7737be2dbc466a6c65ad9c6351a32a97104c3e3223f79770e2f3562e4176bc0,15,READY_FOR_AFINO
F3ADP000262,176,PRIMARY,F3AE000004,F3AP0002,PUBLISHED_NOT_SELECTED_REFERENCE,F3AV000262,F3AC028,WSp2,P03,0,F3APAY000176,28497bf30de6c2564743effc8b55db0eaac38fcc88ffdc872a3141f9cbb04a51,15,READY_FOR_AFINO
F3ADP000263,177,PRIMARY,F3AE000004,F3AP0002,PUBLISHED_NOT_SELECTED_REFERENCE,F3AV000263,F3AC029,WSp2,P04,0,F3APAY000177,7bbfb06b6cf6b31c2a4b12409cd55523580454b89dd7a4256f2e22b7fde13578,15,READY_FOR_AFINO
F3ADP000264,178,PRIMARY,F3AE000004,F3AP0002,PUBLISHED_NOT_SELECTED_REFERENCE,F3AV000264,F3AC030,WSp2,P05,0,F3APAY000178,d375fb3c770aa6f20b9d73f74efcf3eb86514c68a907003ad736a0397fbe959d,15,READY_FOR_AFINO
F3ADP000265,179,PRIMARY,F3AE000004,F3AP0002,PUBLISHED_NOT_SELECTED_REFERENCE,F3AV000265,F3AC031,WEm2,P00,0,F3APAY000179,b7645af3798346cf489996ef08e3fd83102d74ae82c75d9fa8736803e9c9e52c,15,READY_FOR_AFINO
F3ADP000266,180,PRIMARY,F3AE000004,F3AP0002,PUBLISHED_NOT_SELECTED_REFERENCE,F3AV000266,F3AC032,WEm2,P01,0,F3APAY000180,602bfd49d88f8d359ff52f12f3f42bd860b7625ece3540ed8a409deda5c38e1f,15,READY_FOR_AFINO
F3ADP000267,181,PRIMARY,F3AE000004,F3AP0002,PUBLISHED_NOT_SELECTED_REFERENCE,F3AV000267,F3AC033,WEm2,P02,0,F3APAY000181,b7645af3798346cf489996ef08e3fd83102d74ae82c75d9fa8736803e9c9e52c,15,READY_FOR_AFINO
F3ADP000268,182,PRIMARY,F3AE000004,F3AP0002,PUBLISHED_NOT_SELECTED_REFERENCE,F3AV000268,F3AC034,WEm2,P03,0,F3APAY000182,602bfd49d88f8d359ff52f12f3f42bd860b7625ece3540ed8a409deda5c38e1f,15,READY_FOR_AFINO
F3ADP000269,183,PRIMARY,F3AE000004,F3AP0002,PUBLISHED_NOT_SELECTED_REFERENCE,F3AV000269,F3AC035,WEm2,P04,0,F3APAY000183,7392cd4c967a0389b54d975d43fcf33280fbbaac8d7c528132f7f8db1802a185,15,READY_FOR_AFINO
F3ADP000270,184,PRIMARY,F3AE000004,F3AP0002,PUBLISHED_NOT_SELECTED_REFERENCE,F3AV000270,F3AC036,WEm2,P05,0,F3APAY000184,1cb494f7e4290651523c6ed60af807141425a87015e8fd6df3d0161f651aff7c,15,READY_FOR_AFINO
F3ADP000271,185,PRIMARY,F3AE000004,F3AP0002,PUBLISHED_NOT_SELECTED_REFERENCE,F3AV000271,F3AC037,WEm1,P00,0,F3APAY000185,5c36f684d67da2677ba0e413a192750753040b33ce631e21ae3639ff140fc3f4,16,READY_FOR_AFINO
F3ADP000272,186,PRIMARY,F3AE000004,F3AP0002,PUBLISHED_NOT_SELECTED_REFERENCE,F3AV000272,F3AC038,WEm1,P01,0,F3APAY000186,5665c6cad3e4640937013a3c67f63ac755d2d499cf5885c5e8d5b4473392604e,16,READY_FOR_AFINO
F3ADP000273,187,PRIMARY,F3AE000004,F3AP0002,PUBLISHED_NOT_SELECTED_REFERENCE,F3AV000273,F3AC039,WEm1,P02,0,F3APAY000187,5c36f684d67da2677ba0e413a192750753040b33ce631e21ae3639ff140fc3f4,16,READY_FOR_AFINO
F3ADP000274,188,PRIMARY,F3AE000004,F3AP0002,PUBLISHED_NOT_SELECTED_REFERENCE,F3AV000274,F3AC040,WEm1,P03,0,F3APAY000188,5665c6cad3e4640937013a3c67f63ac755d2d499cf5885c5e8d5b4473392604e,16,READY_FOR_AFINO
F3ADP000275,189,PRIMARY,F3AE000004,F3AP0002,PUBLISHED_NOT_SELECTED_REFERENCE,F3AV000275,F3AC041,WEm1,P04,0,F3APAY000189,bd3faa2158e06c1473e76f1da1a33ea8f3b03cbc9d52da5b81d54fd27481d515,16,READY_FOR_AFINO
F3ADP000276,190,PRIMARY,F3AE000004,F3AP0002,PUBLISHED_NOT_SELECTED_REFERENCE,F3AV000276,F3AC042,WEm1,P05,0,F3APAY000190,a00bc0d0393da1f46033f5def4552e225d1d28c46139f846de3b7ea85eae5c45,16,READY_FOR_AFINO
F3ADP000277,191,PRIMARY,F3AE000004,F3AP0002,PUBLISHED_NOT_SELECTED_REFERENCE,F3AV000277,F3AC043,WEp1,P00,0,F3APAY000191,fc902bd2befa33f0fc1febf142f4e049dc52a56e04f3d2c26b8567009b332fd1,18,READY_FOR_AFINO
F3ADP000278,192,PRIMARY,F3AE000004,F3AP0002,PUBLISHED_NOT_SELECTED_REFERENCE,F3AV000278,F3AC044,WEp1,P01,0,F3APAY000192,ffc614f3a8126ad704a22d004fb542e292bc9b1536ca410baed4191beadb60b3,18,READY_FOR_AFINO
F3ADP000279,193,PRIMARY,F3AE000004,F3AP0002,PUBLISHED_NOT_SELECTED_REFERENCE,F3AV000279,F3AC045,WEp1,P02,0,F3APAY000193,fc902bd2befa33f0fc1febf142f4e049dc52a56e04f3d2c26b8567009b332fd1,18,READY_FOR_AFINO
F3ADP000280,194,PRIMARY,F3AE000004,F3AP0002,PUBLISHED_NOT_SELECTED_REFERENCE,F3AV000280,F3AC046,WEp1,P03,0,F3APAY000194,ffc614f3a8126ad704a22d004fb542e292bc9b1536ca410baed4191beadb60b3,18,READY_FOR_AFINO
