job_id,job_order,planned_decision_id,decision_class,phase3a_event_id,variant_id,matrix_cell_id,window_variant_id,processing_profile_id,external_optimizer_seed,model_id,model_name,payload_id,payload_logical_sha256,afino_version,afino_commit,low_frequency_cutoff_hz,seed_application_contract,selection_rule,execution_status
F3AJ0000055,55,F3ADP000035,PRIMARY,F3AE000001,F3AV000035,F3AC035,WEm2,P04,0,M0,pow_const,F3APAY000019,ce789c0a0793bdc8714ca9a79f11dd4c7c9a35d1d5910f9d4327f45964bff287,0.5,6aceac9518fc8056052807e666da9d0c8bebb010,0.025,np.random.seed(external_optimizer_seed) immediately before each model,BIC_M0-BIC_M1>10 AND BIC_M2-BIC_M1>10,NOT_EXECUTED
F3AJ0000056,56,F3ADP000035,PRIMARY,F3AE000001,F3AV000035,F3AC035,WEm2,P04,0,M1,pow_const_gauss,F3APAY000019,ce789c0a0793bdc8714ca9a79f11dd4c7c9a35d1d5910f9d4327f45964bff287,0.5,6aceac9518fc8056052807e666da9d0c8bebb010,0.025,np.random.seed(external_optimizer_seed) immediately before each model,BIC_M0-BIC_M1>10 AND BIC_M2-BIC_M1>10,NOT_EXECUTED
F3AJ0000057,57,F3ADP000035,PRIMARY,F3AE000001,F3AV000035,F3AC035,WEm2,P04,0,M2,bpow_const,F3APAY000019,ce789c0a0793bdc8714ca9a79f11dd4c7c9a35d1d5910f9d4327f45964bff287,0.5,6aceac9518fc8056052807e666da9d0c8bebb010,0.025,np.random.seed(external_optimizer_seed) immediately before each model,BIC_M0-BIC_M1>10 AND BIC_M2-BIC_M1>10,NOT_EXECUTED
F3AJ0000058,58,F3ADP000036,PRIMARY,F3AE000001,F3AV000036,F3AC036,WEm2,P05,0,M0,pow_const,F3APAY000020,9da6f10c1113fef97d5df6ba3778cc001b6bcd2129a4cd42bd4fa5600aab75c1,0.5,6aceac9518fc8056052807e666da9d0c8bebb010,0.025,np.random.seed(external_optimizer_seed) immediately before each model,BIC_M0-BIC_M1>10 AND BIC_M2-BIC_M1>10,NOT_EXECUTED
F3AJ0000059,59,F3ADP000036,PRIMARY,F3AE000001,F3AV000036,F3AC036,WEm2,P05,0,M1,pow_const_gauss,F3APAY000020,9da6f10c1113fef97d5df6ba3778cc001b6bcd2129a4cd42bd4fa5600aab75c1,0.5,6aceac9518fc8056052807e666da9d0c8bebb010,0.025,np.random.seed(external_optimizer_seed) immediately before each model,BIC_M0-BIC_M1>10 AND BIC_M2-BIC_M1>10,NOT_EXECUTED
F3AJ0000060,60,F3ADP000036,PRIMARY,F3AE000001,F3AV000036,F3AC036,WEm2,P05,0,M2,bpow_const,F3APAY000020,9da6f10c1113fef97d5df6ba3778cc001b6bcd2129a4cd42bd4fa5600aab75c1,0.5,6aceac9518fc8056052807e666da9d0c8bebb010,0.025,np.random.seed(external_optimizer_seed) immediately before each model,BIC_M0-BIC_M1>10 AND BIC_M2-BIC_M1>10,NOT_EXECUTED
F3AJ0000061,61,F3ADP000037,PRIMARY,F3AE000001,F3AV000037,F3AC037,WEm1,P00,0,M0,pow_const,F3APAY000021,6286607a1a41926dceeb1239896b8b4832c7b3fb969e6ebc4632447f35ff9cd9,0.5,6aceac9518fc8056052807e666da9d0c8bebb010,0.025,np.random.seed(external_optimizer_seed) immediately before each model,BIC_M0-BIC_M1>10 AND BIC_M2-BIC_M1>10,NOT_EXECUTED
F3AJ0000062,62,F3ADP000037,PRIMARY,F3AE000001,F3AV000037,F3AC037,WEm1,P00,0,M1,pow_const_gauss,F3APAY000021,6286607a1a41926dceeb1239896b8b4832c7b3fb969e6ebc4632447f35ff9cd9,0.5,6aceac9518fc8056052807e666da9d0c8bebb010,0.025,np.random.seed(external_optimizer_seed) immediately before each model,BIC_M0-BIC_M1>10 AND BIC_M2-BIC_M1>10,NOT_EXECUTED
F3AJ0000063,63,F3ADP000037,PRIMARY,F3AE000001,F3AV000037,F3AC037,WEm1,P00,0,M2,bpow_const,F3APAY000021,6286607a1a41926dceeb1239896b8b4832c7b3fb969e6ebc4632447f35ff9cd9,0.5,6aceac9518fc8056052807e666da9d0c8bebb010,0.025,np.random.seed(external_optimizer_seed) immediately before each model,BIC_M0-BIC_M1>10 AND BIC_M2-BIC_M1>10,NOT_EXECUTED
F3AJ0000064,64,F3ADP000038,PRIMARY,F3AE000001,F3AV000038,F3AC038,WEm1,P01,0,M0,pow_const,F3APAY000022,47b9968df9e00b49769f1a37549d08583f802e9f8f839d79dc31e5698242a90b,0.5,6aceac9518fc8056052807e666da9d0c8bebb010,0.025,np.random.seed(external_optimizer_seed) immediately before each model,BIC_M0-BIC_M1>10 AND BIC_M2-BIC_M1>10,NOT_EXECUTED
F3AJ0000065,65,F3ADP000038,PRIMARY,F3AE000001,F3AV000038,F3AC038,WEm1,P01,0,M1,pow_const_gauss,F3APAY000022,47b9968df9e00b49769f1a37549d08583f802e9f8f839d79dc31e5698242a90b,0.5,6aceac9518fc8056052807e666da9d0c8bebb010,0.025,np.random.seed(external_optimizer_seed) immediately before each model,BIC_M0-BIC_M1>10 AND BIC_M2-BIC_M1>10,NOT_EXECUTED
F3AJ0000066,66,F3ADP000038,PRIMARY,F3AE000001,F3AV000038,F3AC038,WEm1,P01,0,M2,bpow_const,F3APAY000022,47b9968df9e00b49769f1a37549d08583f802e9f8f839d79dc31e5698242a90b,0.5,6aceac9518fc8056052807e666da9d0c8bebb010,0.025,np.random.seed(external_optimizer_seed) immediately before each model,BIC_M0-BIC_M1>10 AND BIC_M2-BIC_M1>10,NOT_EXECUTED
F3AJ0000067,67,F3ADP000041,PRIMARY,F3AE000001,F3AV000041,F3AC041,WEm1,P04,0,M0,pow_const,F3APAY000023,ec55342d33d49222301cdda6f7d385478397294f51b89158eb84b428be908b64,0.5,6aceac9518fc8056052807e666da9d0c8bebb010,0.025,np.random.seed(external_optimizer_seed) immediately before each model,BIC_M0-BIC_M1>10 AND BIC_M2-BIC_M1>10,NOT_EXECUTED
F3AJ0000068,68,F3ADP000041,PRIMARY,F3AE000001,F3AV000041,F3AC041,WEm1,P04,0,M1,pow_const_gauss,F3APAY000023,ec55342d33d49222301cdda6f7d385478397294f51b89158eb84b428be908b64,0.5,6aceac9518fc8056052807e666da9d0c8bebb010,0.025,np.random.seed(external_optimizer_seed) immediately before each model,BIC_M0-BIC_M1>10 AND BIC_M2-BIC_M1>10,NOT_EXECUTED
F3AJ0000069,69,F3ADP000041,PRIMARY,F3AE000001,F3AV000041,F3AC041,WEm1,P04,0,M2,bpow_const,F3APAY000023,ec55342d33d49222301cdda6f7d385478397294f51b89158eb84b428be908b64,0.5,6aceac9518fc8056052807e666da9d0c8bebb010,0.025,np.random.seed(external_optimizer_seed) immediately before each model,BIC_M0-BIC_M1>10 AND BIC_M2-BIC_M1>10,NOT_EXECUTED
F3AJ0000070,70,F3ADP000042,PRIMARY,F3AE000001,F3AV000042,F3AC042,WEm1,P05,0,M0,pow_const,F3APAY000024,7e1df7898ca977357ca6c741941c000598831cb527fb5d3bb7202df83fe074fb,0.5,6aceac9518fc8056052807e666da9d0c8bebb010,0.025,np.random.seed(external_optimizer_seed) immediately before each model,BIC_M0-BIC_M1>10 AND BIC_M2-BIC_M1>10,NOT_EXECUTED
F3AJ0000071,71,F3ADP000042,PRIMARY,F3AE000001,F3AV000042,F3AC042,WEm1,P05,0,M1,pow_const_gauss,F3APAY000024,7e1df7898ca977357ca6c741941c000598831cb527fb5d3bb7202df83fe074fb,0.5,6aceac9518fc8056052807e666da9d0c8bebb010,0.025,np.random.seed(external_optimizer_seed) immediately before each model,BIC_M0-BIC_M1>10 AND BIC_M2-BIC_M1>10,NOT_EXECUTED
F3AJ0000072,72,F3ADP000042,PRIMARY,F3AE000001,F3AV000042,F3AC042,WEm1,P05,0,M2,bpow_const,F3APAY000024,7e1df7898ca977357ca6c741941c000598831cb527fb5d3bb7202df83fe074fb,0.5,6aceac9518fc8056052807e666da9d0c8bebb010,0.025,np.random.seed(external_optimizer_seed) immediately before each model,BIC_M0-BIC_M1>10 AND BIC_M2-BIC_M1>10,NOT_EXECUTED
F3AJ0000073,73,F3ADP000043,PRIMARY,F3AE000001,F3AV000043,F3AC043,WEp1,P00,0,M0,pow_const,F3APAY000025,a4b8cc8929fd344468d068b4b564cfa37e4c9da4df14a30a317a897f36a929f4,0.5,6aceac9518fc8056052807e666da9d0c8bebb010,0.025,np.random.seed(external_optimizer_seed) immediately before each model,BIC_M0-BIC_M1>10 AND BIC_M2-BIC_M1>10,NOT_EXECUTED
F3AJ0000074,74,F3ADP000043,PRIMARY,F3AE000001,F3AV000043,F3AC043,WEp1,P00,0,M1,pow_const_gauss,F3APAY000025,a4b8cc8929fd344468d068b4b564cfa37e4c9da4df14a30a317a897f36a929f4,0.5,6aceac9518fc8056052807e666da9d0c8bebb010,0.025,np.random.seed(external_optimizer_seed) immediately before each model,BIC_M0-BIC_M1>10 AND BIC_M2-BIC_M1>10,NOT_EXECUTED
F3AJ0000075,75,F3ADP000043,PRIMARY,F3AE000001,F3AV000043,F3AC043,WEp1,P00,0,M2,bpow_const,F3APAY000025,a4b8cc8929fd344468d068b4b564cfa37e4c9da4df14a30a317a897f36a929f4,0.5,6aceac9518fc8056052807e666da9d0c8bebb010,0.025,np.random.seed(external_optimizer_seed) immediately before each model,BIC_M0-BIC_M1>10 AND BIC_M2-BIC_M1>10,NOT_EXECUTED
F3AJ0000076,76,F3ADP000044,PRIMARY,F3AE000001,F3AV000044,F3AC044,WEp1,P01,0,M0,pow_const,F3APAY000026,6f502edb6b8a66dea1b3861fd34f57a880a381e2e188b58688ff6217e989389d,0.5,6aceac9518fc8056052807e666da9d0c8bebb010,0.025,np.random.seed(external_optimizer_seed) immediately before each model,BIC_M0-BIC_M1>10 AND BIC_M2-BIC_M1>10,NOT_EXECUTED
F3AJ0000077,77,F3ADP000044,PRIMARY,F3AE000001,F3AV000044,F3AC044,WEp1,P01,0,M1,pow_const_gauss,F3APAY000026,6f502edb6b8a66dea1b3861fd34f57a880a381e2e188b58688ff6217e989389d,0.5,6aceac9518fc8056052807e666da9d0c8bebb010,0.025,np.random.seed(external_optimizer_seed) immediately before each model,BIC_M0-BIC_M1>10 AND BIC_M2-BIC_M1>10,NOT_EXECUTED
F3AJ0000078,78,F3ADP000044,PRIMARY,F3AE000001,F3AV000044,F3AC044,WEp1,P01,0,M2,bpow_const,F3APAY000026,6f502edb6b8a66dea1b3861fd34f57a880a381e2e188b58688ff6217e989389d,0.5,6aceac9518fc8056052807e666da9d0c8bebb010,0.025,np.random.seed(external_optimizer_seed) immediately before each model,BIC_M0-BIC_M1>10 AND BIC_M2-BIC_M1>10,NOT_EXECUTED
F3AJ0000079,79,F3ADP000047,PRIMARY,F3AE000001,F3AV000047,F3AC047,WEp1,P04,0,M0,pow_const,F3APAY000027,455851c21fd6f812e47458aebc84268323159bfae0b499accff7b521f3fce691,0.5,6aceac9518fc8056052807e666da9d0c8bebb010,0.025,np.random.seed(external_optimizer_seed) immediately before each model,BIC_M0-BIC_M1>10 AND BIC_M2-BIC_M1>10,NOT_EXECUTED
F3AJ0000080,80,F3ADP000047,PRIMARY,F3AE000001,F3AV000047,F3AC047,WEp1,P04,0,M1,pow_const_gauss,F3APAY000027,455851c21fd6f812e47458aebc84268323159bfae0b499accff7b521f3fce691,0.5,6aceac9518fc8056052807e666da9d0c8bebb010,0.025,np.random.seed(external_optimizer_seed) immediately before each model,BIC_M0-BIC_M1>10 AND BIC_M2-BIC_M1>10,NOT_EXECUTED
F3AJ0000081,81,F3ADP000047,PRIMARY,F3AE000001,F3AV000047,F3AC047,WEp1,P04,0,M2,bpow_const,F3APAY000027,455851c21fd6f812e47458aebc84268323159bfae0b499accff7b521f3fce691,0.5,6aceac9518fc8056052807e666da9d0c8bebb010,0.025,np.random.seed(external_optimizer_seed) immediately before each model,BIC_M0-BIC_M1>10 AND BIC_M2-BIC_M1>10,NOT_EXECUTED
F3AJ0000082,82,F3ADP000048,PRIMARY,F3AE000001,F3AV000048,F3AC048,WEp1,P05,0,M0,pow_const,F3APAY000028,7b2320537f54e5b9ec0b9ca0275db0171e713c708d078d491ec77fa722b39e17,0.5,6aceac9518fc8056052807e666da9d0c8bebb010,0.025,np.random.seed(external_optimizer_seed) immediately before each model,BIC_M0-BIC_M1>10 AND BIC_M2-BIC_M1>10,NOT_EXECUTED
F3AJ0000083,83,F3ADP000048,PRIMARY,F3AE000001,F3AV000048,F3AC048,WEp1,P05,0,M1,pow_const_gauss,F3APAY000028,7b2320537f54e5b9ec0b9ca0275db0171e713c708d078d491ec77fa722b39e17,0.5,6aceac9518fc8056052807e666da9d0c8bebb010,0.025,np.random.seed(external_optimizer_seed) immediately before each model,BIC_M0-BIC_M1>10 AND BIC_M2-BIC_M1>10,NOT_EXECUTED
F3AJ0000084,84,F3ADP000048,PRIMARY,F3AE000001,F3AV000048,F3AC048,WEp1,P05,0,M2,bpow_const,F3APAY000028,7b2320537f54e5b9ec0b9ca0275db0171e713c708d078d491ec77fa722b39e17,0.5,6aceac9518fc8056052807e666da9d0c8bebb010,0.025,np.random.seed(external_optimizer_seed) immediately before each model,BIC_M0-BIC_M1>10 AND BIC_M2-BIC_M1>10,NOT_EXECUTED
F3AJ0000085,85,F3ADP000049,PRIMARY,F3AE000001,F3AV000049,F3AC049,WEp2,P00,0,M0,pow_const,F3APAY000029,9cbcba86f66dd6b6b6501221b818afc1aa26b2941001c90493d3480f1eb7b068,0.5,6aceac9518fc8056052807e666da9d0c8bebb010,0.025,np.random.seed(external_optimizer_seed) immediately before each model,BIC_M0-BIC_M1>10 AND BIC_M2-BIC_M1>10,NOT_EXECUTED
F3AJ0000086,86,F3ADP000049,PRIMARY,F3AE000001,F3AV000049,F3AC049,WEp2,P00,0,M1,pow_const_gauss,F3APAY000029,9cbcba86f66dd6b6b6501221b818afc1aa26b2941001c90493d3480f1eb7b068,0.5,6aceac9518fc8056052807e666da9d0c8bebb010,0.025,np.random.seed(external_optimizer_seed) immediately before each model,BIC_M0-BIC_M1>10 AND BIC_M2-BIC_M1>10,NOT_EXECUTED
F3AJ0000087,87,F3ADP000049,PRIMARY,F3AE000001,F3AV000049,F3AC049,WEp2,P00,0,M2,bpow_const,F3APAY000029,9cbcba86f66dd6b6b6501221b818afc1aa26b2941001c90493d3480f1eb7b068,0.5,6aceac9518fc8056052807e666da9d0c8bebb010,0.025,np.random.seed(external_optimizer_seed) immediately before each model,BIC_M0-BIC_M1>10 AND BIC_M2-BIC_M1>10,NOT_EXECUTED
F3AJ0000088,88,F3ADP000050,PRIMARY,F3AE000001,F3AV000050,F3AC050,WEp2,P01,0,M0,pow_const,F3APAY000030,0f4b3b2fb0b4e314b887ca903e963e5e0a630e37e5f1e7389b2e5a510deea4ff,0.5,6aceac9518fc8056052807e666da9d0c8bebb010,0.025,np.random.seed(external_optimizer_seed) immediately before each model,BIC_M0-BIC_M1>10 AND BIC_M2-BIC_M1>10,NOT_EXECUTED
F3AJ0000089,89,F3ADP000050,PRIMARY,F3AE000001,F3AV000050,F3AC050,WEp2,P01,0,M1,pow_const_gauss,F3APAY000030,0f4b3b2fb0b4e314b887ca903e963e5e0a630e37e5f1e7389b2e5a510deea4ff,0.5,6aceac9518fc8056052807e666da9d0c8bebb010,0.025,np.random.seed(external_optimizer_seed) immediately before each model,BIC_M0-BIC_M1>10 AND BIC_M2-BIC_M1>10,NOT_EXECUTED
F3AJ0000090,90,F3ADP000050,PRIMARY,F3AE000001,F3AV000050,F3AC050,WEp2,P01,0,M2,bpow_const,F3APAY000030,0f4b3b2fb0b4e314b887ca903e963e5e0a630e37e5f1e7389b2e5a510deea4ff,0.5,6aceac9518fc8056052807e666da9d0c8bebb010,0.025,np.random.seed(external_optimizer_seed) immediately before each model,BIC_M0-BIC_M1>10 AND BIC_M2-BIC_M1>10,NOT_EXECUTED
F3AJ0000091,91,F3ADP000053,PRIMARY,F3AE000001,F3AV000053,F3AC053,WEp2,P04,0,M0,pow_const,F3APAY000031,5c82d62800ed0d8ee1c6331fa87719dae8df40cc273f0642f4aa6b817ed500bb,0.5,6aceac9518fc8056052807e666da9d0c8bebb010,0.025,np.random.seed(external_optimizer_seed) immediately before each model,BIC_M0-BIC_M1>10 AND BIC_M2-BIC_M1>10,NOT_EXECUTED
F3AJ0000092,92,F3ADP000053,PRIMARY,F3AE000001,F3AV000053,F3AC053,WEp2,P04,0,M1,pow_const_gauss,F3APAY000031,5c82d62800ed0d8ee1c6331fa87719dae8df40cc273f0642f4aa6b817ed500bb,0.5,6aceac9518fc8056052807e666da9d0c8bebb010,0.025,np.random.seed(external_optimizer_seed) immediately before each model,BIC_M0-BIC_M1>10 AND BIC_M2-BIC_M1>10,NOT_EXECUTED
F3AJ0000093,93,F3ADP000053,PRIMARY,F3AE000001,F3AV000053,F3AC053,WEp2,P04,0,M2,bpow_const,F3APAY000031,5c82d62800ed0d8ee1c6331fa87719dae8df40cc273f0642f4aa6b817ed500bb,0.5,6aceac9518fc8056052807e666da9d0c8bebb010,0.025,np.random.seed(external_optimizer_seed) immediately before each model,BIC_M0-BIC_M1>10 AND BIC_M2-BIC_M1>10,NOT_EXECUTED
F3AJ0000094,94,F3ADP000054,PRIMARY,F3AE000001,F3AV000054,F3AC054,WEp2,P05,0,M0,pow_const,F3APAY000032,85ec81818881e8965328a203d55aded6bac2bdcb26d46b941edede74e9347584,0.5,6aceac9518fc8056052807e666da9d0c8bebb010,0.025,np.random.seed(external_optimizer_seed) immediately before each model,BIC_M0-BIC_M1>10 AND BIC_M2-BIC_M1>10,NOT_EXECUTED
F3AJ0000095,95,F3ADP000054,PRIMARY,F3AE000001,F3AV000054,F3AC054,WEp2,P05,0,M1,pow_const_gauss,F3APAY000032,85ec81818881e8965328a203d55aded6bac2bdcb26d46b941edede74e9347584,0.5,6aceac9518fc8056052807e666da9d0c8bebb010,0.025,np.random.seed(external_optimizer_seed) immediately before each model,BIC_M0-BIC_M1>10 AND BIC_M2-BIC_M1>10,NOT_EXECUTED
F3AJ0000096,96,F3ADP000054,PRIMARY,F3AE000001,F3AV000054,F3AC054,WEp2,P05,0,M2,bpow_const,F3APAY000032,85ec81818881e8965328a203d55aded6bac2bdcb26d46b941edede74e9347584,0.5,6aceac9518fc8056052807e666da9d0c8bebb010,0.025,np.random.seed(external_optimizer_seed) immediately before each model,BIC_M0-BIC_M1>10 AND BIC_M2-BIC_M1>10,NOT_EXECUTED
F3AJ0000097,97,F3ADP000055,PRIMARY,F3AE000001,F3AV000055,F3AC055,WX1,P00,0,M0,pow_const,F3APAY000033,8e0fecb18a148d7ebf4ee4d70a855340ec9729858c6963d3e04c8fdec4802060,0.5,6aceac9518fc8056052807e666da9d0c8bebb010,0.025,np.random.seed(external_optimizer_seed) immediately before each model,BIC_M0-BIC_M1>10 AND BIC_M2-BIC_M1>10,NOT_EXECUTED
F3AJ0000098,98,F3ADP000055,PRIMARY,F3AE000001,F3AV000055,F3AC055,WX1,P00,0,M1,pow_const_gauss,F3APAY000033,8e0fecb18a148d7ebf4ee4d70a855340ec9729858c6963d3e04c8fdec4802060,0.5,6aceac9518fc8056052807e666da9d0c8bebb010,0.025,np.random.seed(external_optimizer_seed) immediately before each model,BIC_M0-BIC_M1>10 AND BIC_M2-BIC_M1>10,NOT_EXECUTED
F3AJ0000099,99,F3ADP000055,PRIMARY,F3AE000001,F3AV000055,F3AC055,WX1,P00,0,M2,bpow_const,F3APAY000033,8e0fecb18a148d7ebf4ee4d70a855340ec9729858c6963d3e04c8fdec4802060,0.5,6aceac9518fc8056052807e666da9d0c8bebb010,0.025,np.random.seed(external_optimizer_seed) immediately before each model,BIC_M0-BIC_M1>10 AND BIC_M2-BIC_M1>10,NOT_EXECUTED
F3AJ0000100,100,F3ADP000056,PRIMARY,F3AE000001,F3AV000056,F3AC056,WX1,P01,0,M0,pow_const,F3APAY000034,abab5f9396ae76ffc2f0ed1543dc15cd7aa3ba8b33f43d7d6ab895c2b4371e62,0.5,6aceac9518fc8056052807e666da9d0c8bebb010,0.025,np.random.seed(external_optimizer_seed) immediately before each model,BIC_M0-BIC_M1>10 AND BIC_M2-BIC_M1>10,NOT_EXECUTED
F3AJ0000101,101,F3ADP000056,PRIMARY,F3AE000001,F3AV000056,F3AC056,WX1,P01,0,M1,pow_const_gauss,F3APAY000034,abab5f9396ae76ffc2f0ed1543dc15cd7aa3ba8b33f43d7d6ab895c2b4371e62,0.5,6aceac9518fc8056052807e666da9d0c8bebb010,0.025,np.random.seed(external_optimizer_seed) immediately before each model,BIC_M0-BIC_M1>10 AND BIC_M2-BIC_M1>10,NOT_EXECUTED
F3AJ0000102,102,F3ADP000056,PRIMARY,F3AE000001,F3AV000056,F3AC056,WX1,P01,0,M2,bpow_const,F3APAY000034,abab5f9396ae76ffc2f0ed1543dc15cd7aa3ba8b33f43d7d6ab895c2b4371e62,0.5,6aceac9518fc8056052807e666da9d0c8bebb010,0.025,np.random.seed(external_optimizer_seed) immediately before each model,BIC_M0-BIC_M1>10 AND BIC_M2-BIC_M1>10,NOT_EXECUTED
F3AJ0000103,103,F3ADP000059,PRIMARY,F3AE000001,F3AV000059,F3AC059,WX1,P04,0,M0,pow_const,F3APAY000035,312b9a2ca7e606a0010de42d8705d6ee122ab01066f92a2c6c474bf1fed6e764,0.5,6aceac9518fc8056052807e666da9d0c8bebb010,0.025,np.random.seed(external_optimizer_seed) immediately before each model,BIC_M0-BIC_M1>10 AND BIC_M2-BIC_M1>10,NOT_EXECUTED
F3AJ0000104,104,F3ADP000059,PRIMARY,F3AE000001,F3AV000059,F3AC059,WX1,P04,0,M1,pow_const_gauss,F3APAY000035,312b9a2ca7e606a0010de42d8705d6ee122ab01066f92a2c6c474bf1fed6e764,0.5,6aceac9518fc8056052807e666da9d0c8bebb010,0.025,np.random.seed(external_optimizer_seed) immediately before each model,BIC_M0-BIC_M1>10 AND BIC_M2-BIC_M1>10,NOT_EXECUTED
F3AJ0000105,105,F3ADP000059,PRIMARY,F3AE000001,F3AV000059,F3AC059,WX1,P04,0,M2,bpow_const,F3APAY000035,312b9a2ca7e606a0010de42d8705d6ee122ab01066f92a2c6c474bf1fed6e764,0.5,6aceac9518fc8056052807e666da9d0c8bebb010,0.025,np.random.seed(external_optimizer_seed) immediately before each model,BIC_M0-BIC_M1>10 AND BIC_M2-BIC_M1>10,NOT_EXECUTED
F3AJ0000106,106,F3ADP000060,PRIMARY,F3AE000001,F3AV000060,F3AC060,WX1,P05,0,M0,pow_const,F3APAY000036,528ccc74ce254e3c1d729389a17417d229eb60d373f18cbedd9c30b94a9a5285,0.5,6aceac9518fc8056052807e666da9d0c8bebb010,0.025,np.random.seed(external_optimizer_seed) immediately before each model,BIC_M0-BIC_M1>10 AND BIC_M2-BIC_M1>10,NOT_EXECUTED
F3AJ0000107,107,F3ADP000060,PRIMARY,F3AE000001,F3AV000060,F3AC060,WX1,P05,0,M1,pow_const_gauss,F3APAY000036,528ccc74ce254e3c1d729389a17417d229eb60d373f18cbedd9c30b94a9a5285,0.5,6aceac9518fc8056052807e666da9d0c8bebb010,0.025,np.random.seed(external_optimizer_seed) immediately before each model,BIC_M0-BIC_M1>10 AND BIC_M2-BIC_M1>10,NOT_EXECUTED
F3AJ0000108,108,F3ADP000060,PRIMARY,F3AE000001,F3AV000060,F3AC060,WX1,P05,0,M2,bpow_const,F3APAY000036,528ccc74ce254e3c1d729389a17417d229eb60d373f18cbedd9c30b94a9a5285,0.5,6aceac9518fc8056052807e666da9d0c8bebb010,0.025,np.random.seed(external_optimizer_seed) immediately before each model,BIC_M0-BIC_M1>10 AND BIC_M2-BIC_M1>10,NOT_EXECUTED
F3AJ0000109,109,F3ADP000061,PRIMARY,F3AE000001,F3AV000061,F3AC061,WC1,P00,0,M0,pow_const,F3APAY000037,9b982a4bf666b40e9b37660ace35eb3dc533bae4796cebbff9d0e8cb932be078,0.5,6aceac9518fc8056052807e666da9d0c8bebb010,0.025,np.random.seed(external_optimizer_seed) immediately before each model,BIC_M0-BIC_M1>10 AND BIC_M2-BIC_M1>10,NOT_EXECUTED
F3AJ0000110,110,F3ADP000061,PRIMARY,F3AE000001,F3AV000061,F3AC061,WC1,P00,0,M1,pow_const_gauss,F3APAY000037,9b982a4bf666b40e9b37660ace35eb3dc533bae4796cebbff9d0e8cb932be078,0.5,6aceac9518fc8056052807e666da9d0c8bebb010,0.025,np.random.seed(external_optimizer_seed) immediately before each model,BIC_M0-BIC_M1>10 AND BIC_M2-BIC_M1>10,NOT_EXECUTED
F3AJ0000111,111,F3ADP000061,PRIMARY,F3AE000001,F3AV000061,F3AC061,WC1,P00,0,M2,bpow_const,F3APAY000037,9b982a4bf666b40e9b37660ace35eb3dc533bae4796cebbff9d0e8cb932be078,0.5,6aceac9518fc8056052807e666da9d0c8bebb010,0.025,np.random.seed(external_optimizer_seed) immediately before each model,BIC_M0-BIC_M1>10 AND BIC_M2-BIC_M1>10,NOT_EXECUTED
F3AJ0000112,112,F3ADP000062,PRIMARY,F3AE000001,F3AV000062,F3AC062,WC1,P01,0,M0,pow_const,F3APAY000038,0de9eed7c50e5bbce03a3b17a54afd4b2e6b8f9efa9c60a0cc35330b30629869,0.5,6aceac9518fc8056052807e666da9d0c8bebb010,0.025,np.random.seed(external_optimizer_seed) immediately before each model,BIC_M0-BIC_M1>10 AND BIC_M2-BIC_M1>10,NOT_EXECUTED
F3AJ0000113,113,F3ADP000062,PRIMARY,F3AE000001,F3AV000062,F3AC062,WC1,P01,0,M1,pow_const_gauss,F3APAY000038,0de9eed7c50e5bbce03a3b17a54afd4b2e6b8f9efa9c60a0cc35330b30629869,0.5,6aceac9518fc8056052807e666da9d0c8bebb010,0.025,np.random.seed(external_optimizer_seed) immediately before each model,BIC_M0-BIC_M1>10 AND BIC_M2-BIC_M1>10,NOT_EXECUTED
F3AJ0000114,114,F3ADP000062,PRIMARY,F3AE000001,F3AV000062,F3AC062,WC1,P01,0,M2,bpow_const,F3APAY000038,0de9eed7c50e5bbce03a3b17a54afd4b2e6b8f9efa9c60a0cc35330b30629869,0.5,6aceac9518fc8056052807e666da9d0c8bebb010,0.025,np.random.seed(external_optimizer_seed) immediately before each model,BIC_M0-BIC_M1>10 AND BIC_M2-BIC_M1>10,NOT_EXECUTED
F3AJ0000115,115,F3ADP000065,PRIMARY,F3AE000001,F3AV000065,F3AC065,WC1,P04,0,M0,pow_const,F3APAY000039,86dbf7c3592073bfc61503974a06caab368c47e86de80954506829ce95a729ff,0.5,6aceac9518fc8056052807e666da9d0c8bebb010,0.025,np.random.seed(external_optimizer_seed) immediately before each model,BIC_M0-BIC_M1>10 AND BIC_M2-BIC_M1>10,NOT_EXECUTED
F3AJ0000116,116,F3ADP000065,PRIMARY,F3AE000001,F3AV000065,F3AC065,WC1,P04,0,M1,pow_const_gauss,F3APAY000039,86dbf7c3592073bfc61503974a06caab368c47e86de80954506829ce95a729ff,0.5,6aceac9518fc8056052807e666da9d0c8bebb010,0.025,np.random.seed(external_optimizer_seed) immediately before each model,BIC_M0-BIC_M1>10 AND BIC_M2-BIC_M1>10,NOT_EXECUTED
F3AJ0000117,117,F3ADP000065,PRIMARY,F3AE000001,F3AV000065,F3AC065,WC1,P04,0,M2,bpow_const,F3APAY000039,86dbf7c3592073bfc61503974a06caab368c47e86de80954506829ce95a729ff,0.5,6aceac9518fc8056052807e666da9d0c8bebb010,0.025,np.random.seed(external_optimizer_seed) immediately before each model,BIC_M0-BIC_M1>10 AND BIC_M2-BIC_M1>10,NOT_EXECUTED
