planned_decision_id,decision_order,decision_class,phase3a_event_id,pair_id,observational_reference_role,variant_id,matrix_cell_id,window_variant_id,processing_profile_id,external_optimizer_seed,payload_id,payload_logical_sha256,input_n_samples,bic_m0,bic_m1,bic_m2,delta_bic_0_1,delta_bic_2_1,qpp_selected,formal_m1_period_s,period_label,decision_status
F3ADP003728,2498,PRIMARY,F3AE000048,F3AP0024,PUBLISHED_NOT_SELECTED_REFERENCE,F3AV003728,F3AC062,WC1,P01,0,F3APAY002498,e777c003daeb2d5836709814362f41b0846700eda06ce645c9abd522eb38b858,65,-120.18199166662193,-114.54483571384038,-113.5111926955672,-5.637155952781541,1.0336430182731817,false,99.39296155350411,formal_m1_center_not_selected,VALID
F3ADP003731,2499,PRIMARY,F3AE000048,F3AP0024,PUBLISHED_NOT_SELECTED_REFERENCE,F3AV003731,F3AC065,WC1,P04,0,F3APAY002499,bbd3a3f5a74e7167192fb4107fb8192bc35649d4b6266cc1d653c32c8f68c4a6,65,-7.129321933310071,-0.44560946401751167,-0.3806429980670547,-6.683712469292559,0.06496646595045696,false,101.46823588700136,formal_m1_center_not_selected,VALID
F3ADP003732,2500,PRIMARY,F3AE000048,F3AP0024,PUBLISHED_NOT_SELECTED_REFERENCE,F3AV003732,F3AC066,WC1,P05,0,F3APAY002500,79aacca5e3f77061bf45a06f92d51d4ed3e3e86ad7e9ea4d54b4cd2759751d7f,65,-3.4947779986545386,2.10899969718643,3.258550257373704,-5.603777695840969,1.149550560187274,false,99.40331828360054,formal_m1_center_not_selected,VALID
F3ADP003733,2501,PRIMARY,F3AE000048,F3AP0024,PUBLISHED_NOT_SELECTED_REFERENCE,F3AV003733,F3AC067,WX2,P00,0,F3APAY002501,1f82ef58f15979e23445987bef3508708c4b75dbc15f594f0380e6149604afd3,71,-145.73461429100678,-138.16514884878868,-139.36576974868564,-7.569465442218103,-1.2006208998969612,false,101.67650998904918,formal_m1_center_not_selected,VALID
F3ADP003734,2502,PRIMARY,F3AE000048,F3AP0024,PUBLISHED_NOT_SELECTED_REFERENCE,F3AV003734,F3AC068,WX2,P01,0,F3APAY002502,5c8af95bf2061c54f94f12882b4f9249a0d04af88e648ac91a52ebbaae2ee8d3,71,-139.56472595139428,-132.9963595810037,-132.53783383204336,-6.568366370390578,0.4585257489603407,false,99.33085720996183,formal_m1_center_not_selected,VALID
F3ADP003737,2503,PRIMARY,F3AE000048,F3AP0024,PUBLISHED_NOT_SELECTED_REFERENCE,F3AV003737,F3AC071,WX2,P04,0,F3APAY002503,5e67f3a3bc6d5e90ed9b6094698c14ea52e130b84d5ef13d9eb3414084def0f0,71,-63.45596544258084,-55.89181787532601,-56.98674018120108,-7.564147567254828,-1.0949223058750661,false,101.66156868105982,formal_m1_center_not_selected,VALID
F3ADP003738,2504,PRIMARY,F3AE000048,F3AP0024,PUBLISHED_NOT_SELECTED_REFERENCE,F3AV003738,F3AC072,WX2,P05,0,F3APAY002504,0177f7d27f6688996e9b5c2e2cc5fb0ffd70993b1dd16c53800e8a91e02fda56,71,-60.41845505907879,-53.85857893321675,-53.95448980604021,-6.55987612586204,-0.09591087282345967,false,99.3109853784092,formal_m1_center_not_selected,VALID
F3ADP003739,2505,PRIMARY,F3AE000048,F3AP0024,PUBLISHED_NOT_SELECTED_REFERENCE,F3AV003739,F3AC073,WC2,P00,0,F3APAY002505,a8aeea31f7bb0522a6dc67f3157d6ff751178fe715708c30e91c340c5598af38,63,-119.5394438174753,-113.09994415440528,-112.852256075103,-6.439499663070023,0.24768807930227865,false,101.83719216119671,formal_m1_center_not_selected,VALID
F3ADP003740,2506,PRIMARY,F3AE000048,F3AP0024,PUBLISHED_NOT_SELECTED_REFERENCE,F3AV003740,F3AC074,WC2,P01,0,F3APAY002506,cca96cf0a27076a552dd917aad841089f88f4fe96a59146759329d4fced0bd5e,63,-113.16030348834514,-107.68865403713872,-106.46055244873722,-5.471649451206417,1.2281015884015005,false,99.31743493854681,formal_m1_center_not_selected,VALID
F3ADP003743,2507,PRIMARY,F3AE000048,F3AP0024,PUBLISHED_NOT_SELECTED_REFERENCE,F3AV003743,F3AC077,WC2,P04,0,F3APAY002507,d3c9fa4dc50bd64f3c51a61c917622c5a880ce9f74a7784b7371cfd4d1efef7e,63,16.466928820736427,22.842609729944392,23.3349032297111,-6.375680909207965,0.49229349976670633,false,101.83427024602628,formal_m1_center_not_selected,VALID
F3ADP003744,2508,PRIMARY,F3AE000048,F3AP0024,PUBLISHED_NOT_SELECTED_REFERENCE,F3AV003744,F3AC078,WC2,P05,0,F3APAY002508,b10944db3e22646670723bec0d5c9bf5fff69822f89c644a82a17fc1139843f4,63,20.68971035997172,26.084819122330025,27.552667716515334,-5.395108762358305,1.467848594185309,false,99.311893162644,formal_m1_center_not_selected,VALID
F3ADP003745,2509,PRIMARY,F3AE000049,F3AP0025,PUBLISHED_QPP_REFERENCE,F3AV003745,F3AC001,W00,P00,0,F3APAY002509,b0cb59e4cd87e5a8c5071a2186e89ee9ebf23fb5fcdedc8b1c0f6f31c6bc2589,42,-123.73517449496667,-116.25778725481833,-118.53564877644237,-7.477387240148346,-2.2778615216240468,false,61.38690033343644,formal_m1_center_not_selected,VALID
F3ADP003746,2510,PRIMARY,F3AE000049,F3AP0025,PUBLISHED_QPP_REFERENCE,F3AV003746,F3AC002,W00,P01,0,F3APAY002510,573ecf869004f04b91cec09e8305d077c11d615437beb4f212e675cdef0127cc,42,-114.8030153579163,-114.63409381509352,-109.68391149352607,-0.1689215428227726,4.950182321567453,false,60.92632949837617,formal_m1_center_not_selected,VALID
F3ADP003747,2511,PRIMARY,F3AE000049,F3AP0025,PUBLISHED_QPP_REFERENCE,F3AV003747,F3AC003,W00,P02,0,F3APAY002511,b0cb59e4cd87e5a8c5071a2186e89ee9ebf23fb5fcdedc8b1c0f6f31c6bc2589,42,-123.73517449496667,-116.25778725481833,-118.53564877644237,-7.477387240148346,-2.2778615216240468,false,61.38690033343644,formal_m1_center_not_selected,VALID
F3ADP003748,2512,PRIMARY,F3AE000049,F3AP0025,PUBLISHED_QPP_REFERENCE,F3AV003748,F3AC004,W00,P03,0,F3APAY002512,573ecf869004f04b91cec09e8305d077c11d615437beb4f212e675cdef0127cc,42,-114.8030153579163,-114.63409381509352,-109.68391149352607,-0.1689215428227726,4.950182321567453,false,60.92632949837617,formal_m1_center_not_selected,VALID
F3ADP003749,2513,PRIMARY,F3AE000049,F3AP0025,PUBLISHED_QPP_REFERENCE,F3AV003749,F3AC005,W00,P04,0,F3APAY002513,6a9e4392bb0e09e820e37861f5a8b9b4f6589c718d0feee75c41bf0ee05dde43,42,-45.073308909817094,-38.042594488611854,-40.24094731823995,-7.030714421205239,-2.1983528296280923,false,61.05125215314135,formal_m1_center_not_selected,VALID
F3ADP003750,2514,PRIMARY,F3AE000049,F3AP0025,PUBLISHED_QPP_REFERENCE,F3AV003750,F3AC006,W00,P05,0,F3APAY002514,5881412a30a0ce8f6efb48ea20f8d5b92e25a3bc0ac2c319553294fa54f045a7,42,-35.85185591826459,-36.62511227169503,-29.939352326292386,0.7732563534304404,6.685759945402644,false,60.63491492715191,formal_m1_center_not_selected,VALID
F3ADP003751,2515,PRIMARY,F3AE000049,F3AP0025,PUBLISHED_QPP_REFERENCE,F3AV003751,F3AC007,WSm2,P00,0,F3APAY002515,c987543ebee200dd4a9e6e77cfdfe66a2ce03f69e2aa948fa6741c9fa2ce91bb,44,-126.40169892428334,-118.97308439645803,-120.53974088469656,-7.428614527825303,-1.5666564882385217,false,149.0642469059378,formal_m1_center_not_selected,VALID
F3ADP003752,2516,PRIMARY,F3AE000049,F3AP0025,PUBLISHED_QPP_REFERENCE,F3AV003752,F3AC008,WSm2,P01,0,F3APAY002516,b923818f8df1fe31cb4eb2bc680c9e94226749bc370b8fec6a6013d3f0157410,44,-118.61452974338653,-114.62166046838433,-112.80808534329361,-3.9928692750021924,1.813575125090722,false,61.25090416477644,formal_m1_center_not_selected,VALID
F3ADP003753,2517,PRIMARY,F3AE000049,F3AP0025,PUBLISHED_QPP_REFERENCE,F3AV003753,F3AC009,WSm2,P02,0,F3APAY002517,c987543ebee200dd4a9e6e77cfdfe66a2ce03f69e2aa948fa6741c9fa2ce91bb,44,-126.40169892428334,-118.97308439645803,-120.53974088469656,-7.428614527825303,-1.5666564882385217,false,149.0642469059378,formal_m1_center_not_selected,VALID
F3ADP003754,2518,PRIMARY,F3AE000049,F3AP0025,PUBLISHED_QPP_REFERENCE,F3AV003754,F3AC010,WSm2,P03,0,F3APAY002518,b923818f8df1fe31cb4eb2bc680c9e94226749bc370b8fec6a6013d3f0157410,44,-118.61452974338653,-114.62166046838433,-112.80808534329361,-3.9928692750021924,1.813575125090722,false,61.25090416477644,formal_m1_center_not_selected,VALID
F3ADP003755,2519,PRIMARY,F3AE000049,F3AP0025,PUBLISHED_QPP_REFERENCE,F3AV003755,F3AC011,WSm2,P04,0,F3APAY002519,af73bf57976682c5488f8730e85a20375d2f958f9c937044223e9b27c98470dc,44,-73.77049421292485,-66.27498252951031,-67.92764791612441,-7.495511683414534,-1.6526653866141032,false,148.74284338380187,formal_m1_center_not_selected,VALID
F3ADP003756,2520,PRIMARY,F3AE000049,F3AP0025,PUBLISHED_QPP_REFERENCE,F3AV003756,F3AC012,WSm2,P05,0,F3APAY002520,f6cc22b9481f4c02c79ab3a01dcc791350a63688dc9ff5648488ea3504b94ff0,44,-66.10316694943366,-62.19168386110429,-60.54465961673617,-3.911483088329369,1.6470242443681187,false,61.32244940609482,formal_m1_center_not_selected,VALID
F3ADP003757,2521,PRIMARY,F3AE000049,F3AP0025,PUBLISHED_QPP_REFERENCE,F3AV003757,F3AC013,WSm1,P00,0,F3APAY002521,c9ba74706985a7cc6664908b96e369379c1e488cedd29d9dc4208620728a9b8a,43,-129.9820093813369,-122.06089819768849,-124.43013984794149,-7.9211111836484065,-2.3692416502530023,false,71.5911810123589,formal_m1_center_not_selected,VALID
F3ADP003758,2522,PRIMARY,F3AE000049,F3AP0025,PUBLISHED_QPP_REFERENCE,F3AV003758,F3AC014,WSm1,P01,0,F3APAY002522,91a3ba849c444fc52cca420d59624e8b5454eab4f8983c5459cd89dcdc5cb1dc,43,-121.61928132769309,-119.92045003874301,-116.2198407930509,-1.6988312889500747,3.7006092456921067,false,61.17158609804015,formal_m1_center_not_selected,VALID
F3ADP003759,2523,PRIMARY,F3AE000049,F3AP0025,PUBLISHED_QPP_REFERENCE,F3AV003759,F3AC015,WSm1,P02,0,F3APAY002523,c9ba74706985a7cc6664908b96e369379c1e488cedd29d9dc4208620728a9b8a,43,-129.9820093813369,-122.06089819768849,-124.43013984794149,-7.9211111836484065,-2.3692416502530023,false,71.5911810123589,formal_m1_center_not_selected,VALID
F3ADP003760,2524,PRIMARY,F3AE000049,F3AP0025,PUBLISHED_QPP_REFERENCE,F3AV003760,F3AC016,WSm1,P03,0,F3APAY002524,91a3ba849c444fc52cca420d59624e8b5454eab4f8983c5459cd89dcdc5cb1dc,43,-121.61928132769309,-119.92045003874301,-116.2198407930509,-1.6988312889500747,3.7006092456921067,false,61.17158609804015,formal_m1_center_not_selected,VALID
F3ADP003761,2525,PRIMARY,F3AE000049,F3AP0025,PUBLISHED_QPP_REFERENCE,F3AV003761,F3AC017,WSm1,P04,0,F3APAY002525,06be795dee5f6de8f47fd4a7598c4d33d988aa230bd40431aea81bdcce5a75a7,43,-61.74352091337089,-53.998393156319615,-56.526603620983934,-7.7451277570512715,-2.528210464664319,false,71.58792877340797,formal_m1_center_not_selected,VALID
F3ADP003762,2526,PRIMARY,F3AE000049,F3AP0025,PUBLISHED_QPP_REFERENCE,F3AV003762,F3AC018,WSm1,P05,0,F3APAY002526,88b15a73639bebc7b56a95bbc7436cebacc28bfbd3e838f60281c23ce352f510,43,-53.17700312362586,-52.39502237711151,-48.0356521794149,-0.7819807465143498,4.359370197696606,false,61.061808261312656,formal_m1_center_not_selected,VALID
F3ADP003763,2527,PRIMARY,F3AE000049,F3AP0025,PUBLISHED_QPP_REFERENCE,F3AV003763,F3AC019,WSp1,P00,0,F3APAY002527,5e3d5d5ff1433537c40c8e0d982a9d9ba9117aa4097a7db14c3e4e5284e39c64,41,-123.56606291511638,-116.30231609022646,-117.63940916899728,-7.263746824889921,-1.3370930787708204,false,61.444742591985836,formal_m1_center_not_selected,VALID
F3ADP003764,2528,PRIMARY,F3AE000049,F3AP0025,PUBLISHED_QPP_REFERENCE,F3AV003764,F3AC020,WSp1,P01,0,F3APAY002528,e14a4226446f71aa8f72f6a442abe0106f2eac36beb3c8c5c4d8bc6a6b7ae76e,41,-114.37580853525792,-114.98120511869259,-109.38358265958325,0.6053965834346684,5.597622459109331,false,60.758591138220716,formal_m1_center_not_selected,VALID
F3ADP003765,2529,PRIMARY,F3AE000049,F3AP0025,PUBLISHED_QPP_REFERENCE,F3AV003765,F3AC021,WSp1,P02,0,F3APAY002529,5e3d5d5ff1433537c40c8e0d982a9d9ba9117aa4097a7db14c3e4e5284e39c64,41,-123.56606291511638,-116.30231609022646,-117.63940916899728,-7.263746824889921,-1.3370930787708204,false,61.444742591985836,formal_m1_center_not_selected,VALID
F3ADP003766,2530,PRIMARY,F3AE000049,F3AP0025,PUBLISHED_QPP_REFERENCE,F3AV003766,F3AC022,WSp1,P03,0,F3APAY002530,e14a4226446f71aa8f72f6a442abe0106f2eac36beb3c8c5c4d8bc6a6b7ae76e,41,-114.37580853525792,-114.98120511869259,-109.38358265958325,0.6053965834346684,5.597622459109331,false,60.758591138220716,formal_m1_center_not_selected,VALID
F3ADP003767,2531,PRIMARY,F3AE000049,F3AP0025,PUBLISHED_QPP_REFERENCE,F3AV003767,F3AC023,WSp1,P04,0,F3APAY002531,6965fcc0163568b82ccf9846365ae5e8d9efded03b14b0f794fb17ba86d5834b,41,-43.5058845090475,-36.57085555500857,-38.677074710270475,-6.935028954038927,-2.106219155261904,false,61.165710919565434,formal_m1_center_not_selected,VALID
F3ADP003768,2532,PRIMARY,F3AE000049,F3AP0025,PUBLISHED_QPP_REFERENCE,F3AV003768,F3AC024,WSp1,P05,0,F3APAY002532,7c575ee6d2342d45ac5040846ba02061f504b3ca7fab82a12a5d0601adaa97d0,41,-33.63274399150813,-34.89313419647392,-27.72012657052324,1.2603902049657947,7.173007625950682,false,60.50508884371836,formal_m1_center_not_selected,VALID
F3ADP003775,2533,PRIMARY,F3AE000049,F3AP0025,PUBLISHED_QPP_REFERENCE,F3AV003775,F3AC031,WEm2,P00,0,F3APAY002533,e8ea8f3b38688dd8db4b90b6adede935a61e84ce85c19b06d0f1bf45f3e7c3e1,40,-113.00721550788454,-105.88424025156144,-108.16050501147359,-7.122975256323102,-2.276264759912152,false,61.580399496616906,formal_m1_center_not_selected,VALID
F3ADP003776,2534,PRIMARY,F3AE000049,F3AP0025,PUBLISHED_QPP_REFERENCE,F3AV003776,F3AC032,WEm2,P01,0,F3APAY002534,2936c7d3cf98b31d5c770d7297d937a291cb5c1e80df7d4502d1c40e5540fa7d,40,-104.7248087935153,-104.94378704883319,-99.92811739885212,0.21897825531789294,5.015669649981064,false,61.04698589752016,formal_m1_center_not_selected,VALID
F3ADP003777,2535,PRIMARY,F3AE000049,F3AP0025,PUBLISHED_QPP_REFERENCE,F3AV003777,F3AC033,WEm2,P02,0,F3APAY002535,e8ea8f3b38688dd8db4b90b6adede935a61e84ce85c19b06d0f1bf45f3e7c3e1,40,-113.00721550788454,-105.88424025156144,-108.16050501147359,-7.122975256323102,-2.276264759912152,false,61.580399496616906,formal_m1_center_not_selected,VALID
F3ADP003778,2536,PRIMARY,F3AE000049,F3AP0025,PUBLISHED_QPP_REFERENCE,F3AV003778,F3AC034,WEm2,P03,0,F3APAY002536,2936c7d3cf98b31d5c770d7297d937a291cb5c1e80df7d4502d1c40e5540fa7d,40,-104.7248087935153,-104.94378704883319,-99.92811739885212,0.21897825531789294,5.015669649981064,false,61.04698589752016,formal_m1_center_not_selected,VALID
F3ADP003779,2537,PRIMARY,F3AE000049,F3AP0025,PUBLISHED_QPP_REFERENCE,F3AV003779,F3AC035,WEm2,P04,0,F3APAY002537,5bc4d2051f546849a646f849ce2dffbade65b983884a046b67b6243a481d1eff,40,-38.57947798543998,-31.906598610175777,-33.89349062107808,-6.672879375264202,-1.9868920109023023,false,61.28916699739138,formal_m1_center_not_selected,VALID
F3ADP003780,2538,PRIMARY,F3AE000049,F3AP0025,PUBLISHED_QPP_REFERENCE,F3AV003780,F3AC036,WEm2,P05,0,F3APAY002538,a3bbd8282f2fe0b708ac0733a4c8fed33d494faec48949ef9ddcffb5fd0e19e3,40,-30.142025484658095,-31.2747340918377,-25.368589503806596,1.1327086071796053,5.906144588031104,false,60.84742140870748,formal_m1_center_not_selected,VALID
F3ADP003781,2539,PRIMARY,F3AE000049,F3AP0025,PUBLISHED_QPP_REFERENCE,F3AV003781,F3AC037,WEm1,P00,0,F3APAY002539,4427bc043032d6d7264147b4aa818d7e1d3feb03ba688c8120bf52d77fa2e8c4,41,-122.06155096710098,-114.75831144514957,-116.98915049094094,-7.3032395219514115,-2.2308390457913703,false,61.49914160981106,formal_m1_center_not_selected,VALID
F3ADP003782,2540,PRIMARY,F3AE000049,F3AP0025,PUBLISHED_QPP_REFERENCE,F3AV003782,F3AC038,WEm1,P01,0,F3APAY002540,b1cb14a085e02e3ca8a8ae73de7b6cf5a018f0667bb5572b01a9b76b2ca0708b,41,-113.44614706637049,-113.79300584562499,-108.44726840776696,0.3468587792545037,5.345737437858034,false,60.99728819052045,formal_m1_center_not_selected,VALID
F3ADP003783,2541,PRIMARY,F3AE000049,F3AP0025,PUBLISHED_QPP_REFERENCE,F3AV003783,F3AC039,WEm1,P02,0,F3APAY002541,4427bc043032d6d7264147b4aa818d7e1d3feb03ba688c8120bf52d77fa2e8c4,41,-122.06155096710098,-114.75831144514957,-116.98915049094094,-7.3032395219514115,-2.2308390457913703,false,61.49914160981106,formal_m1_center_not_selected,VALID
F3ADP003784,2542,PRIMARY,F3AE000049,F3AP0025,PUBLISHED_QPP_REFERENCE,F3AV003784,F3AC040,WEm1,P03,0,F3APAY002542,b1cb14a085e02e3ca8a8ae73de7b6cf5a018f0667bb5572b01a9b76b2ca0708b,41,-113.44614706637049,-113.79300584562499,-108.44726840776696,0.3468587792545037,5.345737437858034,false,60.99728819052045,formal_m1_center_not_selected,VALID
F3ADP003785,2543,PRIMARY,F3AE000049,F3AP0025,PUBLISHED_QPP_REFERENCE,F3AV003785,F3AC041,WEm1,P04,0,F3APAY002543,3f7edb5dbc8dd5a69bbdb17b6266f95c703411fa4eb8ad479a3eeb7530642808,41,-44.15386400830758,-37.29624072609956,-39.355975931106315,-6.857623282208017,-2.059735205006753,false,61.1702974566696,formal_m1_center_not_selected,VALID
F3ADP003786,2544,PRIMARY,F3AE000049,F3AP0025,PUBLISHED_QPP_REFERENCE,F3AV003786,F3AC042,WEm1,P05,0,F3APAY002544,92f77390e73e2d48103a1c9d1c8310285e6e8ebe38a78431ea9341de0a253867,41,-35.00745710685455,-36.28031206452512,-30.172108309667706,1.2728549576705674,6.1082037548574135,false,60.7793549986104,formal_m1_center_not_selected,VALID
F3ADP003787,2545,PRIMARY,F3AE000049,F3AP0025,PUBLISHED_QPP_REFERENCE,F3AV003787,F3AC043,WEp1,P00,0,F3APAY002545,3c63f37f3ab25589f085cf16cea23db672ff4474e80499036d9f1774f36c8f75,43,-132.79526266151032,-125.18601560967036,-127.36839332318618,-7.609247051839958,-2.1823777135158196,false,61.17466140363046,formal_m1_center_not_selected,VALID
F3ADP003788,2546,PRIMARY,F3AE000049,F3AP0025,PUBLISHED_QPP_REFERENCE,F3AV003788,F3AC044,WEp1,P01,0,F3APAY002546,e4b737a29b2064b1447e5302d079ac9a4e131c3464c1e791a34d589ea643bf9b,43,-123.58567374164143,-123.53377844922983,-118.24129779234701,-0.051895292411600735,5.292480656882816,false,60.69825462716176,formal_m1_center_not_selected,VALID
F3ADP003789,2547,PRIMARY,F3AE000049,F3AP0025,PUBLISHED_QPP_REFERENCE,F3AV003789,F3AC045,WEp1,P02,0,F3APAY002547,3c63f37f3ab25589f085cf16cea23db672ff4474e80499036d9f1774f36c8f75,43,-132.79526266151032,-125.18601560967036,-127.36839332318618,-7.609247051839958,-2.1823777135158196,false,61.17466140363046,formal_m1_center_not_selected,VALID
F3ADP003790,2548,PRIMARY,F3AE000049,F3AP0025,PUBLISHED_QPP_REFERENCE,F3AV003790,F3AC046,WEp1,P03,0,F3APAY002548,e4b737a29b2064b1447e5302d079ac9a4e131c3464c1e791a34d589ea643bf9b,43,-123.58567374164143,-123.53377844922983,-118.24129779234701,-0.051895292411600735,5.292480656882816,false,60.69825462716176,formal_m1_center_not_selected,VALID
F3ADP003791,2549,PRIMARY,F3AE000049,F3AP0025,PUBLISHED_QPP_REFERENCE,F3AV003791,F3AC047,WEp1,P04,0,F3APAY002549,51470adfd4c9739b5a55e68318fc388a02029e0312449aa5939fe9ba7514d370,43,-49.535404272606684,-42.36354867395826,-44.53545216735227,-7.1718555986484205,-2.171903493394005,false,60.836458197653144,formal_m1_center_not_selected,VALID
F3ADP003792,2550,PRIMARY,F3AE000049,F3AP0025,PUBLISHED_QPP_REFERENCE,F3AV003792,F3AC048,WEp1,P05,0,F3APAY002550,f0ae10ac17dd1b239c3905cd1719e29f8c62862af68d281994bfba8c7aa7d471,43,-39.76117335499178,-40.66096763726071,-34.79439570668101,0.8997942822689282,5.866571930579703,false,60.408259168866515,formal_m1_center_not_selected,VALID
F3ADP003793,2551,PRIMARY,F3AE000049,F3AP0025,PUBLISHED_QPP_REFERENCE,F3AV003793,F3AC049,WEp2,P00,0,F3APAY002551,dbd2e68af2e16dcf93bea493074f25b8f1a6156ac10511d18a77b739f4a73acd,44,-134.3548384417159,-126.6225423718353,-128.81520793650594,-7.7322960698806185,-2.192665564670648,false,60.835926856723916,formal_m1_center_not_selected,VALID
F3ADP003794,2552,PRIMARY,F3AE000049,F3AP0025,PUBLISHED_QPP_REFERENCE,F3AV003794,F3AC050,WEp2,P01,0,F3APAY002552,ccee108894f7e004e6caf050ce098d51d1556d939caea598b82a9bc96ab65e95,44,-124.84523301197179,-124.29852966299376,-119.37356707254531,-0.5467033489780277,4.924962590448445,false,60.54315992057583,formal_m1_center_not_selected,VALID
F3ADP003795,2553,PRIMARY,F3AE000049,F3AP0025,PUBLISHED_QPP_REFERENCE,F3AV003795,F3AC051,WEp2,P02,0,F3APAY002553,dbd2e68af2e16dcf93bea493074f25b8f1a6156ac10511d18a77b739f4a73acd,44,-134.3548384417159,-126.6225423718353,-128.81520793650594,-7.7322960698806185,-2.192665564670648,false,60.835926856723916,formal_m1_center_not_selected,VALID
F3ADP003796,2554,PRIMARY,F3AE000049,F3AP0025,PUBLISHED_QPP_REFERENCE,F3AV003796,F3AC052,WEp2,P03,0,F3APAY002554,ccee108894f7e004e6caf050ce098d51d1556d939caea598b82a9bc96ab65e95,44,-124.84523301197179,-124.29852966299376,-119.37356707254531,-0.5467033489780277,4.924962590448445,false,60.54315992057583,formal_m1_center_not_selected,VALID
F3ADP003797,2555,PRIMARY,F3AE000049,F3AP0025,PUBLISHED_QPP_REFERENCE,F3AV003797,F3AC053,WEp2,P04,0,F3APAY002555,74f52b531ffd537157e8709736ae795a945a32c390554bcd32082788aa71bc11,44,-51.941843926757606,-44.6324833311839,-46.83817776359177,-7.3093605955737075,-2.205694432407874,false,60.54748742827187,formal_m1_center_not_selected,VALID
F3ADP003798,2556,PRIMARY,F3AE000049,F3AP0025,PUBLISHED_QPP_REFERENCE,F3AV003798,F3AC054,WEp2,P05,0,F3APAY002556,257879cfe0ec0e2947d45f8ef8c4b70c8c10cb65703e8262199f16f4843cdbc3,44,-41.76810928870951,-42.15948734011918,-36.71901462874166,0.3913780514096672,5.440472711377517,false,60.228529702397026,formal_m1_center_not_selected,VALID
F3ADP003799,2557,PRIMARY,F3AE000049,F3AP0025,PUBLISHED_QPP_REFERENCE,F3AV003799,F3AC055,WX1,P00,0,F3APAY002557,7b5323a8bdaddbd2b838d15ab5e7a50af1ddf0e6ca3deed4a9002ae31ad299a5,44,-131.7022773293751,-123.7114193355267,-126.02807603008696,-7.990857993848408,-2.3166566945602654,false,70.80768159084151,formal_m1_center_not_selected,VALID
F3ADP003800,2558,PRIMARY,F3AE000049,F3AP0025,PUBLISHED_QPP_REFERENCE,F3AV003800,F3AC056,WX1,P01,0,F3APAY002558,c44f58495e70db380374c28a76329b64b11226787d568856a9a6496c44460a69,44,-122.96541147477136,-120.99772829117708,-117.43823915521037,-1.967683183594275,3.5594891359667145,false,61.0993384601151,formal_m1_center_not_selected,VALID
F3ADP003801,2559,PRIMARY,F3AE000049,F3AP0025,PUBLISHED_QPP_REFERENCE,F3AV003801,F3AC057,WX1,P02,0,F3APAY002559,7b5323a8bdaddbd2b838d15ab5e7a50af1ddf0e6ca3deed4a9002ae31ad299a5,44,-131.7022773293751,-123.7114193355267,-126.02807603008696,-7.990857993848408,-2.3166566945602654,false,70.80768159084151,formal_m1_center_not_selected,VALID
F3ADP003802,2560,PRIMARY,F3AE000049,F3AP0025,PUBLISHED_QPP_REFERENCE,F3AV003802,F3AC058,WX1,P03,0,F3APAY002560,c44f58495e70db380374c28a76329b64b11226787d568856a9a6496c44460a69,44,-122.96541147477136,-120.99772829117708,-117.43823915521037,-1.967683183594275,3.5594891359667145,false,61.0993384601151,formal_m1_center_not_selected,VALID
F3ADP003803,2561,PRIMARY,F3AE000049,F3AP0025,PUBLISHED_QPP_REFERENCE,F3AV003803,F3AC059,WX1,P04,0,F3APAY002561,681af4285273220d4c896ffa1bbb00a26e1553bcb500783a031402b13ca952fe,44,-61.302078440037505,-53.491663967160214,-55.99178286405916,-7.810414472877291,-2.5001188968989467,false,61.28103322019612,formal_m1_center_not_selected,VALID
F3ADP003804,2562,PRIMARY,F3AE000049,F3AP0025,PUBLISHED_QPP_REFERENCE,F3AV003804,F3AC060,WX1,P05,0,F3APAY002562,514898f0fd761ef5eb578c00aa6d02046e2d3cbee05dfe4919ba899de1b1180c,44,-52.142124739053,-51.15954902697161,-46.92935200080209,-0.9825757120813918,4.23019702616952,false,60.93574070530829,formal_m1_center_not_selected,VALID
