phase3a_event_id,pair_id,observational_reference_role,variant_id,matrix_cell_id,window_variant_id,processing_profile_id,materialization_status,inadmissibility_reason,baseline_gate_state,baseline_qpp_selected,variant_decision_available,variant_qpp_selected,transition_eligible,classification_transition,classification_concordant_with_baseline,formal_m1_period_s,period_role
F3AE000089,F3AP0045,PUBLISHED_QPP_REFERENCE,F3AV006893,F3AC029,WSp2,P04,ELIGIBLE_FOR_AFINO,,REFERENCE_BASELINE_MISMATCH,false,true,false,false,,,48.02230088371624,formal_m1_center_not_selected
F3AE000089,F3AP0045,PUBLISHED_QPP_REFERENCE,F3AV006894,F3AC030,WSp2,P05,ELIGIBLE_FOR_AFINO,,REFERENCE_BASELINE_MISMATCH,false,true,false,false,,,47.97774683944415,formal_m1_center_not_selected
F3AE000089,F3AP0045,PUBLISHED_QPP_REFERENCE,F3AV006895,F3AC031,WEm2,P00,ELIGIBLE_FOR_AFINO,,REFERENCE_BASELINE_MISMATCH,false,true,false,false,,,49.18642731783596,formal_m1_center_not_selected
F3AE000089,F3AP0045,PUBLISHED_QPP_REFERENCE,F3AV006896,F3AC032,WEm2,P01,ELIGIBLE_FOR_AFINO,,REFERENCE_BASELINE_MISMATCH,false,true,false,false,,,48.24889269367263,formal_m1_center_not_selected
F3AE000089,F3AP0045,PUBLISHED_QPP_REFERENCE,F3AV006897,F3AC033,WEm2,P02,INPUT_INADMISSIBLE,IRREGULAR_SAMPLING,REFERENCE_BASELINE_MISMATCH,false,false,,false,,,,
F3AE000089,F3AP0045,PUBLISHED_QPP_REFERENCE,F3AV006898,F3AC034,WEm2,P03,INPUT_INADMISSIBLE,IRREGULAR_SAMPLING,REFERENCE_BASELINE_MISMATCH,false,false,,false,,,,
F3AE000089,F3AP0045,PUBLISHED_QPP_REFERENCE,F3AV006899,F3AC035,WEm2,P04,ELIGIBLE_FOR_AFINO,,REFERENCE_BASELINE_MISMATCH,false,true,false,false,,,49.19126524283112,formal_m1_center_not_selected
F3AE000089,F3AP0045,PUBLISHED_QPP_REFERENCE,F3AV006900,F3AC036,WEm2,P05,ELIGIBLE_FOR_AFINO,,REFERENCE_BASELINE_MISMATCH,false,true,false,false,,,48.24896994134908,formal_m1_center_not_selected
F3AE000089,F3AP0045,PUBLISHED_QPP_REFERENCE,F3AV006901,F3AC037,WEm1,P00,ELIGIBLE_FOR_AFINO,,REFERENCE_BASELINE_MISMATCH,false,true,false,false,,,49.833383359869885,formal_m1_center_not_selected
F3AE000089,F3AP0045,PUBLISHED_QPP_REFERENCE,F3AV006902,F3AC038,WEm1,P01,ELIGIBLE_FOR_AFINO,,REFERENCE_BASELINE_MISMATCH,false,true,false,false,,,48.291290308235666,formal_m1_center_not_selected
F3AE000089,F3AP0045,PUBLISHED_QPP_REFERENCE,F3AV006903,F3AC039,WEm1,P02,INPUT_INADMISSIBLE,IRREGULAR_SAMPLING,REFERENCE_BASELINE_MISMATCH,false,false,,false,,,,
F3AE000089,F3AP0045,PUBLISHED_QPP_REFERENCE,F3AV006904,F3AC040,WEm1,P03,INPUT_INADMISSIBLE,IRREGULAR_SAMPLING,REFERENCE_BASELINE_MISMATCH,false,false,,false,,,,
F3AE000089,F3AP0045,PUBLISHED_QPP_REFERENCE,F3AV006905,F3AC041,WEm1,P04,ELIGIBLE_FOR_AFINO,,REFERENCE_BASELINE_MISMATCH,false,true,false,false,,,49.82553135862717,formal_m1_center_not_selected
F3AE000089,F3AP0045,PUBLISHED_QPP_REFERENCE,F3AV006906,F3AC042,WEm1,P05,ELIGIBLE_FOR_AFINO,,REFERENCE_BASELINE_MISMATCH,false,true,false,false,,,48.283405942640265,formal_m1_center_not_selected
F3AE000089,F3AP0045,PUBLISHED_QPP_REFERENCE,F3AV006907,F3AC043,WEp1,P00,ELIGIBLE_FOR_AFINO,,REFERENCE_BASELINE_MISMATCH,false,true,false,false,,,49.46049578394621,formal_m1_center_not_selected
F3AE000089,F3AP0045,PUBLISHED_QPP_REFERENCE,F3AV006908,F3AC044,WEp1,P01,ELIGIBLE_FOR_AFINO,,REFERENCE_BASELINE_MISMATCH,false,true,false,false,,,48.147239566979195,formal_m1_center_not_selected
F3AE000089,F3AP0045,PUBLISHED_QPP_REFERENCE,F3AV006909,F3AC045,WEp1,P02,INPUT_INADMISSIBLE,IRREGULAR_SAMPLING,REFERENCE_BASELINE_MISMATCH,false,false,,false,,,,
F3AE000089,F3AP0045,PUBLISHED_QPP_REFERENCE,F3AV006910,F3AC046,WEp1,P03,INPUT_INADMISSIBLE,IRREGULAR_SAMPLING,REFERENCE_BASELINE_MISMATCH,false,false,,false,,,,
F3AE000089,F3AP0045,PUBLISHED_QPP_REFERENCE,F3AV006911,F3AC047,WEp1,P04,ELIGIBLE_FOR_AFINO,,REFERENCE_BASELINE_MISMATCH,false,true,false,false,,,49.44723320124586,formal_m1_center_not_selected
F3AE000089,F3AP0045,PUBLISHED_QPP_REFERENCE,F3AV006912,F3AC048,WEp1,P05,ELIGIBLE_FOR_AFINO,,REFERENCE_BASELINE_MISMATCH,false,true,false,false,,,48.13790740763574,formal_m1_center_not_selected
F3AE000089,F3AP0045,PUBLISHED_QPP_REFERENCE,F3AV006913,F3AC049,WEp2,P00,ELIGIBLE_FOR_AFINO,,REFERENCE_BASELINE_MISMATCH,false,true,false,false,,,48.3070780243536,formal_m1_center_not_selected
F3AE000089,F3AP0045,PUBLISHED_QPP_REFERENCE,F3AV006914,F3AC050,WEp2,P01,ELIGIBLE_FOR_AFINO,,REFERENCE_BASELINE_MISMATCH,false,true,false,false,,,48.15635960108734,formal_m1_center_not_selected
F3AE000089,F3AP0045,PUBLISHED_QPP_REFERENCE,F3AV006915,F3AC051,WEp2,P02,INPUT_INADMISSIBLE,IRREGULAR_SAMPLING,REFERENCE_BASELINE_MISMATCH,false,false,,false,,,,
F3AE000089,F3AP0045,PUBLISHED_QPP_REFERENCE,F3AV006916,F3AC052,WEp2,P03,INPUT_INADMISSIBLE,IRREGULAR_SAMPLING,REFERENCE_BASELINE_MISMATCH,false,false,,false,,,,
F3AE000089,F3AP0045,PUBLISHED_QPP_REFERENCE,F3AV006917,F3AC053,WEp2,P04,ELIGIBLE_FOR_AFINO,,REFERENCE_BASELINE_MISMATCH,false,true,false,false,,,48.30028940267506,formal_m1_center_not_selected
F3AE000089,F3AP0045,PUBLISHED_QPP_REFERENCE,F3AV006918,F3AC054,WEp2,P05,ELIGIBLE_FOR_AFINO,,REFERENCE_BASELINE_MISMATCH,false,true,false,false,,,48.15182596212553,formal_m1_center_not_selected
F3AE000089,F3AP0045,PUBLISHED_QPP_REFERENCE,F3AV006919,F3AC055,WX1,P00,ELIGIBLE_FOR_AFINO,,REFERENCE_BASELINE_MISMATCH,false,true,false,false,,,48.407519521403614,formal_m1_center_not_selected
F3AE000089,F3AP0045,PUBLISHED_QPP_REFERENCE,F3AV006920,F3AC056,WX1,P01,ELIGIBLE_FOR_AFINO,,REFERENCE_BASELINE_MISMATCH,false,true,false,false,,,48.22905992647232,formal_m1_center_not_selected
F3AE000089,F3AP0045,PUBLISHED_QPP_REFERENCE,F3AV006921,F3AC057,WX1,P02,INPUT_INADMISSIBLE,IRREGULAR_SAMPLING,REFERENCE_BASELINE_MISMATCH,false,false,,false,,,,
F3AE000089,F3AP0045,PUBLISHED_QPP_REFERENCE,F3AV006922,F3AC058,WX1,P03,INPUT_INADMISSIBLE,IRREGULAR_SAMPLING,REFERENCE_BASELINE_MISMATCH,false,false,,false,,,,
F3AE000089,F3AP0045,PUBLISHED_QPP_REFERENCE,F3AV006923,F3AC059,WX1,P04,ELIGIBLE_FOR_AFINO,,REFERENCE_BASELINE_MISMATCH,false,true,false,false,,,48.40860960096405,formal_m1_center_not_selected
F3AE000089,F3AP0045,PUBLISHED_QPP_REFERENCE,F3AV006924,F3AC060,WX1,P05,ELIGIBLE_FOR_AFINO,,REFERENCE_BASELINE_MISMATCH,false,true,false,false,,,48.22201225643477,formal_m1_center_not_selected
F3AE000089,F3AP0045,PUBLISHED_QPP_REFERENCE,F3AV006925,F3AC061,WC1,P00,ELIGIBLE_FOR_AFINO,,REFERENCE_BASELINE_MISMATCH,false,true,false,false,,,48.2725820657207,formal_m1_center_not_selected
F3AE000089,F3AP0045,PUBLISHED_QPP_REFERENCE,F3AV006926,F3AC062,WC1,P01,ELIGIBLE_FOR_AFINO,,REFERENCE_BASELINE_MISMATCH,false,true,false,false,,,48.08067300932069,formal_m1_center_not_selected
F3AE000089,F3AP0045,PUBLISHED_QPP_REFERENCE,F3AV006927,F3AC063,WC1,P02,INPUT_INADMISSIBLE,IRREGULAR_SAMPLING,REFERENCE_BASELINE_MISMATCH,false,false,,false,,,,
F3AE000089,F3AP0045,PUBLISHED_QPP_REFERENCE,F3AV006928,F3AC064,WC1,P03,INPUT_INADMISSIBLE,IRREGULAR_SAMPLING,REFERENCE_BASELINE_MISMATCH,false,false,,false,,,,
F3AE000089,F3AP0045,PUBLISHED_QPP_REFERENCE,F3AV006929,F3AC065,WC1,P04,ELIGIBLE_FOR_AFINO,,REFERENCE_BASELINE_MISMATCH,false,true,false,false,,,48.91120271114155,formal_m1_center_not_selected
F3AE000089,F3AP0045,PUBLISHED_QPP_REFERENCE,F3AV006930,F3AC066,WC1,P05,ELIGIBLE_FOR_AFINO,,REFERENCE_BASELINE_MISMATCH,false,true,false,false,,,48.077484573601275,formal_m1_center_not_selected
F3AE000089,F3AP0045,PUBLISHED_QPP_REFERENCE,F3AV006931,F3AC067,WX2,P00,ELIGIBLE_FOR_AFINO,,REFERENCE_BASELINE_MISMATCH,false,true,false,false,,,48.36022813591229,formal_m1_center_not_selected
F3AE000089,F3AP0045,PUBLISHED_QPP_REFERENCE,F3AV006932,F3AC068,WX2,P01,ELIGIBLE_FOR_AFINO,,REFERENCE_BASELINE_MISMATCH,false,true,false,false,,,48.20439922527365,formal_m1_center_not_selected
F3AE000089,F3AP0045,PUBLISHED_QPP_REFERENCE,F3AV006933,F3AC069,WX2,P02,INPUT_INADMISSIBLE,IRREGULAR_SAMPLING,REFERENCE_BASELINE_MISMATCH,false,false,,false,,,,
F3AE000089,F3AP0045,PUBLISHED_QPP_REFERENCE,F3AV006934,F3AC070,WX2,P03,INPUT_INADMISSIBLE,IRREGULAR_SAMPLING,REFERENCE_BASELINE_MISMATCH,false,false,,false,,,,
F3AE000089,F3AP0045,PUBLISHED_QPP_REFERENCE,F3AV006935,F3AC071,WX2,P04,ELIGIBLE_FOR_AFINO,,REFERENCE_BASELINE_MISMATCH,false,true,false,false,,,48.3618522968898,formal_m1_center_not_selected
F3AE000089,F3AP0045,PUBLISHED_QPP_REFERENCE,F3AV006936,F3AC072,WX2,P05,ELIGIBLE_FOR_AFINO,,REFERENCE_BASELINE_MISMATCH,false,true,false,false,,,48.201961703579784,formal_m1_center_not_selected
F3AE000089,F3AP0045,PUBLISHED_QPP_REFERENCE,F3AV006937,F3AC073,WC2,P00,ELIGIBLE_FOR_AFINO,,REFERENCE_BASELINE_MISMATCH,false,true,false,false,,,48.10179693329666,formal_m1_center_not_selected
F3AE000089,F3AP0045,PUBLISHED_QPP_REFERENCE,F3AV006938,F3AC074,WC2,P01,ELIGIBLE_FOR_AFINO,,REFERENCE_BASELINE_MISMATCH,false,true,false,false,,,48.12043624111077,formal_m1_center_not_selected
F3AE000089,F3AP0045,PUBLISHED_QPP_REFERENCE,F3AV006939,F3AC075,WC2,P02,INPUT_INADMISSIBLE,IRREGULAR_SAMPLING,REFERENCE_BASELINE_MISMATCH,false,false,,false,,,,
F3AE000089,F3AP0045,PUBLISHED_QPP_REFERENCE,F3AV006940,F3AC076,WC2,P03,INPUT_INADMISSIBLE,IRREGULAR_SAMPLING,REFERENCE_BASELINE_MISMATCH,false,false,,false,,,,
F3AE000089,F3AP0045,PUBLISHED_QPP_REFERENCE,F3AV006941,F3AC077,WC2,P04,ELIGIBLE_FOR_AFINO,,REFERENCE_BASELINE_MISMATCH,false,true,false,false,,,48.08203460364705,formal_m1_center_not_selected
F3AE000089,F3AP0045,PUBLISHED_QPP_REFERENCE,F3AV006942,F3AC078,WC2,P05,ELIGIBLE_FOR_AFINO,,REFERENCE_BASELINE_MISMATCH,false,true,false,false,,,48.1115451754085,formal_m1_center_not_selected
F3AE000090,F3AP0045,PUBLISHED_NOT_SELECTED_REFERENCE,F3AV006943,F3AC001,W00,P00,ELIGIBLE_FOR_AFINO,,REFERENCE_CONCORDANT,false,true,false,true,NOT_SELECTED_RETAINED,true,40.0,formal_m1_center_not_selected
F3AE000090,F3AP0045,PUBLISHED_NOT_SELECTED_REFERENCE,F3AV006944,F3AC002,W00,P01,ELIGIBLE_FOR_AFINO,,REFERENCE_CONCORDANT,false,true,false,true,NOT_SELECTED_RETAINED,true,42.42045679778317,formal_m1_center_not_selected
F3AE000090,F3AP0045,PUBLISHED_NOT_SELECTED_REFERENCE,F3AV006945,F3AC003,W00,P02,ELIGIBLE_FOR_AFINO,,REFERENCE_CONCORDANT,false,true,false,true,NOT_SELECTED_RETAINED,true,40.0,formal_m1_center_not_selected
F3AE000090,F3AP0045,PUBLISHED_NOT_SELECTED_REFERENCE,F3AV006946,F3AC004,W00,P03,ELIGIBLE_FOR_AFINO,,REFERENCE_CONCORDANT,false,true,false,true,NOT_SELECTED_RETAINED,true,42.42045679778317,formal_m1_center_not_selected
F3AE000090,F3AP0045,PUBLISHED_NOT_SELECTED_REFERENCE,F3AV006947,F3AC005,W00,P04,ELIGIBLE_FOR_AFINO,,REFERENCE_CONCORDANT,false,true,false,true,NOT_SELECTED_RETAINED,true,40.0,formal_m1_center_not_selected
F3AE000090,F3AP0045,PUBLISHED_NOT_SELECTED_REFERENCE,F3AV006948,F3AC006,W00,P05,ELIGIBLE_FOR_AFINO,,REFERENCE_CONCORDANT,false,true,false,true,NOT_SELECTED_RETAINED,true,42.296980689720804,formal_m1_center_not_selected
F3AE000090,F3AP0045,PUBLISHED_NOT_SELECTED_REFERENCE,F3AV006949,F3AC007,WSm2,P00,ELIGIBLE_FOR_AFINO,,REFERENCE_CONCORDANT,false,true,false,true,NOT_SELECTED_RETAINED,true,40.0,formal_m1_center_not_selected
F3AE000090,F3AP0045,PUBLISHED_NOT_SELECTED_REFERENCE,F3AV006950,F3AC008,WSm2,P01,ELIGIBLE_FOR_AFINO,,REFERENCE_CONCORDANT,false,true,false,true,NOT_SELECTED_RETAINED,true,42.39743949489226,formal_m1_center_not_selected
F3AE000090,F3AP0045,PUBLISHED_NOT_SELECTED_REFERENCE,F3AV006951,F3AC009,WSm2,P02,ELIGIBLE_FOR_AFINO,,REFERENCE_CONCORDANT,false,true,false,true,NOT_SELECTED_RETAINED,true,40.0,formal_m1_center_not_selected
F3AE000090,F3AP0045,PUBLISHED_NOT_SELECTED_REFERENCE,F3AV006952,F3AC010,WSm2,P03,ELIGIBLE_FOR_AFINO,,REFERENCE_CONCORDANT,false,true,false,true,NOT_SELECTED_RETAINED,true,42.39743949489226,formal_m1_center_not_selected
F3AE000090,F3AP0045,PUBLISHED_NOT_SELECTED_REFERENCE,F3AV006953,F3AC011,WSm2,P04,ELIGIBLE_FOR_AFINO,,REFERENCE_CONCORDANT,false,true,false,true,NOT_SELECTED_RETAINED,true,40.0,formal_m1_center_not_selected
F3AE000090,F3AP0045,PUBLISHED_NOT_SELECTED_REFERENCE,F3AV006954,F3AC012,WSm2,P05,ELIGIBLE_FOR_AFINO,,REFERENCE_CONCORDANT,false,true,false,true,NOT_SELECTED_RETAINED,true,42.39794405214754,formal_m1_center_not_selected
F3AE000090,F3AP0045,PUBLISHED_NOT_SELECTED_REFERENCE,F3AV006955,F3AC013,WSm1,P00,ELIGIBLE_FOR_AFINO,,REFERENCE_CONCORDANT,false,true,false,true,NOT_SELECTED_RETAINED,true,40.0,formal_m1_center_not_selected
F3AE000090,F3AP0045,PUBLISHED_NOT_SELECTED_REFERENCE,F3AV006956,F3AC014,WSm1,P01,ELIGIBLE_FOR_AFINO,,REFERENCE_CONCORDANT,false,true,false,true,NOT_SELECTED_RETAINED,true,40.0,formal_m1_center_not_selected
F3AE000090,F3AP0045,PUBLISHED_NOT_SELECTED_REFERENCE,F3AV006957,F3AC015,WSm1,P02,ELIGIBLE_FOR_AFINO,,REFERENCE_CONCORDANT,false,true,false,true,NOT_SELECTED_RETAINED,true,40.0,formal_m1_center_not_selected
F3AE000090,F3AP0045,PUBLISHED_NOT_SELECTED_REFERENCE,F3AV006958,F3AC016,WSm1,P03,ELIGIBLE_FOR_AFINO,,REFERENCE_CONCORDANT,false,true,false,true,NOT_SELECTED_RETAINED,true,40.0,formal_m1_center_not_selected
F3AE000090,F3AP0045,PUBLISHED_NOT_SELECTED_REFERENCE,F3AV006959,F3AC017,WSm1,P04,ELIGIBLE_FOR_AFINO,,REFERENCE_CONCORDANT,false,true,false,true,NOT_SELECTED_RETAINED,true,40.00000000000014,formal_m1_center_not_selected
F3AE000090,F3AP0045,PUBLISHED_NOT_SELECTED_REFERENCE,F3AV006960,F3AC018,WSm1,P05,ELIGIBLE_FOR_AFINO,,REFERENCE_CONCORDANT,false,true,false,true,NOT_SELECTED_RETAINED,true,40.0,formal_m1_center_not_selected
F3AE000090,F3AP0045,PUBLISHED_NOT_SELECTED_REFERENCE,F3AV006961,F3AC019,WSp1,P00,ELIGIBLE_FOR_AFINO,,REFERENCE_CONCORDANT,false,true,false,true,NOT_SELECTED_RETAINED,true,40.0,formal_m1_center_not_selected
F3AE000090,F3AP0045,PUBLISHED_NOT_SELECTED_REFERENCE,F3AV006962,F3AC020,WSp1,P01,ELIGIBLE_FOR_AFINO,,REFERENCE_CONCORDANT,false,true,false,true,NOT_SELECTED_RETAINED,true,40.0,formal_m1_center_not_selected
F3AE000090,F3AP0045,PUBLISHED_NOT_SELECTED_REFERENCE,F3AV006963,F3AC021,WSp1,P02,ELIGIBLE_FOR_AFINO,,REFERENCE_CONCORDANT,false,true,false,true,NOT_SELECTED_RETAINED,true,40.0,formal_m1_center_not_selected
F3AE000090,F3AP0045,PUBLISHED_NOT_SELECTED_REFERENCE,F3AV006964,F3AC022,WSp1,P03,ELIGIBLE_FOR_AFINO,,REFERENCE_CONCORDANT,false,true,false,true,NOT_SELECTED_RETAINED,true,40.0,formal_m1_center_not_selected
F3AE000090,F3AP0045,PUBLISHED_NOT_SELECTED_REFERENCE,F3AV006965,F3AC023,WSp1,P04,ELIGIBLE_FOR_AFINO,,REFERENCE_CONCORDANT,false,true,false,true,NOT_SELECTED_RETAINED,true,40.0,formal_m1_center_not_selected
F3AE000090,F3AP0045,PUBLISHED_NOT_SELECTED_REFERENCE,F3AV006966,F3AC024,WSp1,P05,ELIGIBLE_FOR_AFINO,,REFERENCE_CONCORDANT,false,true,false,true,NOT_SELECTED_RETAINED,true,40.0,formal_m1_center_not_selected
F3AE000090,F3AP0045,PUBLISHED_NOT_SELECTED_REFERENCE,F3AV006967,F3AC025,WSp2,P00,ELIGIBLE_FOR_AFINO,,REFERENCE_CONCORDANT,false,true,false,true,NOT_SELECTED_RETAINED,true,40.0,formal_m1_center_not_selected
F3AE000090,F3AP0045,PUBLISHED_NOT_SELECTED_REFERENCE,F3AV006968,F3AC026,WSp2,P01,ELIGIBLE_FOR_AFINO,,REFERENCE_CONCORDANT,false,true,false,true,NOT_SELECTED_RETAINED,true,42.32779389633289,formal_m1_center_not_selected
F3AE000090,F3AP0045,PUBLISHED_NOT_SELECTED_REFERENCE,F3AV006969,F3AC027,WSp2,P02,ELIGIBLE_FOR_AFINO,,REFERENCE_CONCORDANT,false,true,false,true,NOT_SELECTED_RETAINED,true,40.0,formal_m1_center_not_selected
F3AE000090,F3AP0045,PUBLISHED_NOT_SELECTED_REFERENCE,F3AV006970,F3AC028,WSp2,P03,ELIGIBLE_FOR_AFINO,,REFERENCE_CONCORDANT,false,true,false,true,NOT_SELECTED_RETAINED,true,42.32779389633289,formal_m1_center_not_selected
F3AE000090,F3AP0045,PUBLISHED_NOT_SELECTED_REFERENCE,F3AV006971,F3AC029,WSp2,P04,ELIGIBLE_FOR_AFINO,,REFERENCE_CONCORDANT,false,true,false,true,NOT_SELECTED_RETAINED,true,40.0,formal_m1_center_not_selected
F3AE000090,F3AP0045,PUBLISHED_NOT_SELECTED_REFERENCE,F3AV006972,F3AC030,WSp2,P05,ELIGIBLE_FOR_AFINO,,REFERENCE_CONCORDANT,false,true,false,true,NOT_SELECTED_RETAINED,true,41.99922618276524,formal_m1_center_not_selected
F3AE000090,F3AP0045,PUBLISHED_NOT_SELECTED_REFERENCE,F3AV006973,F3AC031,WEm2,P00,ELIGIBLE_FOR_AFINO,,REFERENCE_CONCORDANT,false,true,false,true,NOT_SELECTED_RETAINED,true,40.0,formal_m1_center_not_selected
