simulation_unit_id,background_realization_id,truth_state,evidence_plane,gap_quality_regime,input_state,materialization_status,classifier_decision_expected,classifier_decision_present,planned_decision_id,decision_status,qpp_selected,truth_join_status
F3BBG_N015_A1_Q002_R097:NULL:PRIMARY,F3BBG_N015_A1_Q002_R097,SYNTHETIC_QPP_ABSENT,SYNTHETIC_GROUND_TRUTH_CLASSIFICATION,CONTIGUOUS_ALL_GOOD,ELIGIBLE_FOR_AFINO,MATERIALIZED,True,True,F3B5_HO_D0495,VALID,False,JOINED_PRIMARY
F3BBG_N015_A1_Q002_R097:POS:PRIMARY,F3BBG_N015_A1_Q002_R097,SYNTHETIC_QPP_PRESENT,SYNTHETIC_GROUND_TRUTH_CLASSIFICATION,CONTIGUOUS_ALL_GOOD,ELIGIBLE_FOR_AFINO,MATERIALIZED,True,True,F3B5_HO_D0496,VALID,False,JOINED_PRIMARY
F3BBG_N015_A1_Q002_R098:NULL:PRIMARY,F3BBG_N015_A1_Q002_R098,SYNTHETIC_QPP_ABSENT,SYNTHETIC_GROUND_TRUTH_CLASSIFICATION,CONTIGUOUS_ALL_GOOD,ELIGIBLE_FOR_AFINO,MATERIALIZED,True,True,F3B5_HO_D0497,VALID,False,JOINED_PRIMARY
F3BBG_N015_A1_Q002_R098:POS:PRIMARY,F3BBG_N015_A1_Q002_R098,SYNTHETIC_QPP_PRESENT,SYNTHETIC_GROUND_TRUTH_CLASSIFICATION,CONTIGUOUS_ALL_GOOD,ELIGIBLE_FOR_AFINO,MATERIALIZED,True,True,F3B5_HO_D0498,VALID,False,JOINED_PRIMARY
F3BBG_N015_A1_Q002_R100:NULL:INTERNALMASK,F3BBG_N015_A1_Q002_R100,SYNTHETIC_QPP_ABSENT,INPUT_ADMISSIBILITY,ONE_INTERNAL_NONPEAK_SAMPLE_MASKED,INPUT_INADMISSIBLE,MATERIALIZED,False,False,,,,AUDITED_NONCLASSIFIER_CHALLENGE
F3BBG_N015_A1_Q002_R100:NULL:PEAKMASK,F3BBG_N015_A1_Q002_R100,SYNTHETIC_QPP_ABSENT,INPUT_ADMISSIBILITY,PEAK_SAMPLE_MASKED,INPUT_INADMISSIBLE,MATERIALIZED,False,False,,,,AUDITED_NONCLASSIFIER_CHALLENGE
F3BBG_N015_A1_Q002_R100:NULL:PRIMARY,F3BBG_N015_A1_Q002_R100,SYNTHETIC_QPP_ABSENT,SYNTHETIC_GROUND_TRUTH_CLASSIFICATION,CONTIGUOUS_ALL_GOOD,ELIGIBLE_FOR_AFINO,MATERIALIZED,True,True,F3B5_HO_D0499,VALID,False,JOINED_PRIMARY
F3BBG_N015_A1_Q002_R100:POS:INTERNALMASK,F3BBG_N015_A1_Q002_R100,SYNTHETIC_QPP_PRESENT,INPUT_ADMISSIBILITY,ONE_INTERNAL_NONPEAK_SAMPLE_MASKED,INPUT_INADMISSIBLE,MATERIALIZED,False,False,,,,AUDITED_NONCLASSIFIER_CHALLENGE
F3BBG_N015_A1_Q002_R100:POS:PEAKMASK,F3BBG_N015_A1_Q002_R100,SYNTHETIC_QPP_PRESENT,INPUT_ADMISSIBILITY,PEAK_SAMPLE_MASKED,INPUT_INADMISSIBLE,MATERIALIZED,False,False,,,,AUDITED_NONCLASSIFIER_CHALLENGE
F3BBG_N015_A1_Q002_R100:POS:PRIMARY,F3BBG_N015_A1_Q002_R100,SYNTHETIC_QPP_PRESENT,SYNTHETIC_GROUND_TRUTH_CLASSIFICATION,CONTIGUOUS_ALL_GOOD,ELIGIBLE_FOR_AFINO,MATERIALIZED,True,True,F3B5_HO_D0500,VALID,False,JOINED_PRIMARY
F3BBG_N015_A1_Q004_R002:NULL:PRIMARY,F3BBG_N015_A1_Q004_R002,SYNTHETIC_QPP_ABSENT,SYNTHETIC_GROUND_TRUTH_CLASSIFICATION,CONTIGUOUS_ALL_GOOD,ELIGIBLE_FOR_AFINO,MATERIALIZED,True,True,F3B5_HO_D0501,VALID,False,JOINED_PRIMARY
F3BBG_N015_A1_Q004_R002:POS:PRIMARY,F3BBG_N015_A1_Q004_R002,SYNTHETIC_QPP_PRESENT,SYNTHETIC_GROUND_TRUTH_CLASSIFICATION,CONTIGUOUS_ALL_GOOD,ELIGIBLE_FOR_AFINO,MATERIALIZED,True,True,F3B5_HO_D0502,VALID,False,JOINED_PRIMARY
F3BBG_N015_A1_Q004_R003:NULL:PRIMARY,F3BBG_N015_A1_Q004_R003,SYNTHETIC_QPP_ABSENT,SYNTHETIC_GROUND_TRUTH_CLASSIFICATION,CONTIGUOUS_ALL_GOOD,ELIGIBLE_FOR_AFINO,MATERIALIZED,True,True,F3B5_HO_D0503,VALID,False,JOINED_PRIMARY
F3BBG_N015_A1_Q004_R003:POS:PRIMARY,F3BBG_N015_A1_Q004_R003,SYNTHETIC_QPP_PRESENT,SYNTHETIC_GROUND_TRUTH_CLASSIFICATION,CONTIGUOUS_ALL_GOOD,ELIGIBLE_FOR_AFINO,MATERIALIZED,True,True,F3B5_HO_D0504,VALID,False,JOINED_PRIMARY
F3BBG_N015_A1_Q004_R004:NULL:PRIMARY,F3BBG_N015_A1_Q004_R004,SYNTHETIC_QPP_ABSENT,SYNTHETIC_GROUND_TRUTH_CLASSIFICATION,CONTIGUOUS_ALL_GOOD,ELIGIBLE_FOR_AFINO,MATERIALIZED,True,True,F3B5_HO_D0505,VALID,False,JOINED_PRIMARY
F3BBG_N015_A1_Q004_R004:POS:PRIMARY,F3BBG_N015_A1_Q004_R004,SYNTHETIC_QPP_PRESENT,SYNTHETIC_GROUND_TRUTH_CLASSIFICATION,CONTIGUOUS_ALL_GOOD,ELIGIBLE_FOR_AFINO,MATERIALIZED,True,True,F3B5_HO_D0506,VALID,False,JOINED_PRIMARY
F3BBG_N015_A1_Q004_R008:NULL:PRIMARY,F3BBG_N015_A1_Q004_R008,SYNTHETIC_QPP_ABSENT,SYNTHETIC_GROUND_TRUTH_CLASSIFICATION,CONTIGUOUS_ALL_GOOD,ELIGIBLE_FOR_AFINO,MATERIALIZED,True,True,F3B5_HO_D0507,VALID,False,JOINED_PRIMARY
F3BBG_N015_A1_Q004_R008:POS:PRIMARY,F3BBG_N015_A1_Q004_R008,SYNTHETIC_QPP_PRESENT,SYNTHETIC_GROUND_TRUTH_CLASSIFICATION,CONTIGUOUS_ALL_GOOD,ELIGIBLE_FOR_AFINO,MATERIALIZED,True,True,F3B5_HO_D0508,VALID,False,JOINED_PRIMARY
F3BBG_N015_A1_Q004_R010:NULL:PRIMARY,F3BBG_N015_A1_Q004_R010,SYNTHETIC_QPP_ABSENT,SYNTHETIC_GROUND_TRUTH_CLASSIFICATION,CONTIGUOUS_ALL_GOOD,ELIGIBLE_FOR_AFINO,MATERIALIZED,True,True,F3B5_HO_D0509,VALID,False,JOINED_PRIMARY
F3BBG_N015_A1_Q004_R010:POS:PRIMARY,F3BBG_N015_A1_Q004_R010,SYNTHETIC_QPP_PRESENT,SYNTHETIC_GROUND_TRUTH_CLASSIFICATION,CONTIGUOUS_ALL_GOOD,ELIGIBLE_FOR_AFINO,MATERIALIZED,True,True,F3B5_HO_D0510,VALID,False,JOINED_PRIMARY
F3BBG_N015_A1_Q004_R015:NULL:PRIMARY,F3BBG_N015_A1_Q004_R015,SYNTHETIC_QPP_ABSENT,SYNTHETIC_GROUND_TRUTH_CLASSIFICATION,CONTIGUOUS_ALL_GOOD,ELIGIBLE_FOR_AFINO,MATERIALIZED,True,True,F3B5_HO_D0511,VALID,False,JOINED_PRIMARY
F3BBG_N015_A1_Q004_R015:POS:PRIMARY,F3BBG_N015_A1_Q004_R015,SYNTHETIC_QPP_PRESENT,SYNTHETIC_GROUND_TRUTH_CLASSIFICATION,CONTIGUOUS_ALL_GOOD,ELIGIBLE_FOR_AFINO,MATERIALIZED,True,True,F3B5_HO_D0512,VALID,False,JOINED_PRIMARY
F3BBG_N015_A1_Q004_R016:NULL:PRIMARY,F3BBG_N015_A1_Q004_R016,SYNTHETIC_QPP_ABSENT,SYNTHETIC_GROUND_TRUTH_CLASSIFICATION,CONTIGUOUS_ALL_GOOD,ELIGIBLE_FOR_AFINO,MATERIALIZED,True,True,F3B5_HO_D0513,VALID,False,JOINED_PRIMARY
F3BBG_N015_A1_Q004_R016:POS:PRIMARY,F3BBG_N015_A1_Q004_R016,SYNTHETIC_QPP_PRESENT,SYNTHETIC_GROUND_TRUTH_CLASSIFICATION,CONTIGUOUS_ALL_GOOD,ELIGIBLE_FOR_AFINO,MATERIALIZED,True,True,F3B5_HO_D0514,VALID,False,JOINED_PRIMARY
F3BBG_N015_A1_Q004_R018:NULL:PRIMARY,F3BBG_N015_A1_Q004_R018,SYNTHETIC_QPP_ABSENT,SYNTHETIC_GROUND_TRUTH_CLASSIFICATION,CONTIGUOUS_ALL_GOOD,ELIGIBLE_FOR_AFINO,MATERIALIZED,True,True,F3B5_HO_D0515,VALID,False,JOINED_PRIMARY
F3BBG_N015_A1_Q004_R018:POS:PRIMARY,F3BBG_N015_A1_Q004_R018,SYNTHETIC_QPP_PRESENT,SYNTHETIC_GROUND_TRUTH_CLASSIFICATION,CONTIGUOUS_ALL_GOOD,ELIGIBLE_FOR_AFINO,MATERIALIZED,True,True,F3B5_HO_D0516,VALID,False,JOINED_PRIMARY
F3BBG_N015_A1_Q004_R019:NULL:PRIMARY,F3BBG_N015_A1_Q004_R019,SYNTHETIC_QPP_ABSENT,SYNTHETIC_GROUND_TRUTH_CLASSIFICATION,CONTIGUOUS_ALL_GOOD,ELIGIBLE_FOR_AFINO,MATERIALIZED,True,True,F3B5_HO_D0517,VALID,False,JOINED_PRIMARY
F3BBG_N015_A1_Q004_R019:POS:PRIMARY,F3BBG_N015_A1_Q004_R019,SYNTHETIC_QPP_PRESENT,SYNTHETIC_GROUND_TRUTH_CLASSIFICATION,CONTIGUOUS_ALL_GOOD,ELIGIBLE_FOR_AFINO,MATERIALIZED,True,True,F3B5_HO_D0518,VALID,False,JOINED_PRIMARY
F3BBG_N015_A1_Q004_R025:NULL:PRIMARY,F3BBG_N015_A1_Q004_R025,SYNTHETIC_QPP_ABSENT,SYNTHETIC_GROUND_TRUTH_CLASSIFICATION,CONTIGUOUS_ALL_GOOD,ELIGIBLE_FOR_AFINO,MATERIALIZED,True,True,F3B5_HO_D0519,VALID,False,JOINED_PRIMARY
F3BBG_N015_A1_Q004_R025:POS:PRIMARY,F3BBG_N015_A1_Q004_R025,SYNTHETIC_QPP_PRESENT,SYNTHETIC_GROUND_TRUTH_CLASSIFICATION,CONTIGUOUS_ALL_GOOD,ELIGIBLE_FOR_AFINO,MATERIALIZED,True,True,F3B5_HO_D0520,VALID,False,JOINED_PRIMARY
F3BBG_N015_A1_Q004_R026:NULL:PRIMARY,F3BBG_N015_A1_Q004_R026,SYNTHETIC_QPP_ABSENT,SYNTHETIC_GROUND_TRUTH_CLASSIFICATION,CONTIGUOUS_ALL_GOOD,ELIGIBLE_FOR_AFINO,MATERIALIZED,True,True,F3B5_HO_D0521,VALID,False,JOINED_PRIMARY
F3BBG_N015_A1_Q004_R026:POS:PRIMARY,F3BBG_N015_A1_Q004_R026,SYNTHETIC_QPP_PRESENT,SYNTHETIC_GROUND_TRUTH_CLASSIFICATION,CONTIGUOUS_ALL_GOOD,ELIGIBLE_FOR_AFINO,MATERIALIZED,True,True,F3B5_HO_D0522,VALID,False,JOINED_PRIMARY
F3BBG_N015_A1_Q004_R027:NULL:PRIMARY,F3BBG_N015_A1_Q004_R027,SYNTHETIC_QPP_ABSENT,SYNTHETIC_GROUND_TRUTH_CLASSIFICATION,CONTIGUOUS_ALL_GOOD,ELIGIBLE_FOR_AFINO,MATERIALIZED,True,True,F3B5_HO_D0523,VALID,False,JOINED_PRIMARY
F3BBG_N015_A1_Q004_R027:POS:PRIMARY,F3BBG_N015_A1_Q004_R027,SYNTHETIC_QPP_PRESENT,SYNTHETIC_GROUND_TRUTH_CLASSIFICATION,CONTIGUOUS_ALL_GOOD,ELIGIBLE_FOR_AFINO,MATERIALIZED,True,True,F3B5_HO_D0524,VALID,False,JOINED_PRIMARY
F3BBG_N015_A1_Q004_R030:NULL:PRIMARY,F3BBG_N015_A1_Q004_R030,SYNTHETIC_QPP_ABSENT,SYNTHETIC_GROUND_TRUTH_CLASSIFICATION,CONTIGUOUS_ALL_GOOD,ELIGIBLE_FOR_AFINO,MATERIALIZED,True,True,F3B5_HO_D0525,VALID,False,JOINED_PRIMARY
F3BBG_N015_A1_Q004_R030:POS:PRIMARY,F3BBG_N015_A1_Q004_R030,SYNTHETIC_QPP_PRESENT,SYNTHETIC_GROUND_TRUTH_CLASSIFICATION,CONTIGUOUS_ALL_GOOD,ELIGIBLE_FOR_AFINO,MATERIALIZED,True,True,F3B5_HO_D0526,VALID,False,JOINED_PRIMARY
F3BBG_N015_A1_Q004_R031:NULL:INTERNALMASK,F3BBG_N015_A1_Q004_R031,SYNTHETIC_QPP_ABSENT,INPUT_ADMISSIBILITY,ONE_INTERNAL_NONPEAK_SAMPLE_MASKED,INPUT_INADMISSIBLE,MATERIALIZED,False,False,,,,AUDITED_NONCLASSIFIER_CHALLENGE
F3BBG_N015_A1_Q004_R031:NULL:PEAKMASK,F3BBG_N015_A1_Q004_R031,SYNTHETIC_QPP_ABSENT,INPUT_ADMISSIBILITY,PEAK_SAMPLE_MASKED,INPUT_INADMISSIBLE,MATERIALIZED,False,False,,,,AUDITED_NONCLASSIFIER_CHALLENGE
F3BBG_N015_A1_Q004_R031:NULL:PRIMARY,F3BBG_N015_A1_Q004_R031,SYNTHETIC_QPP_ABSENT,SYNTHETIC_GROUND_TRUTH_CLASSIFICATION,CONTIGUOUS_ALL_GOOD,ELIGIBLE_FOR_AFINO,MATERIALIZED,True,True,F3B5_HO_D0527,VALID,False,JOINED_PRIMARY
F3BBG_N015_A1_Q004_R031:POS:INTERNALMASK,F3BBG_N015_A1_Q004_R031,SYNTHETIC_QPP_PRESENT,INPUT_ADMISSIBILITY,ONE_INTERNAL_NONPEAK_SAMPLE_MASKED,INPUT_INADMISSIBLE,MATERIALIZED,False,False,,,,AUDITED_NONCLASSIFIER_CHALLENGE
F3BBG_N015_A1_Q004_R031:POS:PEAKMASK,F3BBG_N015_A1_Q004_R031,SYNTHETIC_QPP_PRESENT,INPUT_ADMISSIBILITY,PEAK_SAMPLE_MASKED,INPUT_INADMISSIBLE,MATERIALIZED,False,False,,,,AUDITED_NONCLASSIFIER_CHALLENGE
F3BBG_N015_A1_Q004_R031:POS:PRIMARY,F3BBG_N015_A1_Q004_R031,SYNTHETIC_QPP_PRESENT,SYNTHETIC_GROUND_TRUTH_CLASSIFICATION,CONTIGUOUS_ALL_GOOD,ELIGIBLE_FOR_AFINO,MATERIALIZED,True,True,F3B5_HO_D0528,VALID,False,JOINED_PRIMARY
F3BBG_N015_A1_Q004_R032:NULL:PRIMARY,F3BBG_N015_A1_Q004_R032,SYNTHETIC_QPP_ABSENT,SYNTHETIC_GROUND_TRUTH_CLASSIFICATION,CONTIGUOUS_ALL_GOOD,ELIGIBLE_FOR_AFINO,MATERIALIZED,True,True,F3B5_HO_D0529,VALID,False,JOINED_PRIMARY
F3BBG_N015_A1_Q004_R032:POS:PRIMARY,F3BBG_N015_A1_Q004_R032,SYNTHETIC_QPP_PRESENT,SYNTHETIC_GROUND_TRUTH_CLASSIFICATION,CONTIGUOUS_ALL_GOOD,ELIGIBLE_FOR_AFINO,MATERIALIZED,True,True,F3B5_HO_D0530,VALID,False,JOINED_PRIMARY
F3BBG_N015_A1_Q004_R033:NULL:PRIMARY,F3BBG_N015_A1_Q004_R033,SYNTHETIC_QPP_ABSENT,SYNTHETIC_GROUND_TRUTH_CLASSIFICATION,CONTIGUOUS_ALL_GOOD,ELIGIBLE_FOR_AFINO,MATERIALIZED,True,True,F3B5_HO_D0531,VALID,False,JOINED_PRIMARY
F3BBG_N015_A1_Q004_R033:POS:PRIMARY,F3BBG_N015_A1_Q004_R033,SYNTHETIC_QPP_PRESENT,SYNTHETIC_GROUND_TRUTH_CLASSIFICATION,CONTIGUOUS_ALL_GOOD,ELIGIBLE_FOR_AFINO,MATERIALIZED,True,True,F3B5_HO_D0532,VALID,False,JOINED_PRIMARY
F3BBG_N015_A1_Q004_R034:NULL:PRIMARY,F3BBG_N015_A1_Q004_R034,SYNTHETIC_QPP_ABSENT,SYNTHETIC_GROUND_TRUTH_CLASSIFICATION,CONTIGUOUS_ALL_GOOD,ELIGIBLE_FOR_AFINO,MATERIALIZED,True,True,F3B5_HO_D0533,VALID,False,JOINED_PRIMARY
F3BBG_N015_A1_Q004_R034:POS:PRIMARY,F3BBG_N015_A1_Q004_R034,SYNTHETIC_QPP_PRESENT,SYNTHETIC_GROUND_TRUTH_CLASSIFICATION,CONTIGUOUS_ALL_GOOD,ELIGIBLE_FOR_AFINO,MATERIALIZED,True,True,F3B5_HO_D0534,VALID,False,JOINED_PRIMARY
F3BBG_N015_A1_Q004_R037:NULL:PRIMARY,F3BBG_N015_A1_Q004_R037,SYNTHETIC_QPP_ABSENT,SYNTHETIC_GROUND_TRUTH_CLASSIFICATION,CONTIGUOUS_ALL_GOOD,ELIGIBLE_FOR_AFINO,MATERIALIZED,True,True,F3B5_HO_D0535,VALID,False,JOINED_PRIMARY
F3BBG_N015_A1_Q004_R037:POS:PRIMARY,F3BBG_N015_A1_Q004_R037,SYNTHETIC_QPP_PRESENT,SYNTHETIC_GROUND_TRUTH_CLASSIFICATION,CONTIGUOUS_ALL_GOOD,ELIGIBLE_FOR_AFINO,MATERIALIZED,True,True,F3B5_HO_D0536,VALID,False,JOINED_PRIMARY
F3BBG_N015_A1_Q004_R038:NULL:INTERNALMASK,F3BBG_N015_A1_Q004_R038,SYNTHETIC_QPP_ABSENT,INPUT_ADMISSIBILITY,ONE_INTERNAL_NONPEAK_SAMPLE_MASKED,INPUT_INADMISSIBLE,MATERIALIZED,False,False,,,,AUDITED_NONCLASSIFIER_CHALLENGE
F3BBG_N015_A1_Q004_R038:NULL:PEAKMASK,F3BBG_N015_A1_Q004_R038,SYNTHETIC_QPP_ABSENT,INPUT_ADMISSIBILITY,PEAK_SAMPLE_MASKED,INPUT_INADMISSIBLE,MATERIALIZED,False,False,,,,AUDITED_NONCLASSIFIER_CHALLENGE
F3BBG_N015_A1_Q004_R038:NULL:PRIMARY,F3BBG_N015_A1_Q004_R038,SYNTHETIC_QPP_ABSENT,SYNTHETIC_GROUND_TRUTH_CLASSIFICATION,CONTIGUOUS_ALL_GOOD,ELIGIBLE_FOR_AFINO,MATERIALIZED,True,True,F3B5_HO_D0537,VALID,False,JOINED_PRIMARY
F3BBG_N015_A1_Q004_R038:POS:INTERNALMASK,F3BBG_N015_A1_Q004_R038,SYNTHETIC_QPP_PRESENT,INPUT_ADMISSIBILITY,ONE_INTERNAL_NONPEAK_SAMPLE_MASKED,INPUT_INADMISSIBLE,MATERIALIZED,False,False,,,,AUDITED_NONCLASSIFIER_CHALLENGE
F3BBG_N015_A1_Q004_R038:POS:PEAKMASK,F3BBG_N015_A1_Q004_R038,SYNTHETIC_QPP_PRESENT,INPUT_ADMISSIBILITY,PEAK_SAMPLE_MASKED,INPUT_INADMISSIBLE,MATERIALIZED,False,False,,,,AUDITED_NONCLASSIFIER_CHALLENGE
F3BBG_N015_A1_Q004_R038:POS:PRIMARY,F3BBG_N015_A1_Q004_R038,SYNTHETIC_QPP_PRESENT,SYNTHETIC_GROUND_TRUTH_CLASSIFICATION,CONTIGUOUS_ALL_GOOD,ELIGIBLE_FOR_AFINO,MATERIALIZED,True,True,F3B5_HO_D0538,VALID,False,JOINED_PRIMARY
F3BBG_N015_A1_Q004_R039:NULL:INTERNALMASK,F3BBG_N015_A1_Q004_R039,SYNTHETIC_QPP_ABSENT,INPUT_ADMISSIBILITY,ONE_INTERNAL_NONPEAK_SAMPLE_MASKED,INPUT_INADMISSIBLE,MATERIALIZED,False,False,,,,AUDITED_NONCLASSIFIER_CHALLENGE
F3BBG_N015_A1_Q004_R039:NULL:PEAKMASK,F3BBG_N015_A1_Q004_R039,SYNTHETIC_QPP_ABSENT,INPUT_ADMISSIBILITY,PEAK_SAMPLE_MASKED,INPUT_INADMISSIBLE,MATERIALIZED,False,False,,,,AUDITED_NONCLASSIFIER_CHALLENGE
F3BBG_N015_A1_Q004_R039:NULL:PRIMARY,F3BBG_N015_A1_Q004_R039,SYNTHETIC_QPP_ABSENT,SYNTHETIC_GROUND_TRUTH_CLASSIFICATION,CONTIGUOUS_ALL_GOOD,ELIGIBLE_FOR_AFINO,MATERIALIZED,True,True,F3B5_HO_D0539,VALID,False,JOINED_PRIMARY
F3BBG_N015_A1_Q004_R039:POS:INTERNALMASK,F3BBG_N015_A1_Q004_R039,SYNTHETIC_QPP_PRESENT,INPUT_ADMISSIBILITY,ONE_INTERNAL_NONPEAK_SAMPLE_MASKED,INPUT_INADMISSIBLE,MATERIALIZED,False,False,,,,AUDITED_NONCLASSIFIER_CHALLENGE
F3BBG_N015_A1_Q004_R039:POS:PEAKMASK,F3BBG_N015_A1_Q004_R039,SYNTHETIC_QPP_PRESENT,INPUT_ADMISSIBILITY,PEAK_SAMPLE_MASKED,INPUT_INADMISSIBLE,MATERIALIZED,False,False,,,,AUDITED_NONCLASSIFIER_CHALLENGE
F3BBG_N015_A1_Q004_R039:POS:PRIMARY,F3BBG_N015_A1_Q004_R039,SYNTHETIC_QPP_PRESENT,SYNTHETIC_GROUND_TRUTH_CLASSIFICATION,CONTIGUOUS_ALL_GOOD,ELIGIBLE_FOR_AFINO,MATERIALIZED,True,True,F3B5_HO_D0540,VALID,False,JOINED_PRIMARY
F3BBG_N015_A1_Q004_R046:NULL:PRIMARY,F3BBG_N015_A1_Q004_R046,SYNTHETIC_QPP_ABSENT,SYNTHETIC_GROUND_TRUTH_CLASSIFICATION,CONTIGUOUS_ALL_GOOD,ELIGIBLE_FOR_AFINO,MATERIALIZED,True,True,F3B5_HO_D0541,VALID,False,JOINED_PRIMARY
F3BBG_N015_A1_Q004_R046:POS:PRIMARY,F3BBG_N015_A1_Q004_R046,SYNTHETIC_QPP_PRESENT,SYNTHETIC_GROUND_TRUTH_CLASSIFICATION,CONTIGUOUS_ALL_GOOD,ELIGIBLE_FOR_AFINO,MATERIALIZED,True,True,F3B5_HO_D0542,VALID,False,JOINED_PRIMARY
F3BBG_N015_A1_Q004_R049:NULL:PRIMARY,F3BBG_N015_A1_Q004_R049,SYNTHETIC_QPP_ABSENT,SYNTHETIC_GROUND_TRUTH_CLASSIFICATION,CONTIGUOUS_ALL_GOOD,ELIGIBLE_FOR_AFINO,MATERIALIZED,True,True,F3B5_HO_D0543,VALID,False,JOINED_PRIMARY
F3BBG_N015_A1_Q004_R049:POS:PRIMARY,F3BBG_N015_A1_Q004_R049,SYNTHETIC_QPP_PRESENT,SYNTHETIC_GROUND_TRUTH_CLASSIFICATION,CONTIGUOUS_ALL_GOOD,ELIGIBLE_FOR_AFINO,MATERIALIZED,True,True,F3B5_HO_D0544,VALID,False,JOINED_PRIMARY
F3BBG_N015_A1_Q004_R050:NULL:PRIMARY,F3BBG_N015_A1_Q004_R050,SYNTHETIC_QPP_ABSENT,SYNTHETIC_GROUND_TRUTH_CLASSIFICATION,CONTIGUOUS_ALL_GOOD,ELIGIBLE_FOR_AFINO,MATERIALIZED,True,True,F3B5_HO_D0545,VALID,False,JOINED_PRIMARY
F3BBG_N015_A1_Q004_R050:POS:PRIMARY,F3BBG_N015_A1_Q004_R050,SYNTHETIC_QPP_PRESENT,SYNTHETIC_GROUND_TRUTH_CLASSIFICATION,CONTIGUOUS_ALL_GOOD,ELIGIBLE_FOR_AFINO,MATERIALIZED,True,True,F3B5_HO_D0546,VALID,False,JOINED_PRIMARY
F3BBG_N015_A1_Q004_R053:NULL:PRIMARY,F3BBG_N015_A1_Q004_R053,SYNTHETIC_QPP_ABSENT,SYNTHETIC_GROUND_TRUTH_CLASSIFICATION,CONTIGUOUS_ALL_GOOD,ELIGIBLE_FOR_AFINO,MATERIALIZED,True,True,F3B5_HO_D0547,VALID,False,JOINED_PRIMARY
F3BBG_N015_A1_Q004_R053:POS:PRIMARY,F3BBG_N015_A1_Q004_R053,SYNTHETIC_QPP_PRESENT,SYNTHETIC_GROUND_TRUTH_CLASSIFICATION,CONTIGUOUS_ALL_GOOD,ELIGIBLE_FOR_AFINO,MATERIALIZED,True,True,F3B5_HO_D0548,VALID,False,JOINED_PRIMARY
F3BBG_N015_A1_Q004_R054:NULL:INTERNALMASK,F3BBG_N015_A1_Q004_R054,SYNTHETIC_QPP_ABSENT,INPUT_ADMISSIBILITY,ONE_INTERNAL_NONPEAK_SAMPLE_MASKED,INPUT_INADMISSIBLE,MATERIALIZED,False,False,,,,AUDITED_NONCLASSIFIER_CHALLENGE
F3BBG_N015_A1_Q004_R054:NULL:PEAKMASK,F3BBG_N015_A1_Q004_R054,SYNTHETIC_QPP_ABSENT,INPUT_ADMISSIBILITY,PEAK_SAMPLE_MASKED,INPUT_INADMISSIBLE,MATERIALIZED,False,False,,,,AUDITED_NONCLASSIFIER_CHALLENGE
F3BBG_N015_A1_Q004_R054:NULL:PRIMARY,F3BBG_N015_A1_Q004_R054,SYNTHETIC_QPP_ABSENT,SYNTHETIC_GROUND_TRUTH_CLASSIFICATION,CONTIGUOUS_ALL_GOOD,ELIGIBLE_FOR_AFINO,MATERIALIZED,True,True,F3B5_HO_D0549,VALID,False,JOINED_PRIMARY
F3BBG_N015_A1_Q004_R054:POS:INTERNALMASK,F3BBG_N015_A1_Q004_R054,SYNTHETIC_QPP_PRESENT,INPUT_ADMISSIBILITY,ONE_INTERNAL_NONPEAK_SAMPLE_MASKED,INPUT_INADMISSIBLE,MATERIALIZED,False,False,,,,AUDITED_NONCLASSIFIER_CHALLENGE
F3BBG_N015_A1_Q004_R054:POS:PEAKMASK,F3BBG_N015_A1_Q004_R054,SYNTHETIC_QPP_PRESENT,INPUT_ADMISSIBILITY,PEAK_SAMPLE_MASKED,INPUT_INADMISSIBLE,MATERIALIZED,False,False,,,,AUDITED_NONCLASSIFIER_CHALLENGE
F3BBG_N015_A1_Q004_R054:POS:PRIMARY,F3BBG_N015_A1_Q004_R054,SYNTHETIC_QPP_PRESENT,SYNTHETIC_GROUND_TRUTH_CLASSIFICATION,CONTIGUOUS_ALL_GOOD,ELIGIBLE_FOR_AFINO,MATERIALIZED,True,True,F3B5_HO_D0550,VALID,False,JOINED_PRIMARY
F3BBG_N015_A1_Q004_R062:NULL:PRIMARY,F3BBG_N015_A1_Q004_R062,SYNTHETIC_QPP_ABSENT,SYNTHETIC_GROUND_TRUTH_CLASSIFICATION,CONTIGUOUS_ALL_GOOD,ELIGIBLE_FOR_AFINO,MATERIALIZED,True,True,F3B5_HO_D0551,VALID,False,JOINED_PRIMARY
F3BBG_N015_A1_Q004_R062:POS:PRIMARY,F3BBG_N015_A1_Q004_R062,SYNTHETIC_QPP_PRESENT,SYNTHETIC_GROUND_TRUTH_CLASSIFICATION,CONTIGUOUS_ALL_GOOD,ELIGIBLE_FOR_AFINO,MATERIALIZED,True,True,F3B5_HO_D0552,VALID,False,JOINED_PRIMARY
F3BBG_N015_A1_Q004_R063:NULL:PRIMARY,F3BBG_N015_A1_Q004_R063,SYNTHETIC_QPP_ABSENT,SYNTHETIC_GROUND_TRUTH_CLASSIFICATION,CONTIGUOUS_ALL_GOOD,ELIGIBLE_FOR_AFINO,MATERIALIZED,True,True,F3B5_HO_D0553,VALID,False,JOINED_PRIMARY
