replicate_index,strata_count,sampled_background_draws,positive_denominator,null_denominator,draw_indices_sha256,baseline_TP,baseline_FN,baseline_TN,baseline_FP,candidate_TP,candidate_FN,candidate_TN,candidate_FP,baseline_sensitivity,candidate_sensitivity,candidate_minus_baseline_sensitivity,baseline_specificity,candidate_specificity,candidate_minus_baseline_specificity,baseline_FPR,candidate_FPR,candidate_minus_baseline_FPR,baseline_balanced_accuracy,candidate_balanced_accuracy,candidate_minus_baseline_balanced_accuracy
3640,36,1800,1800,1800,ee1ffe17267cae84c1e6dc8eb200dc0040b30fa500781ae02ccfd86a0fed15a2,135,1665,1800,0,1169,631,1123,677,0.075,0.6494444444444445,0.5744444444444445,1.0,0.6238888888888889,-0.37611111111111106,0.0,0.3761111111111111,0.3761111111111111,0.5375,0.6366666666666667,0.09916666666666674
3641,36,1800,1800,1800,be11f99115e7d7e496ddb3dc1c67b0b8d15180a97f20d406af278dbb9eb80a54,143,1657,1800,0,1161,639,1096,704,0.07944444444444444,0.645,0.5655555555555556,1.0,0.6088888888888889,-0.3911111111111111,0.0,0.39111111111111113,0.39111111111111113,0.5397222222222222,0.6269444444444445,0.08722222222222231
3642,36,1800,1800,1800,03ca82dfa567fe10462c6a33319d31c503a6db7f5b64f2c92eaa5b738d74853a,139,1661,1798,2,1143,657,1126,674,0.07722222222222222,0.635,0.5577777777777778,0.9988888888888889,0.6255555555555555,-0.3733333333333334,0.0011111111111111111,0.37444444444444447,0.37333333333333335,0.5380555555555556,0.6302777777777777,0.0922222222222221
3643,36,1800,1800,1800,5b607b9935773bc9f2123988c8e585c574ff2253551483fe017829111e669db1,129,1671,1798,2,1178,622,1104,696,0.07166666666666667,0.6544444444444445,0.5827777777777778,0.9988888888888889,0.6133333333333333,-0.38555555555555565,0.0011111111111111111,0.38666666666666666,0.38555555555555554,0.5352777777777779,0.633888888888889,0.0986111111111111
3644,36,1800,1800,1800,1446bc994874d739eff6545779969927675322a065d5aed255cf86a9d2d906a6,146,1654,1800,0,1169,631,1116,684,0.0811111111111111,0.6494444444444445,0.5683333333333334,1.0,0.62,-0.38,0.0,0.38,0.38,0.5405555555555556,0.6347222222222222,0.09416666666666662
3645,36,1800,1800,1800,45cf69783e8d88c50c6f1b77f37644aeb7714016448bdef784e02c9e930880ad,132,1668,1799,1,1170,630,1104,696,0.07333333333333333,0.65,0.5766666666666667,0.9994444444444445,0.6133333333333333,-0.3861111111111112,0.0005555555555555556,0.38666666666666666,0.3861111111111111,0.5363888888888889,0.6316666666666666,0.09527777777777768
3646,36,1800,1800,1800,daf6fd72aa39a8232505175e7fc17a95e40143628f4d9f8873d783c99ca345f7,149,1651,1800,0,1172,628,1109,691,0.08277777777777778,0.6511111111111111,0.5683333333333334,1.0,0.6161111111111112,-0.38388888888888884,0.0,0.3838888888888889,0.3838888888888889,0.5413888888888889,0.6336111111111111,0.0922222222222222
3647,36,1800,1800,1800,593cd9f14e34ddfa85e7e8682432b7518060b1d04110a760e38d85c0e1aa8d15,147,1653,1798,2,1185,615,1113,687,0.08166666666666667,0.6583333333333333,0.5766666666666667,0.9988888888888889,0.6183333333333333,-0.38055555555555565,0.0011111111111111111,0.38166666666666665,0.38055555555555554,0.5402777777777779,0.6383333333333333,0.09805555555555545
3648,36,1800,1800,1800,950786ab1037b7eef7f1837bae1d05e24d128200ed11b6700de02c92fa916972,157,1643,1799,1,1179,621,1104,696,0.08722222222222223,0.655,0.5677777777777778,0.9994444444444445,0.6133333333333333,-0.3861111111111112,0.0005555555555555556,0.38666666666666666,0.3861111111111111,0.5433333333333333,0.6341666666666667,0.09083333333333332
3649,36,1800,1800,1800,c42ff32896dddd5bfadb6847f7bacd9413b74e77628fb51d0d00d6910bc7be37,138,1662,1796,4,1174,626,1104,696,0.07666666666666666,0.6522222222222223,0.5755555555555556,0.9977777777777778,0.6133333333333333,-0.3844444444444445,0.0022222222222222222,0.38666666666666666,0.3844444444444444,0.5372222222222223,0.6327777777777778,0.0955555555555555
3650,36,1800,1800,1800,69c4a15bc8c9ccd6cc5cf05cdea2c0913c24047b1d50092f3ee67b31579c82d6,146,1654,1797,3,1178,622,1103,697,0.0811111111111111,0.6544444444444445,0.5733333333333334,0.9983333333333333,0.6127777777777778,-0.38555555555555554,0.0016666666666666668,0.38722222222222225,0.3855555555555556,0.5397222222222222,0.6336111111111111,0.09388888888888891
3651,36,1800,1800,1800,6bf3069bf670221c2a70d0c8e1594866ced5cad6e3811a60ef1ad5f9c09f4f43,147,1653,1798,2,1192,608,1090,710,0.08166666666666667,0.6622222222222223,0.5805555555555556,0.9988888888888889,0.6055555555555555,-0.3933333333333334,0.0011111111111111111,0.39444444444444443,0.3933333333333333,0.5402777777777779,0.633888888888889,0.09361111111111109
3652,36,1800,1800,1800,94a7a1b1aae53af1414cf5dbfca3d7a0e2fc8311c6e1ac6b1e36047d29d48950,144,1656,1800,0,1184,616,1107,693,0.08,0.6577777777777778,0.5777777777777778,1.0,0.615,-0.385,0.0,0.385,0.385,0.54,0.6363888888888889,0.09638888888888886
3653,36,1800,1800,1800,edb950e010f32d870861ca37a40c8e7211017c3b345cc4d549874361c259ef21,151,1649,1800,0,1154,646,1132,668,0.08388888888888889,0.6411111111111111,0.5572222222222222,1.0,0.6288888888888889,-0.37111111111111106,0.0,0.3711111111111111,0.3711111111111111,0.5419444444444445,0.635,0.09305555555555556
3654,36,1800,1800,1800,99abf55259bf6c21c9b7a0462f3be793c5a303ddf714f127300773e727924535,155,1645,1800,0,1173,627,1117,683,0.08611111111111111,0.6516666666666666,0.5655555555555555,1.0,0.6205555555555555,-0.3794444444444445,0.0,0.3794444444444444,0.3794444444444444,0.5430555555555555,0.6361111111111111,0.09305555555555556
3655,36,1800,1800,1800,5754516977b84df3e47252ccae05f7f01e784354a6e79c4249399afa083412a1,137,1663,1798,2,1179,621,1111,689,0.07611111111111112,0.655,0.5788888888888889,0.9988888888888889,0.6172222222222222,-0.3816666666666667,0.0011111111111111111,0.3827777777777778,0.38166666666666665,0.5375,0.6361111111111111,0.0986111111111111
3656,36,1800,1800,1800,43e0c530d4a4a771ae3fbdd361c956d8e9a7c90b4f8d3ae768a1928bb3074de7,143,1657,1799,1,1197,603,1116,684,0.07944444444444444,0.665,0.5855555555555556,0.9994444444444445,0.62,-0.3794444444444445,0.0005555555555555556,0.38,0.3794444444444445,0.5394444444444445,0.6425000000000001,0.10305555555555557
3657,36,1800,1800,1800,eeea4c4da437b65954f76ec94f285b5f5b35a5d1bb472f71598399dc348c222d,154,1646,1800,0,1193,607,1113,687,0.08555555555555555,0.6627777777777778,0.5772222222222223,1.0,0.6183333333333333,-0.3816666666666667,0.0,0.38166666666666665,0.38166666666666665,0.5427777777777778,0.6405555555555555,0.09777777777777774
3658,36,1800,1800,1800,50d5871324d87303eccdc3ae67fed46c9a71f8fef19db3f20144c1f2f4b01000,148,1652,1799,1,1183,617,1096,704,0.08222222222222222,0.6572222222222223,0.5750000000000001,0.9994444444444445,0.6088888888888889,-0.39055555555555554,0.0005555555555555556,0.39111111111111113,0.3905555555555556,0.5408333333333334,0.6330555555555556,0.0922222222222222
3659,36,1800,1800,1800,ab687d9d7118d262a57cacf3b37ec24790e04084c4e40c6ddef41f3f8d2c78ca,149,1651,1798,2,1178,622,1106,694,0.08277777777777778,0.6544444444444445,0.5716666666666668,0.9988888888888889,0.6144444444444445,-0.3844444444444445,0.0011111111111111111,0.38555555555555554,0.3844444444444444,0.5408333333333334,0.6344444444444445,0.09361111111111109
3660,36,1800,1800,1800,13a9f99bac661c04693a5b0cae0ab0a56bb4e70a946efc9a67671dc36244207c,154,1646,1798,2,1188,612,1117,683,0.08555555555555555,0.66,0.5744444444444445,0.9988888888888889,0.6205555555555555,-0.3783333333333334,0.0011111111111111111,0.3794444444444444,0.3783333333333333,0.5422222222222223,0.6402777777777777,0.09805555555555545
3661,36,1800,1800,1800,2ab7af64c42b9f7e3a80544ad0ce3e927a405659afd265129a853dd2d437b9cf,152,1648,1800,0,1160,640,1136,664,0.08444444444444445,0.6444444444444445,0.56,1.0,0.6311111111111111,-0.36888888888888893,0.0,0.3688888888888889,0.3688888888888889,0.5422222222222223,0.6377777777777778,0.0955555555555555
3662,36,1800,1800,1800,56654642062755e1253d6388d378596b38db6cf910e63ee891a1aaa2937c5622,145,1655,1800,0,1186,614,1093,707,0.08055555555555556,0.6588888888888889,0.5783333333333333,1.0,0.6072222222222222,-0.3927777777777778,0.0,0.3927777777777778,0.3927777777777778,0.5402777777777777,0.6330555555555555,0.09277777777777774
3663,36,1800,1800,1800,23dbd6587fcff418f9b161ea5132efa439b67dfc5ba75ceb4d20b18c9c46d973,142,1658,1799,1,1165,635,1109,691,0.07888888888888888,0.6472222222222223,0.5683333333333334,0.9994444444444445,0.6161111111111112,-0.3833333333333333,0.0005555555555555556,0.3838888888888889,0.38333333333333336,0.5391666666666667,0.6316666666666667,0.09250000000000003
3664,36,1800,1800,1800,ac85470f92db98d814730f564a08104cf837b63d537b879f5d0fe25bdaa934a1,143,1657,1798,2,1163,637,1107,693,0.07944444444444444,0.6461111111111111,0.5666666666666667,0.9988888888888889,0.615,-0.38388888888888895,0.0011111111111111111,0.385,0.3838888888888889,0.5391666666666667,0.6305555555555555,0.09138888888888885
3665,36,1800,1800,1800,475f9daab301cdd6f2e0cb8a7c7bd3d7cb7cd32e5da5366a15c57d99a25f0eda,138,1662,1800,0,1181,619,1120,680,0.07666666666666666,0.6561111111111111,0.5794444444444444,1.0,0.6222222222222222,-0.37777777777777777,0.0,0.37777777777777777,0.37777777777777777,0.5383333333333333,0.6391666666666667,0.10083333333333333
3666,36,1800,1800,1800,fd3cfd69f8cb0211908531c1328c1c3c312bb54af9d768911bd35bf02e37394e,156,1644,1800,0,1145,655,1115,685,0.08666666666666667,0.6361111111111111,0.5494444444444444,1.0,0.6194444444444445,-0.38055555555555554,0.0,0.38055555555555554,0.38055555555555554,0.5433333333333333,0.6277777777777778,0.08444444444444443
3667,36,1800,1800,1800,90e9611d5ec7474f5e58393df3cb59e2247ebaa654cbcf66e902c8d8c790794c,151,1649,1800,0,1159,641,1138,662,0.08388888888888889,0.6438888888888888,0.5599999999999999,1.0,0.6322222222222222,-0.36777777777777776,0.0,0.36777777777777776,0.36777777777777776,0.5419444444444445,0.6380555555555556,0.09611111111111115
3668,36,1800,1800,1800,c48583d2a4e2be1b075b47d4119cb96562caab0a99624d59a95f7221b751cbae,152,1648,1799,1,1142,658,1124,676,0.08444444444444445,0.6344444444444445,0.55,0.9994444444444445,0.6244444444444445,-0.375,0.0005555555555555556,0.37555555555555553,0.375,0.5419444444444445,0.6294444444444445,0.08750000000000002
3669,36,1800,1800,1800,85e48452d0be21a16fa85ed624fc1be3ff1037b0ec3567fc0642042253ef17bf,136,1664,1800,0,1180,620,1108,692,0.07555555555555556,0.6555555555555556,0.58,1.0,0.6155555555555555,-0.3844444444444445,0.0,0.3844444444444444,0.3844444444444444,0.5377777777777778,0.6355555555555555,0.09777777777777774
3670,36,1800,1800,1800,657e0a5b89b2f1dc3ca9d6aa4a37d501db5a9ff882fbf7b930026b5cdab71d54,150,1650,1798,2,1153,647,1101,699,0.08333333333333333,0.6405555555555555,0.5572222222222222,0.9988888888888889,0.6116666666666667,-0.38722222222222225,0.0011111111111111111,0.3883333333333333,0.3872222222222222,0.5411111111111111,0.6261111111111111,0.08499999999999996
3671,36,1800,1800,1800,3ca3c928c91f3b094d3e059cd4ef1b5154ea3bc7a0a3d893e5a11e23cccbff0b,137,1663,1799,1,1152,648,1126,674,0.07611111111111112,0.64,0.5638888888888889,0.9994444444444445,0.6255555555555555,-0.37388888888888894,0.0005555555555555556,0.37444444444444447,0.37388888888888894,0.5377777777777778,0.6327777777777778,0.09499999999999997
3672,36,1800,1800,1800,c074fa0a7deb85a3f357f371a68968e3f3d8ee9c7c21c8aa661c2490d671651b,154,1646,1799,1,1170,630,1124,676,0.08555555555555555,0.65,0.5644444444444445,0.9994444444444445,0.6244444444444445,-0.375,0.0005555555555555556,0.37555555555555553,0.375,0.5425,0.6372222222222222,0.09472222222222226
3673,36,1800,1800,1800,90088fdefd20bac24f825e14084933fe27e8c78b4db81b01acd3ceda747ca46b,143,1657,1799,1,1174,626,1113,687,0.07944444444444444,0.6522222222222223,0.5727777777777778,0.9994444444444445,0.6183333333333333,-0.3811111111111112,0.0005555555555555556,0.38166666666666665,0.3811111111111111,0.5394444444444445,0.6352777777777778,0.09583333333333333
3674,36,1800,1800,1800,6e615b3cfcce575a9e0d9bfa91528075271c5e01d8c306ffad7f6de73e318f47,159,1641,1800,0,1190,610,1102,698,0.08833333333333333,0.6611111111111111,0.5727777777777777,1.0,0.6122222222222222,-0.3877777777777778,0.0,0.3877777777777778,0.3877777777777778,0.5441666666666667,0.6366666666666667,0.09250000000000003
3675,36,1800,1800,1800,d1bc9895559ce2513f9d096f71a1ead320e17d0b3ee326efcf1457824b4e1966,144,1656,1799,1,1161,639,1105,695,0.08,0.645,0.5650000000000001,0.9994444444444445,0.6138888888888889,-0.38555555555555554,0.0005555555555555556,0.3861111111111111,0.3855555555555556,0.5397222222222222,0.6294444444444445,0.08972222222222226
3676,36,1800,1800,1800,dc942800153fd9cf2ac100e14d56879275fad9163dbad9999ef5f768b020c563,147,1653,1800,0,1171,629,1110,690,0.08166666666666667,0.6505555555555556,0.5688888888888889,1.0,0.6166666666666667,-0.3833333333333333,0.0,0.38333333333333336,0.38333333333333336,0.5408333333333333,0.6336111111111111,0.09277777777777785
3677,36,1800,1800,1800,ff0f1d8e3185165b881999687c5e7617a51a322ddfae6cee8cd16f1e36eb83ec,152,1648,1799,1,1182,618,1127,673,0.08444444444444445,0.6566666666666666,0.5722222222222222,0.9994444444444445,0.6261111111111111,-0.3733333333333334,0.0005555555555555556,0.3738888888888889,0.37333333333333335,0.5419444444444445,0.6413888888888888,0.09944444444444434
3678,36,1800,1800,1800,c4f1e8c729e93fdcb8678e70f951e2c2bc507a9bec87f3c5ab226bb2974470e4,133,1667,1800,0,1195,605,1099,701,0.07388888888888889,0.6638888888888889,0.59,1.0,0.6105555555555555,-0.3894444444444445,0.0,0.3894444444444444,0.3894444444444444,0.5369444444444444,0.6372222222222221,0.10027777777777769
3679,36,1800,1800,1800,c502a6773318849529e3dc8d9541f8a5bd56aa36e8aea2ac1b0ee6086733f7a5,138,1662,1799,1,1187,613,1117,683,0.07666666666666666,0.6594444444444445,0.5827777777777778,0.9994444444444445,0.6205555555555555,-0.37888888888888894,0.0005555555555555556,0.3794444444444444,0.3788888888888889,0.5380555555555555,0.64,0.1019444444444445
3680,36,1800,1800,1800,f83fb00ba65d1c67bdaa1d7d3d7463a36806a67f8e11cefce844923add60aec6,146,1654,1799,1,1187,613,1109,691,0.0811111111111111,0.6594444444444445,0.5783333333333334,0.9994444444444445,0.6161111111111112,-0.3833333333333333,0.0005555555555555556,0.3838888888888889,0.38333333333333336,0.5402777777777777,0.6377777777777778,0.09750000000000003
3681,36,1800,1800,1800,cf22e035e6acf26dddcdd7498df0c6de42831f3334aaf718099b8538bbaa4ee8,130,1670,1799,1,1179,621,1130,670,0.07222222222222222,0.655,0.5827777777777778,0.9994444444444445,0.6277777777777778,-0.3716666666666667,0.0005555555555555556,0.37222222222222223,0.3716666666666667,0.5358333333333334,0.6413888888888889,0.10555555555555551
3682,36,1800,1800,1800,0002edcc56f7321758ade05de99622ea7ab7727eddfdd0f6fb356edd1335d0dd,140,1660,1800,0,1172,628,1121,679,0.07777777777777778,0.6511111111111111,0.5733333333333333,1.0,0.6227777777777778,-0.37722222222222224,0.0,0.37722222222222224,0.37722222222222224,0.5388888888888889,0.6369444444444444,0.09805555555555556
3683,36,1800,1800,1800,1db183d7a8d4e11f332c3731309ca8019296e7f551c163d7de128be941f97784,153,1647,1799,1,1199,601,1097,703,0.085,0.6661111111111111,0.5811111111111111,0.9994444444444445,0.6094444444444445,-0.39,0.0005555555555555556,0.39055555555555554,0.39,0.5422222222222223,0.6377777777777778,0.0955555555555555
3684,36,1800,1800,1800,8a36c71ee67646c363644799afa37f666eda18aa7466cc36109b8cb30b3d0c61,147,1653,1800,0,1164,636,1112,688,0.08166666666666667,0.6466666666666666,0.565,1.0,0.6177777777777778,-0.38222222222222224,0.0,0.38222222222222224,0.38222222222222224,0.5408333333333333,0.6322222222222222,0.09138888888888896
3685,36,1800,1800,1800,ddd2a93372b29f081c2673abee0d294f5730073d50166a2123076d3044923772,150,1650,1800,0,1160,640,1119,681,0.08333333333333333,0.6444444444444445,0.5611111111111111,1.0,0.6216666666666667,-0.3783333333333333,0.0,0.37833333333333335,0.37833333333333335,0.5416666666666666,0.6330555555555556,0.09138888888888896
3686,36,1800,1800,1800,44016731fdd98872fb38fddb3bb26ef284c47e8f26b7776ef5fe0aab3afa8ed3,151,1649,1799,1,1172,628,1120,680,0.08388888888888889,0.6511111111111111,0.5672222222222222,0.9994444444444445,0.6222222222222222,-0.37722222222222224,0.0005555555555555556,0.37777777777777777,0.37722222222222224,0.5416666666666666,0.6366666666666667,0.09500000000000008
3687,36,1800,1800,1800,00d85e0b345c26520b0f7befb8689e44c0a3eda8c192eb015659f6b8d3f6b437,142,1658,1798,2,1184,616,1096,704,0.07888888888888888,0.6577777777777778,0.5788888888888889,0.9988888888888889,0.6088888888888889,-0.39,0.0011111111111111111,0.39111111111111113,0.39,0.5388888888888889,0.6333333333333333,0.09444444444444444
3688,36,1800,1800,1800,39e2c2716db178a12504a922c0affa79e3a7657f0019e71faa91c77eab235891,144,1656,1799,1,1177,623,1111,689,0.08,0.6538888888888889,0.5738888888888889,0.9994444444444445,0.6172222222222222,-0.38222222222222224,0.0005555555555555556,0.3827777777777778,0.38222222222222224,0.5397222222222222,0.6355555555555555,0.09583333333333333
3689,36,1800,1800,1800,878cb8ea7bdb15b08b18143d1128e247f4a4edc450a8a992c83365e49ea19112,143,1657,1797,3,1181,619,1102,698,0.07944444444444444,0.6561111111111111,0.5766666666666667,0.9983333333333333,0.6122222222222222,-0.38611111111111107,0.0016666666666666668,0.3877777777777778,0.3861111111111111,0.5388888888888889,0.6341666666666667,0.0952777777777778
3690,36,1800,1800,1800,2e346f909707091819f055d4d9097cb84cf1f6df91b32eae849fec4cc9f3b914,138,1662,1798,2,1138,662,1129,671,0.07666666666666666,0.6322222222222222,0.5555555555555556,0.9988888888888889,0.6272222222222222,-0.3716666666666667,0.0011111111111111111,0.37277777777777776,0.37166666666666665,0.5377777777777778,0.6297222222222223,0.0919444444444445
3691,36,1800,1800,1800,d0e51436a79a2cb7f147d603940a1077ae6e2a4fe62ab35526843d8fe4776c9a,149,1651,1800,0,1167,633,1109,691,0.08277777777777778,0.6483333333333333,0.5655555555555556,1.0,0.6161111111111112,-0.38388888888888884,0.0,0.3838888888888889,0.3838888888888889,0.5413888888888889,0.6322222222222222,0.09083333333333332
3692,36,1800,1800,1800,9ee28a9f22d1b32a3e67e59de6a319b595ee6be3158ee18bf4f2260d67513533,139,1661,1798,2,1164,636,1112,688,0.07722222222222222,0.6466666666666666,0.5694444444444444,0.9988888888888889,0.6177777777777778,-0.3811111111111112,0.0011111111111111111,0.38222222222222224,0.3811111111111111,0.5380555555555556,0.6322222222222222,0.09416666666666662
3693,36,1800,1800,1800,d4774bf8dca809970549618315488410de11390af09797c83ac9734a74c1ffeb,126,1674,1800,0,1151,649,1105,695,0.07,0.6394444444444445,0.5694444444444444,1.0,0.6138888888888889,-0.38611111111111107,0.0,0.3861111111111111,0.3861111111111111,0.535,0.6266666666666667,0.09166666666666667
3694,36,1800,1800,1800,9c6cf61c7ceecdbab66b1d2cc62af7eeb63fbb11d82e8bb9077d36dc616e79db,136,1664,1799,1,1149,651,1100,700,0.07555555555555556,0.6383333333333333,0.5627777777777777,0.9994444444444445,0.6111111111111112,-0.3883333333333333,0.0005555555555555556,0.3888888888888889,0.38833333333333336,0.5375,0.6247222222222222,0.0872222222222222
3695,36,1800,1800,1800,58da39eb7dfc7b4d4cc7097af9d32414ee6221e0cc6196b39d89a9975be8c9e1,152,1648,1799,1,1181,619,1124,676,0.08444444444444445,0.6561111111111111,0.5716666666666667,0.9994444444444445,0.6244444444444445,-0.375,0.0005555555555555556,0.37555555555555553,0.375,0.5419444444444445,0.6402777777777777,0.09833333333333327
3696,36,1800,1800,1800,efe4c4cd451d9bd8b606196586a8ff67aa32b1c44356050382589f1d4e91daff,143,1657,1797,3,1159,641,1129,671,0.07944444444444444,0.6438888888888888,0.5644444444444444,0.9983333333333333,0.6272222222222222,-0.37111111111111106,0.0016666666666666668,0.37277777777777776,0.3711111111111111,0.5388888888888889,0.6355555555555555,0.09666666666666668
3697,36,1800,1800,1800,1708c380941a806bc64c14c5ae8d3a30d22a638d9fc5e4bcf916fc634d593734,160,1640,1798,2,1172,628,1097,703,0.08888888888888889,0.6511111111111111,0.5622222222222222,0.9988888888888889,0.6094444444444445,-0.3894444444444445,0.0011111111111111111,0.39055555555555554,0.3894444444444444,0.5438888888888889,0.6302777777777777,0.08638888888888885
3698,36,1800,1800,1800,e3fac5af5c198bf74c622a5d05797b5e629753c6211cbcf0c8c6497fdf03a2c5,159,1641,1798,2,1186,614,1118,682,0.08833333333333333,0.6588888888888889,0.5705555555555555,0.9988888888888889,0.6211111111111111,-0.3777777777777779,0.0011111111111111111,0.3788888888888889,0.37777777777777777,0.5436111111111112,0.6399999999999999,0.09638888888888875
