planned_decision_id,decision_order,decision_class,simulation_unit_id,external_optimizer_seed,payload_logical_sha256,n_samples,mean_dt_external_s,median_dt_external_s,afino_dt_m0_s,afino_dt_m1_s,afino_dt_m2_s,mean_dt_match_m0,mean_dt_match_m1,mean_dt_match_m2,mean_dt_contract_match,positive_fftfreq_bin_count_external,rfftfreq_positive_bin_count_external,afino_positive_bin_count_m0,afino_positive_bin_count_m1,afino_positive_bin_count_m2,positive_fftfreq_match_m0,positive_fftfreq_match_m1,positive_fftfreq_match_m2,positive_fftfreq_contract_match,legacy_rfftfreq_match_m0,legacy_rfftfreq_match_m1,legacy_rfftfreq_match_m2
F3B5_HO_D3323,3323,BASELINE,F3BBG_N120_A2_Q001_R019:NULL:PRIMARY,0,4a493e8fcfe0473e35e347c8d6ee7bd9a0e80f58c5b4550aa410be7782eaf736,120,20.0,20.0,20.0,20.0,20.0,True,True,True,True,59,60,59,59,59,True,True,True,True,False,False,False
F3B5_HO_D3324,3324,BASELINE,F3BBG_N120_A2_Q001_R019:POS:PRIMARY,0,fc1a81f0d544bbf488a61c048afe00d128eea9853349531efa5501b0602c428a,120,20.0,20.0,20.0,20.0,20.0,True,True,True,True,59,60,59,59,59,True,True,True,True,False,False,False
F3B5_HO_D3325,3325,BASELINE,F3BBG_N120_A2_Q001_R020:NULL:PRIMARY,0,4c91c7fee38cacb0da299c482425303de3d469f8fd153eb0cc7b6e8f296c4312,120,20.0,20.0,20.0,20.0,20.0,True,True,True,True,59,60,59,59,59,True,True,True,True,False,False,False
F3B5_HO_D3326,3326,BASELINE,F3BBG_N120_A2_Q001_R020:POS:PRIMARY,0,afbf96b24e287a7bebc4931c7a44f74e9171cf1088928d9625f9eadbbcf13a67,120,20.0,20.0,20.0,20.0,20.0,True,True,True,True,59,60,59,59,59,True,True,True,True,False,False,False
F3B5_HO_D3327,3327,BASELINE,F3BBG_N120_A2_Q001_R021:NULL:PRIMARY,0,e5841d971ff4d64308e6895bc7db249070481f8c8e8d6049edaac7f24e854b57,120,20.0,20.0,20.0,20.0,20.0,True,True,True,True,59,60,59,59,59,True,True,True,True,False,False,False
F3B5_HO_D3328,3328,BASELINE,F3BBG_N120_A2_Q001_R021:POS:PRIMARY,0,b567212ecacf1fc03515e879136e11b47e1559d8043192d78b6b901e42b0926b,120,20.0,20.0,20.0,20.0,20.0,True,True,True,True,59,60,59,59,59,True,True,True,True,False,False,False
F3B5_HO_D3329,3329,BASELINE,F3BBG_N120_A2_Q001_R023:NULL:PRIMARY,0,1e48c0f3fd771009e3f4d1ec8c43ce4e70550c93dae8b9ea407cb0f8511591a4,120,20.0,20.0,20.0,20.0,20.0,True,True,True,True,59,60,59,59,59,True,True,True,True,False,False,False
F3B5_HO_D3330,3330,BASELINE,F3BBG_N120_A2_Q001_R023:POS:PRIMARY,0,10f1bf412d6b792f086241bf9c76f2ad655cd85be60b5d5b5f8796ec0bba9bf3,120,20.0,20.0,20.0,20.0,20.0,True,True,True,True,59,60,59,59,59,True,True,True,True,False,False,False
F3B5_HO_D3331,3331,BASELINE,F3BBG_N120_A2_Q001_R025:NULL:PRIMARY,0,82dc0e859dab1310c030048f5e1df8ac42cf5e6657424b4094f5788a57319913,120,20.0,20.0,20.0,20.0,20.0,True,True,True,True,59,60,59,59,59,True,True,True,True,False,False,False
F3B5_HO_D3332,3332,BASELINE,F3BBG_N120_A2_Q001_R025:POS:PRIMARY,0,c67bf86181e666e47b574440124c5f23ecece1c8e1fa03ab39446427217bcf4b,120,20.0,20.0,20.0,20.0,20.0,True,True,True,True,59,60,59,59,59,True,True,True,True,False,False,False
F3B5_HO_D3333,3333,BASELINE,F3BBG_N120_A2_Q001_R026:NULL:PRIMARY,0,78a3f94bd62f2073fd886122b487a7c3c74eb72d11e95073c8a5dec4f6d18b9d,120,20.0,20.0,20.0,20.0,20.0,True,True,True,True,59,60,59,59,59,True,True,True,True,False,False,False
F3B5_HO_D3334,3334,BASELINE,F3BBG_N120_A2_Q001_R026:POS:PRIMARY,0,ab039f8895c07dba4388d2fbc706a9e90d361ec6733144f3819ee286f1de5080,120,20.0,20.0,20.0,20.0,20.0,True,True,True,True,59,60,59,59,59,True,True,True,True,False,False,False
F3B5_HO_D3335,3335,BASELINE,F3BBG_N120_A2_Q001_R029:NULL:PRIMARY,0,4d46fe6ad62f6dc581758993e73c657d5e382c529209716eadad7e6380e94f2a,120,20.0,20.0,20.0,20.0,20.0,True,True,True,True,59,60,59,59,59,True,True,True,True,False,False,False
F3B5_HO_D3336,3336,BASELINE,F3BBG_N120_A2_Q001_R029:POS:PRIMARY,0,fb37cfbe2df98a363800e90f8cd568349d5391b7cc1d9a7c747857eb1d6b9118,120,20.0,20.0,20.0,20.0,20.0,True,True,True,True,59,60,59,59,59,True,True,True,True,False,False,False
F3B5_HO_D3337,3337,BASELINE,F3BBG_N120_A2_Q001_R030:NULL:PRIMARY,0,d0bc13fc005d51ee9c12e05a98fa8f42c93475992e9f31b5fc3cde060342f92f,120,20.0,20.0,20.0,20.0,20.0,True,True,True,True,59,60,59,59,59,True,True,True,True,False,False,False
F3B5_HO_D3338,3338,BASELINE,F3BBG_N120_A2_Q001_R030:POS:PRIMARY,0,a3dd046ef87190b30870a0bcb465e066e98fe0172da8e07c468c3ffed9aa6cac,120,20.0,20.0,20.0,20.0,20.0,True,True,True,True,59,60,59,59,59,True,True,True,True,False,False,False
F3B5_HO_D3339,3339,BASELINE,F3BBG_N120_A2_Q001_R031:NULL:PRIMARY,0,b86e4ecafddce01b37615820d1b8d93cf137308631d0da00d3d8ff908a04fc2b,120,20.0,20.0,20.0,20.0,20.0,True,True,True,True,59,60,59,59,59,True,True,True,True,False,False,False
F3B5_HO_D3340,3340,BASELINE,F3BBG_N120_A2_Q001_R031:POS:PRIMARY,0,07ba8a7efae6c002b78c035cd0b6584e21a386378b4884a0a594be8690e33f3b,120,20.0,20.0,20.0,20.0,20.0,True,True,True,True,59,60,59,59,59,True,True,True,True,False,False,False
F3B5_HO_D3341,3341,BASELINE,F3BBG_N120_A2_Q001_R032:NULL:PRIMARY,0,6a8a6dac4e78953329ee707cbe18498f605920e7974ba9fecccdecca67bcfb9a,120,20.0,20.0,20.0,20.0,20.0,True,True,True,True,59,60,59,59,59,True,True,True,True,False,False,False
F3B5_HO_D3342,3342,BASELINE,F3BBG_N120_A2_Q001_R032:POS:PRIMARY,0,24737ee8482a4ec1c4c487264ac632af9f71145c4bedc842807b924dfa432343,120,20.0,20.0,20.0,20.0,20.0,True,True,True,True,59,60,59,59,59,True,True,True,True,False,False,False
F3B5_HO_D3343,3343,BASELINE,F3BBG_N120_A2_Q001_R033:NULL:PRIMARY,0,ff9816c53693a0156034a832009751f3bfa9bee5e8f8449b5366c37938a841bf,120,20.0,20.0,20.0,20.0,20.0,True,True,True,True,59,60,59,59,59,True,True,True,True,False,False,False
F3B5_HO_D3344,3344,BASELINE,F3BBG_N120_A2_Q001_R033:POS:PRIMARY,0,66a8eec5f1805f2a7ee7e6bba0c6898005237155e10cc65f85e5bbc71a006322,120,20.0,20.0,20.0,20.0,20.0,True,True,True,True,59,60,59,59,59,True,True,True,True,False,False,False
F3B5_HO_D3345,3345,BASELINE,F3BBG_N120_A2_Q001_R034:NULL:PRIMARY,0,6acf6bd7715d849fb8e4dc4f6aa7d5e839c4425b5206400a11899919246c76cf,120,20.0,20.0,20.0,20.0,20.0,True,True,True,True,59,60,59,59,59,True,True,True,True,False,False,False
F3B5_HO_D3346,3346,BASELINE,F3BBG_N120_A2_Q001_R034:POS:PRIMARY,0,6c172718b7f3eb93dc8768927e79c3718d9198a0610401cb739d023c815ba3e3,120,20.0,20.0,20.0,20.0,20.0,True,True,True,True,59,60,59,59,59,True,True,True,True,False,False,False
F3B5_HO_D3347,3347,BASELINE,F3BBG_N120_A2_Q001_R038:NULL:PRIMARY,0,b04d06e908e9f91604bb5e77ec37a5b16934c12a83ec3a1e292f1172b30cd5dc,120,20.0,20.0,20.0,20.0,20.0,True,True,True,True,59,60,59,59,59,True,True,True,True,False,False,False
F3B5_HO_D3348,3348,BASELINE,F3BBG_N120_A2_Q001_R038:POS:PRIMARY,0,bf015e36d203fd49ce9055650a7b8f46f23caef7b3ce43b89726a031fc9c30b5,120,20.0,20.0,20.0,20.0,20.0,True,True,True,True,59,60,59,59,59,True,True,True,True,False,False,False
F3B5_HO_D3349,3349,BASELINE,F3BBG_N120_A2_Q001_R043:NULL:PRIMARY,0,fbb4de3b507d5c098c7d01f64e91c1e0d1af9fd88404fdde42ee288282b483fb,120,20.0,20.0,20.0,20.0,20.0,True,True,True,True,59,60,59,59,59,True,True,True,True,False,False,False
F3B5_HO_D3350,3350,BASELINE,F3BBG_N120_A2_Q001_R043:POS:PRIMARY,0,b056070ec1bfc2d198b7d31ff54e02ba96840904975d9460ae91e9f7084b8d58,120,20.0,20.0,20.0,20.0,20.0,True,True,True,True,59,60,59,59,59,True,True,True,True,False,False,False
F3B5_HO_D3351,3351,BASELINE,F3BBG_N120_A2_Q001_R047:NULL:PRIMARY,0,2def2271c3c555cfef962d053fcde9ac7033da8807f96513935c7ab9e6be75fd,120,20.0,20.0,20.0,20.0,20.0,True,True,True,True,59,60,59,59,59,True,True,True,True,False,False,False
F3B5_HO_D3352,3352,BASELINE,F3BBG_N120_A2_Q001_R047:POS:PRIMARY,0,1cef91b6ceff853dbea44e7b33d1278c1f3a69b9420de9708313923e6c49493f,120,20.0,20.0,20.0,20.0,20.0,True,True,True,True,59,60,59,59,59,True,True,True,True,False,False,False
F3B5_HO_D3353,3353,BASELINE,F3BBG_N120_A2_Q001_R049:NULL:PRIMARY,0,bd47cbe73b98583c90ef04b4b5e663174d4e069b30f1b104a878ae1b241423f3,120,20.0,20.0,20.0,20.0,20.0,True,True,True,True,59,60,59,59,59,True,True,True,True,False,False,False
F3B5_HO_D3354,3354,BASELINE,F3BBG_N120_A2_Q001_R049:POS:PRIMARY,0,2e62699e0ef9277c0284bdd12de90caab886940e07a12271169f9c0dfdd55b89,120,20.0,20.0,20.0,20.0,20.0,True,True,True,True,59,60,59,59,59,True,True,True,True,False,False,False
F3B5_HO_D3355,3355,BASELINE,F3BBG_N120_A2_Q001_R052:NULL:PRIMARY,0,34ced4065dccdf88518be799f8a93ff89c23ef81b4a8bb41ea2c137dcea61ad1,120,20.0,20.0,20.0,20.0,20.0,True,True,True,True,59,60,59,59,59,True,True,True,True,False,False,False
F3B5_HO_D3356,3356,BASELINE,F3BBG_N120_A2_Q001_R052:POS:PRIMARY,0,98eedab418649de1463b6d2f95cd4e48aff6b5ccad4105c3a7647831df610842,120,20.0,20.0,20.0,20.0,20.0,True,True,True,True,59,60,59,59,59,True,True,True,True,False,False,False
F3B5_HO_D3357,3357,BASELINE,F3BBG_N120_A2_Q001_R056:NULL:PRIMARY,0,d0b5a6b470cbb7a5e33ca06626351b19d75b234f234aa9ee154ed252b1b43133,120,20.0,20.0,20.0,20.0,20.0,True,True,True,True,59,60,59,59,59,True,True,True,True,False,False,False
F3B5_HO_D3358,3358,BASELINE,F3BBG_N120_A2_Q001_R056:POS:PRIMARY,0,edc7e17302a966542a6d93d4836ca13fa1bc8b1aabf9427dea1ce8d97b287467,120,20.0,20.0,20.0,20.0,20.0,True,True,True,True,59,60,59,59,59,True,True,True,True,False,False,False
F3B5_HO_D3359,3359,BASELINE,F3BBG_N120_A2_Q001_R060:NULL:PRIMARY,0,4f53d7a0e0587c60b025a68a1e215e3bfead7a4854b91d7ac965713f86e8ce00,120,20.0,20.0,20.0,20.0,20.0,True,True,True,True,59,60,59,59,59,True,True,True,True,False,False,False
F3B5_HO_D3360,3360,BASELINE,F3BBG_N120_A2_Q001_R060:POS:PRIMARY,0,4dc5e56ca0aadf4f469fc0e6cd86ea6b26e09417cfcf67ed4c3064f5aa2a6047,120,20.0,20.0,20.0,20.0,20.0,True,True,True,True,59,60,59,59,59,True,True,True,True,False,False,False
F3B5_HO_D3361,3361,BASELINE,F3BBG_N120_A2_Q001_R062:NULL:PRIMARY,0,e7f56f5ea951cc5934ff22ce5a6d793c3c781067d398a8a095fcca9f487d1675,120,20.0,20.0,20.0,20.0,20.0,True,True,True,True,59,60,59,59,59,True,True,True,True,False,False,False
F3B5_HO_D3362,3362,BASELINE,F3BBG_N120_A2_Q001_R062:POS:PRIMARY,0,5b5dcdf34fd36e59c853ce7fb4ce029a44461754b0c1c312235aca3d5328c2a5,120,20.0,20.0,20.0,20.0,20.0,True,True,True,True,59,60,59,59,59,True,True,True,True,False,False,False
F3B5_HO_D3363,3363,BASELINE,F3BBG_N120_A2_Q001_R063:NULL:PRIMARY,0,2d3374461f809fab67236dbab26b87f5d965a54d14414c171338b6367be9d3dc,120,20.0,20.0,20.0,20.0,20.0,True,True,True,True,59,60,59,59,59,True,True,True,True,False,False,False
F3B5_HO_D3364,3364,BASELINE,F3BBG_N120_A2_Q001_R063:POS:PRIMARY,0,455238fb0641b866386428c54ed27c4f8f39697f654367f4bec4bea862e6d5cc,120,20.0,20.0,20.0,20.0,20.0,True,True,True,True,59,60,59,59,59,True,True,True,True,False,False,False
F3B5_HO_D3365,3365,BASELINE,F3BBG_N120_A2_Q001_R064:NULL:PRIMARY,0,a3fec6a6cfda0e89f2cea392104eede7aaf3e492d6d85a9cd40afa06218aacfc,120,20.0,20.0,20.0,20.0,20.0,True,True,True,True,59,60,59,59,59,True,True,True,True,False,False,False
F3B5_HO_D3366,3366,BASELINE,F3BBG_N120_A2_Q001_R064:POS:PRIMARY,0,800ed366e6144cb51301413afdfe79c8054a91e2ab08e5f2f0993369c2da6c95,120,20.0,20.0,20.0,20.0,20.0,True,True,True,True,59,60,59,59,59,True,True,True,True,False,False,False
F3B5_HO_D3367,3367,BASELINE,F3BBG_N120_A2_Q001_R067:NULL:PRIMARY,0,1b31e61da4a8bfa7623105c91dc0bbbc43f5d79ed9cb23c3fb724b251b18cf6d,120,20.0,20.0,20.0,20.0,20.0,True,True,True,True,59,60,59,59,59,True,True,True,True,False,False,False
F3B5_HO_D3368,3368,BASELINE,F3BBG_N120_A2_Q001_R067:POS:PRIMARY,0,d82cf6a882aa62fb9af17ce9844fb77c636464c3fc1dc6896e15d3277b0edced,120,20.0,20.0,20.0,20.0,20.0,True,True,True,True,59,60,59,59,59,True,True,True,True,False,False,False
F3B5_HO_D3369,3369,BASELINE,F3BBG_N120_A2_Q001_R070:NULL:PRIMARY,0,2506d64c5d183c36a3bd0f767a1cdc7f630f707960e7105d2f9ef63c92d05c78,120,20.0,20.0,20.0,20.0,20.0,True,True,True,True,59,60,59,59,59,True,True,True,True,False,False,False
F3B5_HO_D3370,3370,BASELINE,F3BBG_N120_A2_Q001_R070:POS:PRIMARY,0,ba43de5fe478bae37c7c873e09663555af1d7b10e05966a634b4acf336f9fece,120,20.0,20.0,20.0,20.0,20.0,True,True,True,True,59,60,59,59,59,True,True,True,True,False,False,False
F3B5_HO_D3371,3371,BASELINE,F3BBG_N120_A2_Q001_R072:NULL:PRIMARY,0,b62bf13a9c60983a2a9a076fe714fb99e7088def8bc4c33d4d363fc8f5e98077,120,20.0,20.0,20.0,20.0,20.0,True,True,True,True,59,60,59,59,59,True,True,True,True,False,False,False
F3B5_HO_D3372,3372,BASELINE,F3BBG_N120_A2_Q001_R072:POS:PRIMARY,0,54b0e9031a199750196c306f08cd265b5478edf1891b383a8444cf469d785071,120,20.0,20.0,20.0,20.0,20.0,True,True,True,True,59,60,59,59,59,True,True,True,True,False,False,False
F3B5_HO_D3373,3373,BASELINE,F3BBG_N120_A2_Q001_R076:NULL:PRIMARY,0,021cd0908d985553b76afe89ba96e56f685b9ef845e226216ac27651fad7fa16,120,20.0,20.0,20.0,20.0,20.0,True,True,True,True,59,60,59,59,59,True,True,True,True,False,False,False
F3B5_HO_D3374,3374,BASELINE,F3BBG_N120_A2_Q001_R076:POS:PRIMARY,0,0bae5a43ec275344c2c85fc409a35fc2ea1a08b42355be7b9747187c887f8127,120,20.0,20.0,20.0,20.0,20.0,True,True,True,True,59,60,59,59,59,True,True,True,True,False,False,False
F3B5_HO_D3375,3375,BASELINE,F3BBG_N120_A2_Q001_R077:NULL:PRIMARY,0,6a7e6cc22c12a5064662519cf2c50af3f007e8f6e2b8e701d3e8655269d707f8,120,20.0,20.0,20.0,20.0,20.0,True,True,True,True,59,60,59,59,59,True,True,True,True,False,False,False
F3B5_HO_D3376,3376,BASELINE,F3BBG_N120_A2_Q001_R077:POS:PRIMARY,0,5ed6650e49ba2bd61931183ed42bb2bd0af378546b0dfd5e7c7e9d6179d82fda,120,20.0,20.0,20.0,20.0,20.0,True,True,True,True,59,60,59,59,59,True,True,True,True,False,False,False
F3B5_HO_D3377,3377,BASELINE,F3BBG_N120_A2_Q001_R078:NULL:PRIMARY,0,6558707894b559cd09c607d89047ead5e82c95cd9ad4efc5ae52a99a70bfc5d5,120,20.0,20.0,20.0,20.0,20.0,True,True,True,True,59,60,59,59,59,True,True,True,True,False,False,False
F3B5_HO_D3378,3378,BASELINE,F3BBG_N120_A2_Q001_R078:POS:PRIMARY,0,02fbef589ce53d4b2e6245c0908dbebd424c92db3e0c6b948c9bca31597edda3,120,20.0,20.0,20.0,20.0,20.0,True,True,True,True,59,60,59,59,59,True,True,True,True,False,False,False
F3B5_HO_D3379,3379,BASELINE,F3BBG_N120_A2_Q001_R081:NULL:PRIMARY,0,a8321be4e432b4d1c160b87807721f327a0ce14606ed55f6cb03a96759cbf16f,120,20.0,20.0,20.0,20.0,20.0,True,True,True,True,59,60,59,59,59,True,True,True,True,False,False,False
F3B5_HO_D3380,3380,BASELINE,F3BBG_N120_A2_Q001_R081:POS:PRIMARY,0,3f158beda9d8f4b41d72a0c8d077eb5de7badd92f7ab88d98a2d0929dd222848,120,20.0,20.0,20.0,20.0,20.0,True,True,True,True,59,60,59,59,59,True,True,True,True,False,False,False
F3B5_HO_D3381,3381,BASELINE,F3BBG_N120_A2_Q001_R085:NULL:PRIMARY,0,69bb6736c215544bfda776c79f41ace119f50769d061ebc22680029e936898ad,120,20.0,20.0,20.0,20.0,20.0,True,True,True,True,59,60,59,59,59,True,True,True,True,False,False,False
F3B5_HO_D3382,3382,BASELINE,F3BBG_N120_A2_Q001_R085:POS:PRIMARY,0,c29374f2a5515914a15cb1418248ba255b5b9d4d29a8859d2b92d8bf3363b01d,120,20.0,20.0,20.0,20.0,20.0,True,True,True,True,59,60,59,59,59,True,True,True,True,False,False,False
F3B5_HO_D3383,3383,BASELINE,F3BBG_N120_A2_Q001_R087:NULL:PRIMARY,0,31a01236dcf424cefdf15e530654d6db60b34b70585b559d016c60e54aaa836b,120,20.0,20.0,20.0,20.0,20.0,True,True,True,True,59,60,59,59,59,True,True,True,True,False,False,False
F3B5_HO_D3384,3384,BASELINE,F3BBG_N120_A2_Q001_R087:POS:PRIMARY,0,ce9ec3699a6dd60360772e8c2720edaf3e99dcf02e14fbe63f07dbad0d7c3be5,120,20.0,20.0,20.0,20.0,20.0,True,True,True,True,59,60,59,59,59,True,True,True,True,False,False,False
F3B5_HO_D3385,3385,BASELINE,F3BBG_N120_A2_Q001_R088:NULL:PRIMARY,0,b6cc7b36a4e58f6fc475f8431558bea9015fbcd4b3009e9cb8dcc57eaa24fad1,120,20.0,20.0,20.0,20.0,20.0,True,True,True,True,59,60,59,59,59,True,True,True,True,False,False,False
F3B5_HO_D3386,3386,BASELINE,F3BBG_N120_A2_Q001_R088:POS:PRIMARY,0,4081aa3fda41c3082d9b5dff9214978cd2e464a6df598aad294a472c636c3c68,120,20.0,20.0,20.0,20.0,20.0,True,True,True,True,59,60,59,59,59,True,True,True,True,False,False,False
F3B5_HO_D3387,3387,BASELINE,F3BBG_N120_A2_Q001_R090:NULL:PRIMARY,0,8b831f7c9d9e7b0dfed44b7e78baed8fc66eea3c7da7566fe3bc8a780f78e0c9,120,20.0,20.0,20.0,20.0,20.0,True,True,True,True,59,60,59,59,59,True,True,True,True,False,False,False
F3B5_HO_D3388,3388,BASELINE,F3BBG_N120_A2_Q001_R090:POS:PRIMARY,0,14c011bb2f7412fa16769ce392c958e204cb29c619bd4278cd489b9b2186ce0f,120,20.0,20.0,20.0,20.0,20.0,True,True,True,True,59,60,59,59,59,True,True,True,True,False,False,False
F3B5_HO_D3389,3389,BASELINE,F3BBG_N120_A2_Q001_R091:NULL:PRIMARY,0,edea2c7552b6116262f5533a85d5be6f7ba4903e44ba5160259e4862da743aba,120,20.0,20.0,20.0,20.0,20.0,True,True,True,True,59,60,59,59,59,True,True,True,True,False,False,False
F3B5_HO_D3390,3390,BASELINE,F3BBG_N120_A2_Q001_R091:POS:PRIMARY,0,6a9b4386f4cfbc1fdc8010cde822c363545239aca83c137d540543bbc3d0b2ce,120,20.0,20.0,20.0,20.0,20.0,True,True,True,True,59,60,59,59,59,True,True,True,True,False,False,False
F3B5_HO_D3391,3391,BASELINE,F3BBG_N120_A2_Q001_R092:NULL:PRIMARY,0,339a8e34814db6c5a0221cba09741870db81708cd3ccc5976caee39f103bc137,120,20.0,20.0,20.0,20.0,20.0,True,True,True,True,59,60,59,59,59,True,True,True,True,False,False,False
F3B5_HO_D3392,3392,BASELINE,F3BBG_N120_A2_Q001_R092:POS:PRIMARY,0,3928252b11a41a832a5a7ea3148560d1cf2cc718130fe060ff69e55baa219b04,120,20.0,20.0,20.0,20.0,20.0,True,True,True,True,59,60,59,59,59,True,True,True,True,False,False,False
F3B5_HO_D3393,3393,BASELINE,F3BBG_N120_A2_Q001_R093:NULL:PRIMARY,0,82a932f6118566429ea36844023d3000748e28f976096db6a98428a40cecb4ec,120,20.0,20.0,20.0,20.0,20.0,True,True,True,True,59,60,59,59,59,True,True,True,True,False,False,False
F3B5_HO_D3394,3394,BASELINE,F3BBG_N120_A2_Q001_R093:POS:PRIMARY,0,d9289b1fe7218086cb6817d3ccf21bf073b84409ed0fdc90dae2324e769a00ec,120,20.0,20.0,20.0,20.0,20.0,True,True,True,True,59,60,59,59,59,True,True,True,True,False,False,False
F3B5_HO_D3395,3395,BASELINE,F3BBG_N120_A2_Q001_R096:NULL:PRIMARY,0,ca00371795ade1e405bcd353b0d85dc543145de4f54706e521e1e3e3c25181c2,120,20.0,20.0,20.0,20.0,20.0,True,True,True,True,59,60,59,59,59,True,True,True,True,False,False,False
F3B5_HO_D3396,3396,BASELINE,F3BBG_N120_A2_Q001_R096:POS:PRIMARY,0,da1d520d05e593d210b4344155456c49a2c68f26e9f933c472c6bfa1928cb0c0,120,20.0,20.0,20.0,20.0,20.0,True,True,True,True,59,60,59,59,59,True,True,True,True,False,False,False
F3B5_HO_D3397,3397,BASELINE,F3BBG_N120_A2_Q001_R098:NULL:PRIMARY,0,49ecc51b15ba97d1be86f5b1396e90b36d7d15023a0f9dd7608d2c0548a4f79a,120,20.0,20.0,20.0,20.0,20.0,True,True,True,True,59,60,59,59,59,True,True,True,True,False,False,False
F3B5_HO_D3398,3398,BASELINE,F3BBG_N120_A2_Q001_R098:POS:PRIMARY,0,7608cff98f5084163cf537797b4fb464c063d002c70b813fa97eeb42f36bcb33,120,20.0,20.0,20.0,20.0,20.0,True,True,True,True,59,60,59,59,59,True,True,True,True,False,False,False
F3B5_HO_D3399,3399,BASELINE,F3BBG_N120_A2_Q001_R099:NULL:PRIMARY,0,823e00f6163a2c08075f62bbd80053a212300b7b22d4353fb1dcae422bae7d18,120,20.0,20.0,20.0,20.0,20.0,True,True,True,True,59,60,59,59,59,True,True,True,True,False,False,False
F3B5_HO_D3400,3400,BASELINE,F3BBG_N120_A2_Q001_R099:POS:PRIMARY,0,08b751092b1209bb653bc8af5ad94489b4c65d480935934f19c9444423fc5802,120,20.0,20.0,20.0,20.0,20.0,True,True,True,True,59,60,59,59,59,True,True,True,True,False,False,False
F3B5_HO_D3401,3401,BASELINE,F3BBG_N120_A2_Q002_R005:NULL:PRIMARY,0,24ed4a1c80e0ad98f36619531517c1465ff55d91e9ce13812255b985982a6d8b,120,20.0,20.0,20.0,20.0,20.0,True,True,True,True,59,60,59,59,59,True,True,True,True,False,False,False
F3B5_HO_D3402,3402,BASELINE,F3BBG_N120_A2_Q002_R005:POS:PRIMARY,0,cf0830373bd151063ba6f915d9c701027a45b1479b3c3f65628f87d4499cc8a8,120,20.0,20.0,20.0,20.0,20.0,True,True,True,True,59,60,59,59,59,True,True,True,True,False,False,False
F3B5_HO_D3403,3403,BASELINE,F3BBG_N120_A2_Q002_R006:NULL:PRIMARY,0,a715345593bb70f486fccc5e31c824a0f23220ccde9e0dbee2cde42eb330216e,120,20.0,20.0,20.0,20.0,20.0,True,True,True,True,59,60,59,59,59,True,True,True,True,False,False,False
F3B5_HO_D3404,3404,BASELINE,F3BBG_N120_A2_Q002_R006:POS:PRIMARY,0,5feb49eb21f6b831899073945b90acaa71afb2370cee14fc66e583b7e3a2a63a,120,20.0,20.0,20.0,20.0,20.0,True,True,True,True,59,60,59,59,59,True,True,True,True,False,False,False
F3B5_HO_D3405,3405,BASELINE,F3BBG_N120_A2_Q002_R007:NULL:PRIMARY,0,8c1720fb0db29d06bd65f959fa98014a1baba473ee4382c73bc8e2f8ae13d548,120,20.0,20.0,20.0,20.0,20.0,True,True,True,True,59,60,59,59,59,True,True,True,True,False,False,False
F3B5_HO_D3406,3406,BASELINE,F3BBG_N120_A2_Q002_R007:POS:PRIMARY,0,87a62264428e089b2307fdbcaf828c724deb9e4cfd8264d3e44af6526e54f3bc,120,20.0,20.0,20.0,20.0,20.0,True,True,True,True,59,60,59,59,59,True,True,True,True,False,False,False
F3B5_HO_D3407,3407,BASELINE,F3BBG_N120_A2_Q002_R008:NULL:PRIMARY,0,dd856d105cf34c874271a74bfde33ff4634fa6d4b72e2f881fa0c697e2590ae3,120,20.0,20.0,20.0,20.0,20.0,True,True,True,True,59,60,59,59,59,True,True,True,True,False,False,False
F3B5_HO_D3408,3408,BASELINE,F3BBG_N120_A2_Q002_R008:POS:PRIMARY,0,67190d92cd8f4b6ca9955bf94dd6193bd7bff6e6e13e92d743f5dfa01b7b2552,120,20.0,20.0,20.0,20.0,20.0,True,True,True,True,59,60,59,59,59,True,True,True,True,False,False,False
F3B5_HO_D3409,3409,BASELINE,F3BBG_N120_A2_Q002_R009:NULL:PRIMARY,0,84bc5d8d04fde668cbd91ade6de89dfd67fa5f789df08a5b84829bf44aed8b1a,120,20.0,20.0,20.0,20.0,20.0,True,True,True,True,59,60,59,59,59,True,True,True,True,False,False,False
F3B5_HO_D3410,3410,BASELINE,F3BBG_N120_A2_Q002_R009:POS:PRIMARY,0,8fde45ae629ffe8488febb30827421d319c3b648668720d3ff16f5af08954840,120,20.0,20.0,20.0,20.0,20.0,True,True,True,True,59,60,59,59,59,True,True,True,True,False,False,False
F3B5_HO_D3411,3411,BASELINE,F3BBG_N120_A2_Q002_R012:NULL:PRIMARY,0,074bfabaeca6599bfff69d9c1bd93aec4ba5b6bc9cd6b80fb83c7c5cf32ee063,120,20.0,20.0,20.0,20.0,20.0,True,True,True,True,59,60,59,59,59,True,True,True,True,False,False,False
F3B5_HO_D3412,3412,BASELINE,F3BBG_N120_A2_Q002_R012:POS:PRIMARY,0,31b32988a58968a940265d97521c2e54bd85ee69d2a3dc28641cc6751645f5fd,120,20.0,20.0,20.0,20.0,20.0,True,True,True,True,59,60,59,59,59,True,True,True,True,False,False,False
F3B5_HO_D3413,3413,BASELINE,F3BBG_N120_A2_Q002_R013:NULL:PRIMARY,0,8a30542254976d6cd24214491f85ca61186d8daa4744612d15eb8be716abfc96,120,20.0,20.0,20.0,20.0,20.0,True,True,True,True,59,60,59,59,59,True,True,True,True,False,False,False
