planned_decision_id,decision_order,decision_class,simulation_unit_id,background_realization_id,external_optimizer_seed,payload_logical_sha256,decision_status,valid_models,bic_m0,bic_m1,bic_m2,delta_bic_0_1,delta_bic_2_1,qpp_selected,formal_m1_period_s,period_label,result_core_m0_sha256,result_core_m1_sha256,result_core_m2_sha256
F3B5_HO_D0039,39,BASELINE,F3BBG_N015_A0_Q001_R032:NULL:PRIMARY,F3BBG_N015_A0_Q001_R032,0,2414b2c168925dd264d3a00982e6238d36da9036f3e3327bd8db170caafdb9fb,VALID,3,-4.068826316308309,1.559217290798328,-0.32651166494437245,-5.628043607106637,-1.8857289557427004,False,236.27228202589308,formal_m1_center_not_selected,fc5026710200c52ff2a8830715fa8f89081fca86d5d79aebddc169f03fbbd117,14fedba81b40e04f4b31e306391a562bd8f73277f020066c18c11a3ca55d47a5,dd0f3abfa577bc260221bc215c5403203d8b30a9141acf6664351a72020e7237
F3B5_HO_D0040,40,BASELINE,F3BBG_N015_A0_Q001_R032:POS:PRIMARY,F3BBG_N015_A0_Q001_R032,0,fce40319db5c46d94ed91069d72a1b278bb460417e9f26110add785e20c6c70f,VALID,3,-4.3359968545860745,1.234138068727697,-0.5089287263102191,-5.570134923313772,-1.7430667950379162,False,54.12883042676626,formal_m1_center_not_selected,9b0ce4bb8e6d29130e446e3e780ee23f134f6d7a0d305fb27f382b76c250ee9d,00f7915be9922be216c4120448160524d7586b4544c3e5a4fc150a099f11cb9f,85730259040ffa9951c7d332cf923f5725f634ec33b9b10e387cc015ad17ca89
F3B5_HO_D0041,41,BASELINE,F3BBG_N015_A0_Q001_R042:NULL:PRIMARY,F3BBG_N015_A0_Q001_R042,0,addfaf4ebddd43defca95bc44fa63716064cf20ec0be72e0a5c9915331f19f69,VALID,3,-5.939903765033728,-0.40567007508344055,-2.3122781266618633,-5.5342336899502875,-1.9066080515784227,False,228.67903477201114,formal_m1_center_not_selected,f4f0754bb3e226cb6ffa823713d75dd11ef06c9bacfe06de7acac12571d799f6,984bb86cd779bcda42c045cf9cff838a83fbb8c1411f1ac056b23db1b94b60a5,218f90498ef730d30ddc8f96017baa451ea407b26f2fb5971906468bd964a3df
F3B5_HO_D0042,42,BASELINE,F3BBG_N015_A0_Q001_R042:POS:PRIMARY,F3BBG_N015_A0_Q001_R042,0,9ccff16c406916bc56db769aafb19374c84eded038ec2b0e88c4926e87111f03,VALID,3,-5.6871541740207086,-0.2132681228578548,-2.1547417702784424,-5.473886051162854,-1.9414736474205876,False,189.9059318553851,formal_m1_center_not_selected,d199bbd796c013e1e868f7860ff6bab904328046481f41771ed856b9df40ac4b,8ba7a1dd15f5b63f842371b7792b96010614415d3420e30e4abecb46033a862b,906149557abec2f43eb02ac536b99d69201492cc52b67ac6f2016e1c1e52de62
F3B5_HO_D0043,43,BASELINE,F3BBG_N015_A0_Q001_R043:NULL:PRIMARY,F3BBG_N015_A0_Q001_R043,0,04806643e283528d1ec8958160277b6a3b6f6487efd5db71c39952ed6c1e22b5,VALID,3,-4.731637313208175,0.9213879426723803,-1.0160727061563763,-5.653025255880555,-1.9374606488287567,False,163.56576704908002,formal_m1_center_not_selected,fe2b52b47564ca7930655382358846be649368cb0a18a06bc52ababcb4318bd5,7fe877c45094b7ad779550fb9d87b20958d9a31088c0f13bb59f994668f46942,ec96acde20243492f93bd1a327191cba160d0748ba4301bc2fcae6d612a93a1a
F3B5_HO_D0044,44,BASELINE,F3BBG_N015_A0_Q001_R043:POS:PRIMARY,F3BBG_N015_A0_Q001_R043,0,96f2616d51200864c9153e3bea8b5606a49a7c7315de4ab43ecf882839ad6759,VALID,3,-4.642786501238568,0.9744683444977138,-0.9878020612614202,-5.617254845736282,-1.962270405759134,False,182.40244846278352,formal_m1_center_not_selected,711d4770bf1778d24d3075d6a644a3c980c200f443c3b21155dbec5e17cfa412,5dbc745e0318679d9f27c4997634d25e648d576d53477e5c87359a409f349358,613ecd6dd1cbe1405483fd837be1a8d9d4e297bc72d7f7b2aebe6a1a7b983876
F3B5_HO_D0045,45,BASELINE,F3BBG_N015_A0_Q001_R045:NULL:PRIMARY,F3BBG_N015_A0_Q001_R045,0,66c3c5cf4e29c514b32a0d2555252cf3974d55ef3e6f1302312e28660497eb52,VALID,3,-6.190451518886185,-0.8247495936855227,-2.7490862385869077,-5.365701925200662,-1.924336644901385,False,130.3265723270268,formal_m1_center_not_selected,3c285d62d161bf822d86edf542fe62fbd53a90c2ca0c6fb881d93597b794abbb,4774e837ef80370246ca83d95c8f0f80b54c29c5685941a5041a243f5664e2c2,bf74281ce5b2fc51dae3ff072ed3020c75ad51ea2a79c4bc11c83dc131302e2f
F3B5_HO_D0046,46,BASELINE,F3BBG_N015_A0_Q001_R045:POS:PRIMARY,F3BBG_N015_A0_Q001_R045,0,33f3f1c729456ce910a02102b10461fa8069dd4fb31a2fa2ac73438356e128cd,VALID,3,-6.614457803718981,-1.1709868698770265,-3.051904684926394,-5.4434709338419545,-1.8809178150493677,False,229.16291867960172,formal_m1_center_not_selected,3aa4667471ad935d2e4333f5d10329a8b554045d9276d07f0ba24ceeca33e4da,d1a0415c3963e684454a55d07e87b3e935cc7edf08222bd2d4d2391631667785,49fe17bdd5e664a6fe22218f0450a949d3af700b410dafe534ad9829723694dc
F3B5_HO_D0047,47,BASELINE,F3BBG_N015_A0_Q001_R046:NULL:PRIMARY,F3BBG_N015_A0_Q001_R046,0,3f3e67f0cfa598232b03d115ecaf846bc39228392d834ca6d4010c3f474b15a5,VALID,3,-4.45801352311484,1.081729775701925,-0.8564629821696448,-5.539743298816765,-1.9381927578715699,False,175.72247263395755,formal_m1_center_not_selected,138a370e3c99cddaf40b8f4a493623f64e8dd6a947060d5e02da8262d4615643,97ac5d36ef77e9209d123706c48f9a1ebabd71d6daf302ff16115fd96f410a42,26f3f27f40d21a6af7d227c03eb6f015d5e5012eb33da98b40fdd5d6f61732e5
F3B5_HO_D0048,48,BASELINE,F3BBG_N015_A0_Q001_R046:POS:PRIMARY,F3BBG_N015_A0_Q001_R046,0,19ac87493173d56cbb1795b2185d45e8cbc5f2f95b2adada799d2604083e10d2,VALID,3,-4.6572645655537475,0.9005665823256397,-1.0425579880879328,-5.557831147879387,-1.9431245704135724,False,169.58262773743093,formal_m1_center_not_selected,109b4b43273d1a4593fd8eaa3e050efc3c550a9f2a5ce659a1598f8faad382a8,4646577203c5d1e7fe8dd6c037e7c6675aab4dcd2eac34953097bc0bb54d96ab,005f919cc42085369faec703f1f54b4f907d2d1fb7121830a2aa6cc851390614
F3B5_HO_D0049,49,BASELINE,F3BBG_N015_A0_Q001_R048:NULL:PRIMARY,F3BBG_N015_A0_Q001_R048,0,026e14c5216bb7648c55e205e7e3682b5915304c5c578789b8db4290632729db,VALID,3,-4.675832025593277,1.0406782031782402,-0.8815582420454549,-5.716510228771517,-1.922236445223695,False,220.503390951081,formal_m1_center_not_selected,25b38e151679d4fd16952ae4014e57346c516cc0b1bd65fb9afa9a6914a95e68,d035a9da18a9a38712102801e91371096e2ac34ad7d7d09bd6d6fc084b43b4a8,f536b257e3f13ecfefd07b64328a099d12ed1d61f7047c02da2ca90fce27329b
F3B5_HO_D0050,50,BASELINE,F3BBG_N015_A0_Q001_R048:POS:PRIMARY,F3BBG_N015_A0_Q001_R048,0,b1f981fe0ea39ab30497a925b996cf477515d6fde6734edb222308cf2a9b5b04,VALID,3,-5.006802070466948,0.707503791785804,-1.2367099811875226,-5.714305862252752,-1.9442137729733266,False,164.81271770801294,formal_m1_center_not_selected,a262877513ee745b876c6b8f160516d7ced1474d3875ad4aa39faefbcc72392a,30384ac2036b4507a0185f77ddb7755048fb79a293f06a4b44e87164e8c9d713,21b9941af457c278249a99950a0ad07a3c303707a3279622b0fdaf4abdd5866d
F3B5_HO_D0051,51,BASELINE,F3BBG_N015_A0_Q001_R049:NULL:PRIMARY,F3BBG_N015_A0_Q001_R049,0,dcdba2264b2acdad645f7075d00a6c521d07af0efa82b61f73919ee937daa050,VALID,3,-5.104903034110919,0.5002472059342793,-1.4541756377897732,-5.605150240045198,-1.9544228437240525,False,173.28076429867357,formal_m1_center_not_selected,749f6b0921b564b339cfda27122f9f05949c6c07b5731a13c9b2cb073341be83,01ea3ad5da8705609289ded70669d70c5b79b443bca3e25cb6e89a84e9bd7a33,dbebe52a46817040e72fa86cbc0dfabfc04f44b39171b5568fe310d49af34efb
F3B5_HO_D0052,52,BASELINE,F3BBG_N015_A0_Q001_R049:POS:PRIMARY,F3BBG_N015_A0_Q001_R049,0,32c5afe0a2028063adca62743ce90f4ef14de41c6fd1a0db2bcf7251632d6b76,VALID,3,-5.434371510130406,0.105766720999112,-1.8513741047855872,-5.540138231129518,-1.9571408257846992,False,161.0435710011148,formal_m1_center_not_selected,0bf347f7c6591c67d13d73cb10bd805ca4f0754f584bf1a0a3b432acefccb3c2,0c39461c001077105309779d35bc2f32abb0735bfe0ddae7d9fe0ddaca63ea2e,7f67363917d22f0ff32d233364f3a4530864bcd94a9bdedc8822b809a292b8f3
F3B5_HO_D0053,53,BASELINE,F3BBG_N015_A0_Q001_R050:NULL:PRIMARY,F3BBG_N015_A0_Q001_R050,0,77ee60798d14e1b50b7532ff765583ee9cc5b4a49f8e12e082d49094167cdfbd,VALID,3,-4.385298779547313,1.2827452794502499,-0.6487635879605138,-5.6680440589975625,-1.9315088674107637,False,154.11682880512683,formal_m1_center_not_selected,1ac7151730e3ba3d99d979fee6fec10a4dd780363cafb29784346a7555d5ee33,1f430b56c1cb5e6886fdc0b4b0fe6dbe4a000aa485e9255825c654b02b9809e9,89f72f61b9e4063e779a90e7ed413179f3726ef1e3447afda00fa60146801062
F3B5_HO_D0054,54,BASELINE,F3BBG_N015_A0_Q001_R050:POS:PRIMARY,F3BBG_N015_A0_Q001_R050,0,9b85bb6cbe7d29efb4e871d15311a94a50f48a8bdc1a4bd9b1c0d9e4ce55a311,VALID,3,-4.294596819303509,1.317382423187885,-0.6169268675475186,-5.611979242491394,-1.9343092907354036,False,40.0,formal_m1_center_not_selected,199b4e39bcd2861cba009e5cf8dbdaa1d1d0fdef00982348a1fe24335f7dceb3,0e08832333acbd1dba54570e1f7b5e31cf3e0c46b99f976096f0c21493767d54,360d746e0c31ec3a06097f9482ae53217f80e02d2e4a43634c52daad64149154
F3B5_HO_D0055,55,BASELINE,F3BBG_N015_A0_Q001_R051:NULL:PRIMARY,F3BBG_N015_A0_Q001_R051,0,bbc826bd513966c3a954896373d4c2825376c4a875a0beb265de6ca5cbae1e17,VALID,3,-4.382795355035796,1.2115208426506214,-0.7069145749377883,-5.5943161976864175,-1.9184354175884097,False,211.8128896297508,formal_m1_center_not_selected,f4c89b1d89f21fae6914226a56ba8e7f018788c01b5cd73dd86f54f2a832781b,078b76ee8893d3f0b75e9772f70d5a4ed09701ad1d0216fd1fa6195140184c79,10fa25724b845769f0dd62a0d23a2de1d47a49628f9ade94a8137f70ea643ff4
F3B5_HO_D0056,56,BASELINE,F3BBG_N015_A0_Q001_R051:POS:PRIMARY,F3BBG_N015_A0_Q001_R051,0,0d93545264d05bcb6698d96a4e3a55c710ba3bd0399340a9b3c5f19d67800e5b,VALID,3,-4.630299556233316,0.991849853740554,-0.8828537508988026,-5.62214940997387,-1.8747036046393566,False,223.56047753973297,formal_m1_center_not_selected,63bdca151514359d50fea85c786d00996812b95b63f6408a5ec934fd57f2dc03,3d0781e513ff8f513b17a58bf1301aff9b9c83aeeb0a448273eca45395591cdc,3b9aea779e9b15d6de4c79cec440d0ea5c404e6e3480ff253f13cbf879822321
F3B5_HO_D0057,57,BASELINE,F3BBG_N015_A0_Q001_R052:NULL:PRIMARY,F3BBG_N015_A0_Q001_R052,0,23120891225dce4a5bd8744c8fc97bf0883fdabbe3d7e06931510dff13249ab2,VALID,3,-4.542839057444004,1.0485787428565416,-0.8964087734012365,-5.591417800300546,-1.944987516257778,False,177.52103546835406,formal_m1_center_not_selected,f323065bf88bc87b2b6577045dec2a751c6c04c649bbe3cbf1200214d5de1ee4,3af8c06543e4e567f388cd04b40686f1fd0d15945c144c723f465434016a5717,4d6a3b1fd5edafc187554cee48eed51fa7b51624b3f03cf13d498713ae9cca08
F3B5_HO_D0058,58,BASELINE,F3BBG_N015_A0_Q001_R052:POS:PRIMARY,F3BBG_N015_A0_Q001_R052,0,1536719c49c7927f949b9d7d92e8eb0e16b5c7d250099fe67af5663f1e4674d4,VALID,3,-4.0705919144966,1.4813613429542158,-0.46530404495239086,-5.5519532574508155,-1.9466653879066067,False,170.47816775204507,formal_m1_center_not_selected,6a53eeda51605e438d64ebdd4bff65573a7a818eeccb6b6833e9132b6a0a0447,3a23e45d4cc24ff4e2fc3480f30ad45c0df93d45304705b1e8475520bfe2e945,64dbcd29a192186a563f1a8372554ddeb119c01cf1b89aeb0e39d52e54287e91
F3B5_HO_D0059,59,BASELINE,F3BBG_N015_A0_Q001_R056:NULL:PRIMARY,F3BBG_N015_A0_Q001_R056,0,0e6c9804f35aadeee0e147388c296758e9c53cb91fd5b56e1be161ece142879d,VALID,3,-4.091054977994467,1.4037505528822702,-0.5139798975283094,-5.494805530876738,-1.9177304504105797,False,128.05676707106213,formal_m1_center_not_selected,baa99ba1aba4473854bd79c5af1fba591f2c830b7142b7b96ed850da7369fcf1,c9a8aa877a3724b3283dd7344601332cdbadbbec884d6351e8005279c7d4ca7c,e842fb48d8cf1b3ac8969b0951912ecdf8135d9719bad6c71ff30de78cfd39db
F3B5_HO_D0060,60,BASELINE,F3BBG_N015_A0_Q001_R056:POS:PRIMARY,F3BBG_N015_A0_Q001_R056,0,34ee14d7efcd1f388231c015f96e1638c75c224ecedf7f9037b865aa61db241c,VALID,3,-4.410582440766303,1.1306299572843113,-0.8030675231349589,-5.5412123980506145,-1.9336974804192701,False,130.2341182359286,formal_m1_center_not_selected,2c92b2c06181cee6786a83488e8681c1145cdf6a3898411505ed0105a823b045,20805d945c763536eb309427072ebd9edc6dd4635577606ce8610766a2398e07,203b65e564eb9d662769b514f44f7e2ff102332a30c6e0bea1c5874e29fc7388
F3B5_HO_D0061,61,BASELINE,F3BBG_N015_A0_Q001_R057:NULL:PRIMARY,F3BBG_N015_A0_Q001_R057,0,1393b3e599572ddb137ac09e09c5eef030582c7cb9f7e5bc767c7a3ae67425e7,VALID,3,-4.996709519269352,0.5836444424686889,-1.3394772000566144,-5.580353961738041,-1.9231216425253033,False,128.87992688694612,formal_m1_center_not_selected,9df38096e95dae01e91ec3a77e774035d4b00ea074db4d38ecb644e99d098b9c,d83f657084e0290a4e2fe5f068c53ba94fd9d3692321f4fe8edc3bce75482074,a09ba2df17d05b6d642a0607df9b8df4db04b372b23b7400a51ebcf391a28f1d
F3B5_HO_D0062,62,BASELINE,F3BBG_N015_A0_Q001_R057:POS:PRIMARY,F3BBG_N015_A0_Q001_R057,0,1426ce02e022cae8a0d200f6d5ec11376b9ea7856a5c2b546a1d3b92aa1c10c7,VALID,3,-4.669261175769806,0.9715857231874434,-0.9433291155439045,-5.64084689895725,-1.914914838731348,False,206.1151779956623,formal_m1_center_not_selected,7f11bfe2944888485684081d6af3bfc197e4887e2d578c06ad14cc24171ee86b,c2b1d13543d3601d15ce55f7d10b844774b9fb2902343e22282f6f81be0cab9f,ad6d9ca92cf519465b866e8561aa5096ca7026bae97b5733558573e06253560b
F3B5_HO_D0063,63,BASELINE,F3BBG_N015_A0_Q001_R058:NULL:PRIMARY,F3BBG_N015_A0_Q001_R058,0,335f6b5dd7a3e14c9dd2d1ca4197844931fcaae5af9d176f83b76b702fd02ca1,VALID,3,-5.545452662816928,0.058876321895777295,-1.892867805779626,-5.604328984712705,-1.9517441276754033,False,161.71093335336758,formal_m1_center_not_selected,f2eeba7b2f04d50bcecd970f76e509374e61ec287a15b9d188f2c21db2a29322,c128bf8b0a3f2148da753669e82aa32cd048a03adcdc4ad9e2fe1ceb240be8f3,0867ddfa2593f5c7b41a1df6a2fd2271c58825fea6a5583d02f76a55b4812c93
F3B5_HO_D0064,64,BASELINE,F3BBG_N015_A0_Q001_R058:POS:PRIMARY,F3BBG_N015_A0_Q001_R058,0,5285adc4939bb5bf33c006d48a94dde85765f19d3147a041f1528338c789b8c7,VALID,3,-5.174637187070875,0.42175392442192106,-1.520732630834197,-5.596391111492796,-1.9424865552561181,False,163.78161090953677,formal_m1_center_not_selected,89e6dc6cd35bff9c2ad282faadb5caf406cc4bf9f4f3983b3d0f863e47a48179,07d2ccc64794e594a276988a4ae5e8a9598f82fbbf98b1a62d5832d8a923102e,3b40471ad753e3b44438191ead46cae81badb37578aafaf4fc8532d4234f9917
F3B5_HO_D0065,65,BASELINE,F3BBG_N015_A0_Q001_R060:NULL:PRIMARY,F3BBG_N015_A0_Q001_R060,0,7d5fe1c33043ee0514c7b551007b26c6cd5b72cc4076eab24c7df67e3f6ab71b,VALID,3,-4.446884613148505,1.0467208968688126,-0.8200601431827979,-5.493605510017318,-1.8667810400516105,False,40.0,formal_m1_center_not_selected,c43c1ba1bac21f8a75e2e705d258009aa08257a7c8271755fdb0dca1fd3d2570,41cf91b657322ef96bd4648bb646a6146d4715443f8437d6cd25c6f88b495683,9e353dea545da8a9335aa2f4cb5c0be8b7ee93248b5d2dd98a6677b8cb4dceaf
F3B5_HO_D0066,66,BASELINE,F3BBG_N015_A0_Q001_R060:POS:PRIMARY,F3BBG_N015_A0_Q001_R060,0,025602f247e2188c5b3964cac8ad7f8338e9ad498ae07a694ce8e044a44a9b98,VALID,3,-4.680150390200168,0.7780434981876283,-1.0909522035691852,-5.458193888387797,-1.8689957017568135,False,40.0,formal_m1_center_not_selected,052dfc8462674553235eb2a3d228adc896ae6a2e46e795dae7ffd4ca6e17f7e4,3a266d498213cc263b700fb6d649b00a34ce6a76d24e01382af67d5a6a7b4ab8,3e57d8abff337a37627ec883a094fbd880e197c85ede0942cc9f56ca34e99ddf
F3B5_HO_D0067,67,BASELINE,F3BBG_N015_A0_Q001_R061:NULL:PRIMARY,F3BBG_N015_A0_Q001_R061,0,229285b01b547ac373e560bf28a8148e04cf622972016e2c6fa396bda4594c92,VALID,3,-4.287427185278101,1.2351323225624444,-0.4705056430444534,-5.522559507840546,-1.7056379656068978,False,224.53218911429835,formal_m1_center_not_selected,5a2ba4dfd7d432f9b70ab77cef5b706544fd637fb940efed75b4d3fe7c587948,396d9afc5a16484e192acc55247966588628f4b3b2f3567fcd40ac94aa6c4906,91259bcf6d32f8547d1816091987a56c0bd717617bce10cfd2f97846d3811c66
F3B5_HO_D0068,68,BASELINE,F3BBG_N015_A0_Q001_R061:POS:PRIMARY,F3BBG_N015_A0_Q001_R061,0,1951f7ea3e2b5756061fe0b20abba3ae42e970bd65dbb4882ae574b1ed6d1e4b,VALID,3,-4.2260645691733085,1.341178290232989,-0.5530202738978707,-5.5672428594062975,-1.8941985641308596,False,232.4274458148908,formal_m1_center_not_selected,da7b2f14bb3a1a799d05fd761275bd777a133bb49b34d75175354b0b161b27a7,caee8d67d28a83737cd0036bbe63e69e85be978ac540e69028cf2de3e0d301d5,c08cd2cee33c2fb4420d7a1282087144c1dfb6b556947d04822016d11d7965ae
F3B5_HO_D0069,69,BASELINE,F3BBG_N015_A0_Q001_R064:NULL:PRIMARY,F3BBG_N015_A0_Q001_R064,0,f4c697ef605a67138c9e9ae0a875fce52a7ca735de81c7ad47ee219a5320b14d,VALID,3,-4.9766277855967225,0.43008011093948006,-1.3760530932719837,-5.4067078965362025,-1.8061332042114637,False,216.49551239168508,formal_m1_center_not_selected,27fc3fe2b755a6d2a6ba8193bcb3c3a38f85833661877c8cf8abf93100b4d997,1259ffb0dba7fcf20766dab0dc55633f6619fe683b248a2d8039eea495f1e718,3a88395a5d622a480f4daadc0e5ed4a1b0f6010bd85f0925421f77a32c7ec03a
F3B5_HO_D0070,70,BASELINE,F3BBG_N015_A0_Q001_R064:POS:PRIMARY,F3BBG_N015_A0_Q001_R064,0,cf3e9b6c9fe0b8e946518e7461dd5c3ac70800345a7f81c9e23e9c69e5d68f77,VALID,3,-4.91901545110739,0.4864576715550264,-1.3100089353310524,-5.405473122662416,-1.7964666068860788,False,218.84393834414664,formal_m1_center_not_selected,81aa05568298663ef1aeff8f91ba2bb0827237f92bcb67f8b6880cd414173026,66d78ca66251f1a49294d451f513acc4f3b985b1dbceb3240d96f6383213721d,20e7cab83741687d86d63fc3332178cc817eca7fe6247cb6e76f5ef3f87f0337
F3B5_HO_D0071,71,BASELINE,F3BBG_N015_A0_Q001_R066:NULL:PRIMARY,F3BBG_N015_A0_Q001_R066,0,1c13c6797680156b6763bb8c876e6e9c44779ff7edcba107209707b5e436f40a,VALID,3,-4.4036378078288205,1.110255321470138,-0.8233568363928194,-5.513893129298959,-1.9336121578629575,False,128.09098154550784,formal_m1_center_not_selected,27c62f91dd7321b6c712cb59681ce75f1a55c3ca70e98f7faf02dfb7bfd69a3a,1c257549f3be59894c0b18d4e6c346139ba0bbb3aa9695e84364d4bb6d51f724,3f57de35f31c90c74a723fd1c1c30d1d4e19bae61df404d08cf9e909a08922ec
F3B5_HO_D0072,72,BASELINE,F3BBG_N015_A0_Q001_R066:POS:PRIMARY,F3BBG_N015_A0_Q001_R066,0,8fadc755457a3c694458e704b11ffc2d5cb264bd125878b1f861e14e6a43b6f7,VALID,3,-4.019295271878811,1.5153992387276265,-0.40264624605029464,-5.534694510606437,-1.9180454847779211,False,127.76649359366311,formal_m1_center_not_selected,0930b86f059f7b92ae5256ec263278dba34ae24e5a5e8689dd452ba35da4260a,a7814c710a69a250c8269563243500274510cb8fd0a13a9b1bb33e7e1f998b5c,f1555aa26c39f1d4e0ae7c7bec8c9617691d864e07111afd238aff2235cb8e41
F3B5_HO_D0073,73,BASELINE,F3BBG_N015_A0_Q001_R068:NULL:PRIMARY,F3BBG_N015_A0_Q001_R068,0,4ab23a3290dab227a9a7c4f9432202642434bfac7bd0744193adc72edd579cce,VALID,3,-4.1360964745239865,1.398979200544339,-0.5311436756973302,-5.535075675068326,-1.9301228762416693,False,129.2301843428302,formal_m1_center_not_selected,f705b0bf5ce2947c723e44f24a0726a649a8d940ef19cc9037c07bd5e920d610,9f3c2af872923e3d0bcabd204d065bb365a3e8413aa0453e29c152742c63f36c,3e9d2b132d1bba1e37b035c510d300d518f2227a246eedcd7d66b7bec695908f
F3B5_HO_D0074,74,BASELINE,F3BBG_N015_A0_Q001_R068:POS:PRIMARY,F3BBG_N015_A0_Q001_R068,0,cab55d5e350349442a060cbc036efceb24c200c8058754a4c0093a636cfd8e82,VALID,3,-3.815869144040246,1.6826406613641467,-0.24914257294965036,-5.498509805404392,-1.931783234313797,False,126.16601490035193,formal_m1_center_not_selected,45e43581a95f331f3551cbdacab6c1e17b9c6c5a86790147e17bcfa63a75d796,6f2a0c6cfabd3451198bd25ac5bcdad364b83d72af80821129d7c5eae4da4941,098de4b7ef0a2b7c4c1a3adf7a08c9bce2a487f274ac3941102071526830c038
F3B5_HO_D0075,75,BASELINE,F3BBG_N015_A0_Q001_R069:NULL:PRIMARY,F3BBG_N015_A0_Q001_R069,0,0005d6aea37775b34b771fa181e5afed9158c869e9d9bba606072dc9be20aa05,VALID,3,-3.6422608473437603,2.0097052294107485,0.11281590110351924,-5.651966076754508,-1.8968893283072292,False,223.32612156886532,formal_m1_center_not_selected,72aa85aee6c64191e86808519ec48ac3bdc4f2b70a17f033d070f8b43b348d08,f9ba2c7105aac1efd808f174fdb87ed6e70d27e4c78ed724a2836a74342e02ce,209a1f1405c07d28ebfe6da169f0107313d7d460ea1beea543bd3baf9cf520a6
F3B5_HO_D0076,76,BASELINE,F3BBG_N015_A0_Q001_R069:POS:PRIMARY,F3BBG_N015_A0_Q001_R069,0,e9465b2e0e176efe6b19ecfe30c426a732f105225cefb64699821c0eb17415c8,VALID,3,-3.93336943841085,1.6760313032407677,-0.23157833048221743,-5.609400741651617,-1.907609633722985,False,229.22583548392615,formal_m1_center_not_selected,82e5f16c5d1ced57267778eec5006b963953a88aaf6fb239b9e0e8179dba57f4,c2761f34b4ca506b5676635e5ee8388653faac0bd336ac308331c7d7f3a5005b,e76e0b466b35b8ac44b047d965cb8e5f85e9b2340124bf108974dd900634e570
F3B5_HO_D0077,77,BASELINE,F3BBG_N015_A0_Q001_R075:NULL:PRIMARY,F3BBG_N015_A0_Q001_R075,0,eb6508d01b0d2e6c1aaf7ed0546de9f50b5db9ddf27e84b7ce4c8655d44563f6,VALID,3,-5.295632286751566,0.18077353320006218,-1.771435704256315,-5.476405819951628,-1.952209237456377,False,175.79243532951497,formal_m1_center_not_selected,4b3b481def5e31feb570a975c1525d1cc7ff7cb34a3228567645f8227d3ab785,ce051d1279dad2d3b49019145dc2223155ef585a37ba502354929526373a1933,b44685d7096874dd574859a699514370663bfc7f70eaa92495b9dc3352b2c14c
F3B5_HO_D0078,78,BASELINE,F3BBG_N015_A0_Q001_R075:POS:PRIMARY,F3BBG_N015_A0_Q001_R075,0,5cebc2a9174b3ca1d5bbb8f15905dce15849dca726b3a69b50b2d21574031000,VALID,3,-5.359064222162839,0.08264213735527548,-1.8854319027608577,-5.441706359518115,-1.9680740401161332,False,186.48403322742473,formal_m1_center_not_selected,13b76d8783eacf99768a3f6444ac294d63d5140497560c9754e48560189df6b4,2f1b0b0d318c5e0250e035de992cafe56f4e39cf6951eb3d2f6884fa4493cc6c,9a0aa830b9c535d9c79486b5b9c0d0ccf05f86bfd020d0b35597e6c1374e7143
F3B5_HO_D0079,79,BASELINE,F3BBG_N015_A0_Q001_R078:NULL:PRIMARY,F3BBG_N015_A0_Q001_R078,0,4971a6b59e5f00509a23cf85eed77416f74245676bae87fe11e3f78ef4ea0570,VALID,3,-5.078467883304226,0.5028021954748887,-1.3740325769803379,-5.581270078779115,-1.8768347724552266,False,216.75594773942623,formal_m1_center_not_selected,bea47aa86def67b5341ebe1ded073746451d4e178569072e4cca75345c44a45a,dc524552b7e3754ac5aa25a8366f5c4ea29fde880f89b6428efe0e0fa93447e0,c391584b3c5323226a87eafcc6e112c9fc2c956b093c46e97cc46b978ca1c7df
F3B5_HO_D0080,80,BASELINE,F3BBG_N015_A0_Q001_R078:POS:PRIMARY,F3BBG_N015_A0_Q001_R078,0,e711b2d45535b31bd2d8131e3c5358545072de713d9e16e0d4edb1672354723e,VALID,3,-5.23987923835722,0.3659197531814584,-1.4846215914132594,-5.605798991538679,-1.8505413445947179,False,210.95378612995066,formal_m1_center_not_selected,b58d85e8cd8db5044ae0980be396c1a06a40fac161e61e5d8817a5d33ae744c1,01e71cfbf5848cbd5bfdc4ae0abe781aefe25a9ecf2598813c86c43b8b5080fd,4ad2693ec20d677e87138e87348f38f73a0ecc89bed60178b9bb73d22e5f483f
F3B5_HO_D0081,81,BASELINE,F3BBG_N015_A0_Q001_R081:NULL:PRIMARY,F3BBG_N015_A0_Q001_R081,0,60915d1347088afd732a52e762ec091d296bf35b0fcc21ce785df0c1022bb65f,VALID,3,-4.512990120912352,1.0033773973685225,-0.9311764386446866,-5.516367518280875,-1.934553836013209,False,131.13180144735105,formal_m1_center_not_selected,ab73f4d1d9540d1cbdd2325cf66ad2bbda7a75a89d1a05be7f6ac1d2e2d7f787,c4879b40ff9943dd2f047cfaa07923cf86528ac238eeea5bd71912704dba3cc5,e316b95ced362fb9ed63db436d042618f29b5d5fc39c0e58c1931471a44a1f3a
